leaf number, sensor type, gain, integration time, data type,,410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940,,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,560 nm,585 nm,645 nm,705 nm,900 nm,940 nm,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,,,LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,662,106,35,20,27,19,208,80,19,50,29,383,81,54,52,13,15,6, Calibrated data,38.01176786,52.21842857,125.7064643,79.33,84.67578571,27.23567857,154.9782321,56.86907143,30.65748214,229.6391071,14.1878375,8.989773214,1099.49,178.2983929,55.83551786,30.53921429,37.06675,22.28805357, 12:27:03, pos 1, 410 nm LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,8,1,1,0,1,1,4,2,1,1,1,7,2,2,2,1,0,0, Calibrated data,40.01239286,36.01271429,62.07725,58.76296429,65.13521429,41.90103571,59.607,28.43453214,12.26299286,83.94117857,0,0,265.73775,33.64120714,31.90601071,0,27.45685,23.46110357, 12:27:09, pos 1, 425 nm LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,42,6,4,3,4,3,22,9,4,5,9,43,12,13,11,7,2,1, Calibrated data,32.00990714,64.82288571,74.49271429,76.39185714,71.64878571,58.66146429,65.56771429,25.59107857,12.26299286,103.1277143,7.566842857,5.993181429,279.0246429,40.36945,25.52480714,18.32353571,21.96547857,14.07666429, 12:27:12, pos 1, 425 nm LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,168,23,15,10,16,14,89,35,15,19,61,187,51,58,49,29,8,3, Calibrated data,30.00928571,109.8387857,79.14851786,85.20628571,79.79066071,60.75651786,66.31280357,24.88021429,11.64984107,112.1214107,7.566846429,4.494885714,279.0246429,38.68739286,23.9295,15.26961071,21.96548214,16.42277321, 12:27:15, pos 1, 425 nm LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,2,2,1,2,1,1,2,1,0,1,0,1,1,1,0,0,0,0, Calibrated data,0,0,31.03863214,29.381475,0,0,29.80350357,14.21726429,12.26299286,11.99159286,0,0,66.43442857,67.28242857,31.90601071,61.07842857,27.45685,23.46110357, 12:27:21, pos 1, 455 nm LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,9,10,12,11,6,4,11,7,3,4,3,5,4,5,4,3,2,1, Calibrated data,24.00742857,21.60762857,24.83090714,29.38147857,26.05409286,25.14062857,32.78385714,19.90417143,9.810392857,11.99159286,7.566842857,5.993181429,59.79099286,67.28241429,76.57442857,67.18627857,32.94822143,18.76888571, 12:27:23, pos 1, 455 nm LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,37,41,29,43,22,16,43,28,13,20,12,20,18,19,15,13,9,4, Calibrated data,26.00805357,21.607625,27.93476786,27.91241071,24.42571429,27.23567857,32.03876786,19.90417857,12.26299107,11.99159464,8.512701786,5.993182143,61.45185714,68.96448214,46.26371429,65.65932143,30.20253571,18.768875, 12:27:26, pos 1, 455 nm LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,2,9,30,104,8,1,1,1,0,2,0,1,2,1,0,0,0,1, Calibrated data,0,0,62.07725,29.381475,0,0,14.90175357,14.21726429,24.52598214,11.99159286,0,29.96590714,66.43442857,302.7708571,957.1803571,3176.078929,219.6547857,23.46110357, 12:27:31, pos 1, 465 nm LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,9,44,151,524,40,6,5,6,2,12,3,8,11,7,3,2,2,4, Calibrated data,16.00495714,21.60762857,68.28499286,41.13407143,19.54056429,16.76041429,14.90175,17.06072143,29.43117857,19.18655,7.566842857,23.97272857,59.79099286,296.0426429,963.5614286,3200.51,219.6547857,28.15332143, 12:27:33, pos 1, 465 nm LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,39,175,598,2107,161,24,19,23,9,50,15,35,53,30,13,9,10,16, Calibrated data,18.00557143,27.00953571,82.252375,44.07221429,21.16894643,18.85546429,14.15666429,16.34985536,30.65748214,20.98528571,9.458558929,23.97273214,64.77357143,294.3605357,953.9896429,3217.307143,221.0276786,28.15332143, 12:27:36, pos 1, 465 nm LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,1,26,698,18,9,5,1,1,0,1,1,2,5,3,1,0,0,0, Calibrated data,0,36.01271429,155.1931786,88.14442857,32.56761071,0,14.90175357,14.21726429,12.26299286,23.98318929,0,0,33.21721786,874.6714286,22270.39643,549.7060714,247.1116429,117.3055, 12:27:40, pos 1, 470 nm LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,5,133,3367,90,47,28,6,5,3,5,11,12,34,23,6,4,3,2, Calibrated data,24.00742857,79.228,211.0627143,135.1547857,39.08113571,33.52083571,17.8821,14.21726429,12.26299286,28.77982857,11.35027143,11.98636429,33.21722143,894.8564286,21485.50714,549.7059286,258.0943571,131.3822143, 12:27:42, pos 1, 470 nm LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,18,535,13287,361,189,112,25,22,14,19,45,48,145,95,24,16,13,8, Calibrated data,28.00867857,81.02860714,225.0301786,139.5620179,39.08114286,33.52083929,18.62719643,15.63899286,11.64984107,28.77982143,12.296125,11.9863625,29.8955,899.9023214,21196.75,551.2328571,259.4673214,131.3821786, 12:27:45, pos 1, 470 nm LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,1,2,19,104,15,2,12,13,1,7,2,23,6,4,2,1,2,1, Calibrated data,40.01239286,72.02542857,186.2317857,117.5258929,65.13521429,41.90103571,178.8210357,184.8244643,85.84092857,275.8066786,37.83421429,29.96590714,33.21721786,67.28242857,606.2142857,3176.078929,411.8528571,46.92221429, 12:27:53, pos 1, 475 nm LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,4,11,104,519,74,12,61,67,7,37,11,153,37,20,13,4,11,6, Calibrated data,56.01734286,79.228,229.6859286,117.5259286,84.67578571,33.52083571,181.8013571,190.5113571,90.74614286,366.9427857,41.61765714,35.95909286,26.57377143,74.01064286,663.645,3169.970714,406.3614286,56.30665, 12:27:55, pos 1, 475 nm LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,17,45,383,2073,298,50,245,267,29,158,49,629,170,90,55,18,45,23, Calibrated data,58.01796429,88.23114286,263.8283929,132.2166429,89.56092857,37.71094643,182.5464286,189.8005357,96.87764286,377.1357143,42.56351786,34.46078571,28.23464286,75.69271429,611.0001786,3165.389286,409.1071429,58.65276786, 12:27:58, pos 1, 475 nm LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,10,49,217,554,55,4,2,3,1,8,2,5,8,4,1,1,1,4, Calibrated data,40.01239286,72.02542857,248.3090714,117.5258929,32.56761071,41.90103571,29.80350357,42.65178571,98.10392857,59.95796429,18.91711786,119.8636429,332.1721786,1648.418929,6923.603571,16918.72857,1510.126786,93.84442857, 12:28:06, pos 1, 480 nm LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,51,245,1073,2771,277,22,9,15,4,44,10,25,47,21,7,4,8,21, Calibrated data,32.00990714,72.02542857,291.7631429,123.4022143,45.59465714,33.52083571,26.82315,42.6518,107.9143571,59.95797143,30.26738571,125.8567857,338.8156429,1648.419286,6847.029286,16924.83571,1521.109286,103.2288571, 12:28:08, pos 1, 480 nm LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,205,985,4269,11089,1113,90,37,60,15,178,40,108,202,87,28,16,31,84, Calibrated data,30.00928571,72.02542857,313.4901786,127.8094286,45.59466071,33.52083929,27.56825,42.65180357,109.140625,64.75460714,29.32153571,125.8568036,340.4764286,1656.829286,6810.3375,16932.46964,1527.97375,105.5749821, 12:28:11, pos 1, 480 nm LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,10,33,19,88,418,150,5,2,1,1,1,2,5,2,1,0,1,1, Calibrated data,40.01239286,36.01271429,155.1931786,58.76296429,32.56761071,0,74.50875,28.43453214,12.26299286,23.98318929,18.91711786,29.96590714,332.1721786,1110.16,606.2142857,2687.451429,11476.96429,3519.165357, 12:28:17, pos 1, 505 nm LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,49,164,94,436,2083,750,27,9,3,7,5,9,25,12,5,3,4,6, Calibrated data,24.00742857,36.01271429,155.1931429,70.51554286,32.56761429,25.14062857,80.46942857,25.59107857,17.16818571,21.58487143,15.13369286,35.95909286,325.5287143,1103.431429,599.833,2663.02,11438.52143,3519.165714, 12:28:19, pos 1, 505 nm LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,196,653,380,1726,8291,3000,109,37,14,27,21,37,103,48,19,13,17,26, Calibrated data,28.00867857,37.81335714,159.8489643,70.51553571,30.93923214,27.23567857,81.21455357,26.30194643,16.55503929,22.18444643,16.07954821,38.95567857,325.52875,1098.385357,606.2141071,2635.533929,11382.2375,3519.166071, 12:28:22, pos 1, 505 nm LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,0,1,2,2,33,78,16,3,1,1,3,2,4,4,1,1,1,0, Calibrated data,40.01239286,108.0381429,124.1545357,117.5258929,32.56761071,41.90103571,238.4280357,42.65178571,12.26299286,23.98318929,18.91711786,0,0,33.64120714,63.81203571,61.07842857,906.0760714,1829.966071, 12:28:26, pos 1, 525 nm LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,2,5,5,10,166,394,83,18,5,5,18,13,19,22,7,5,4,2, Calibrated data,40.01238571,129.6457857,117.9467857,129.2785,45.59465714,41.90104286,247.3690714,51.18215714,12.26299286,31.17815,15.13369286,11.98636429,13.28688571,33.64120714,31.90601429,61.07844286,911.5671429,1848.735, 12:28:28, pos 1, 525 nm LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,9,19,20,42,670,1595,336,72,21,19,128,61,110,137,30,23,16,7, Calibrated data,42.013,230.4814286,170.7124821,201.2630357,48.85141071,48.18619643,250.3494643,51.18216071,11.64984107,36.57435714,15.13369286,10.48806786,14.94774821,31.95914286,31.90601786,64.13235714,919.8044643,1871.023214, 12:28:31, pos 1, 525 nm LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,1,1,1,1,1,1,1,3,7,333,1,1,2,1,1,1,2,1, Calibrated data,280.0867143,36.01271429,62.07725,29.381475,32.56761071,41.90103571,14.90175357,42.65178571,4083.575,11.99159286,37.83421429,29.96590714,33.21721786,33.64120714,31.90601071,30.53922143,27.45685,23.46110357, 12:28:58, pos 1, 630 nm LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,6,4,4,8,6,3,6,18,38,1666,4,7,9,7,6,5,13,8, Calibrated data,304.0941429,28.81017143,55.86954286,41.13407143,39.08113571,41.90104286,17.8821,51.18215714,4086.028571,16.78823571,49.1845,47.94545,39.86065714,26.91296429,25.52480714,48.86275,32.94822143,14.07666429, 12:29:00, pos 1, 630 nm LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,23,17,15,32,25,12,24,72,147,6659,17,32,39,26,24,22,53,34, Calibrated data,294.0910714,30.61080357,60.52533929,38.19592857,39.08114286,46.09114286,17.88210714,51.18216071,4082.9625,19.18655357,50.13035714,50.94203571,38.19980357,28.59501786,23.9295,48.86275,34.32107143,14.0766625, 12:29:03, pos 1, 630 nm LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,1,1,2,1,3,2,2,5,1,1,4,4,1,6,65,1251,78,5, Calibrated data,40.01239286,144.0508571,31.03863214,176.2888571,2116.894643,52418.21429,29.80350357,71.08632143,12.26299286,47.96639286,1475.535,149.8295357,33.21721786,33.64120714,63.81203571,30.53922143,82.37057143,46.92221429, 12:29:08, pos 1, 890 nm LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,6,7,10,6,14,12,12,24,7,7,18,19,7,32,321,6211,392,28, Calibrated data,56.01734286,129.6457857,43.45408571,188.0415,2090.840714,52049.47143,35.76420714,68.24287857,17.16818571,45.56806429,1483.102143,167.8090714,39.86065714,47.09769286,63.81202143,36.64706429,76.87921429,56.30665, 12:29:10, pos 1, 890 nm LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,26,30,39,26,57,50,46,95,28,26,77,78,28,127,1276,24641,1570,114, Calibrated data,56.01733929,138.6489464,43.45408929,186.5723214,2077.814286,51624.17857,34.27403571,67.53201786,15.94188929,46.76721429,1484.993571,170.8056786,43.18239286,50.46180357,62.21671429,39.70098214,78.25201786,58.65276786, 12:29:13, pos 1, 890 nm LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,5,13,19,4,7,8,2,5,1,2,3,2,6,10,2,3,34,140, Calibrated data,40.01239286,108.0381429,186.2317857,293.81475,65.13521429,125.7031429,29.80350357,71.08632143,24.52598214,23.98318929,643.1817857,4195.228571,166.0861071,437.3357143,606.2142857,122.1568929,192.1979643,187.6888214, 12:29:18, pos 1, 940 nm LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,27,67,97,21,37,42,10,23,6,9,15,11,29,49,9,17,170,695, Calibrated data,48.01486429,108.0381429,180.0240714,287.9385,58.6217,142.4635714,29.80350714,65.39942143,22.07338571,26.38150714,643.1819286,4165.260714,179.373,450.7921429,618.9765714,128.2647143,203.1807143,197.0732857, 12:29:20, pos 1, 940 nm LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,110,270,427,84,150,170,39,93,25,29,61,43,116,194,37,69,674,2740, Calibrated data,50.01548214,109.8387857,180.0241071,285.0003571,60.25008929,144.558625,29.05841071,66.11028571,17.7813375,25.78192857,637.5067857,4105.328571,182.6946429,454.15625,681.1932143,128.2647143,205.9264286,199.4192857, 12:29:23, pos 1, 940 nm LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,10,68,161,52,99,242,164,152,121,66,41,42,52,29,12,5,5,3, Calibrated data,4841.5,1476.521429,1614.008929,852.0628571,390.8114286,209.5052143,2443.8875,2161.024643,809.3575,503.6471429,94.58557143,89.89771429,332.1721786,2287.602143,5136.867857,1588.039286,2718.228214,5677.585714, 12:29:46, pos 2, White LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,55,346,811,266,496,1219,828,763,606,338,246,278,375,212,66,31,28,19, Calibrated data,4849.500714,1771.825714,2327.897143,1245.774286,429.8925,259.7865,2467.73,2169.555,828.9785714,666.7327143,105.9358571,113.8704286,365.3893571,2327.971429,5175.154286,1624.686429,2723.719286,5719.816429, 12:29:48, pos 2, White LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,225,1396,3281,1092,1987,4864,3310,3055,2420,1359,1147,1218,1628,936,296,134,116,79, Calibrated data,4841.498214,2065.328571,2526.544643,1375.053214,482.0007143,280.7369643,2466.239286,2171.6875,833.2701786,730.2880357,109.7192679,118.3653214,373.69375,2348.157143,5234.180357,1667.44125,2727.8375,5705.741071, 12:29:51, pos 2, White LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,6,7,6,4,6,4,9,17,3,17,8,8,5,10,82,174,144,48, Calibrated data,120.0371429,288.1017143,155.1931786,293.81475,2670.544286,7290.782143,134.11575,241.6935357,208.4708571,95.93275,2724.064643,1438.363571,199.3032857,235.4884643,191.4360714,122.1568929,164.7411071,93.84442857, 12:30:03, pos 2, IR LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,27,35,31,19,27,21,42,84,15,84,43,37,25,44,371,799,710,243, Calibrated data,120.0371429,309.7093571,155.1931429,258.557,2416.516429,6695.787143,125.1747143,238.8500714,206.0182857,88.73778571,2686.230714,1456.342857,179.373,235.4885,197.8172857,116.049,148.267,98.53664286, 12:30:05, pos 2, IR LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,104,134,122,73,103,79,162,324,58,326,161,144,96,161,1326,2902,2786,993, Calibrated data,116.0359107,289.9023214,148.9854286,236.5208929,2159.232143,6079.841071,120.7041964,230.3196429,199.8867857,86.33948214,2635.153571,1487.807143,172.7295357,225.3960714,194.6266071,111.4681607,141.4027857,92.67135714, 12:30:08, pos 2, IR LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,175,25,5,2,2,2,2,2,1,2,0,2,3,2,1,1,1,0, Calibrated data,40.01239286,0,93.11589286,58.76296429,32.56761071,41.90103571,29.80350357,28.43453214,24.52598214,23.98318929,18.91711786,0,5813.014286,841.0303571,159.5300714,61.07842857,54.91371429,46.92221429, 12:30:20, pos 2, UV (405 nm) LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,885,128,24,11,10,10,10,12,4,12,7,12,13,10,5,4,3,2, Calibrated data,32.00990714,50.4178,80.70042857,58.76295,32.56761429,33.52083571,29.80350714,34.12143571,29.43117857,28.77982857,11.35027143,11.98636429,5879.447143,861.215,153.1488571,67.18627857,54.9137,46.92220714, 12:30:22, pos 2, UV (405 nm) LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,3582,523,97,46,39,39,42,48,15,48,37,69,75,49,20,15,12,7, Calibrated data,30.00928571,66.62351786,116.394875,71.984625,32.56760714,31.42578571,31.29367857,34.12144643,29.43117857,41.371,11.35026964,10.48806786,5949.203571,879.7175,154.7441429,70.24019643,53.54085714,45.74916071, 12:30:25, pos 2, UV (405 nm) LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,21,3,3,1,1,2,2,1,1,1,6,3,3,6,1,1,0,0, Calibrated data,40.01239286,216.0762857,93.11589286,176.2888571,32.56761071,41.90103571,29.80350357,14.21726429,12.26299286,35.97478571,0,0,697.5614286,100.9236071,95.71803571,30.53922143,27.45685,46.92221429, 12:30:29, pos 2, 390 nm LED
Leaf: 49, b'AS7265X',64,50,25, Raw data,105,14,13,4,6,11,8,6,3,6,41,14,16,35,5,4,2,1, Calibrated data,24.00742857,295.3042857,99.32364286,205.6703571,32.56761429,33.52083571,23.8428,17.06072143,14.71559286,33.57646429,7.566842857,5.993181429,697.5615714,94.19535714,82.95564286,24.43137857,32.94822143,51.61442857, 12:30:31, pos 2, 390 nm LED
Leaf: 49, b'AS7265X',64,200,25, Raw data,421,56,53,18,23,42,33,26,14,25,176,55,68,140,22,17,9,3, Calibrated data,28.00867857,316.9117857,105.5313571,205.6703571,35.824375,35.61589286,24.58789286,18.48244643,15.32873929,32.97689286,8.512701786,4.494885714,699.2223214,94.195375,84.55092857,27.48530357,31.575375,49.26832143, 12:30:34, pos 2, 390 nm LED
Leaf: 49, b'AS7265X',64,10,25, Raw data,49,7,8,1,1,5,1,1,1,1,3,2,5,5,1,1,0,0, Calibrated data,40.01239286,108.0381429,155.1931786,146.9073929,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,23.98318929,0,0,1627.643571,235.4884643,255.2480714,30.53922143,27.45685,117.3055, 12:30:46, pos 2, 395 nm LED
