leaf number, sensor type, gain, integration time, data type,,410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940,,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,560 nm,585 nm,645 nm,705 nm,900 nm,940 nm,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,,,LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,6,42,127,33,69,175,114,103,85,43,25,29,32,18,8,3,4,2, Calibrated data,3401.052857,900.3178571,993.2364286,528.8664286,260.5408929,125.7031429,1698.799643,1464.378214,527.3085714,347.75625,75.66846429,59.93182143,199.3032857,1412.930714,4052.064286,1007.794286,1894.522857,4105.692857, 10:41:38, pos 1, White LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,28,188,586,153,316,801,519,471,391,198,116,135,150,84,38,17,20,11, Calibrated data,3128.968571,835.495,931.1592857,493.6087857,247.5138571,142.4635714,1546.802143,1339.266429,485.6145,323.7730714,75.66842857,65.925,186.0164286,1264.909286,3739.384286,934.5,1735.272857,3758.468571, 10:41:40, pos 1, White LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,119,779,2409,634,1294,3294,2130,1933,1604,811,519,591,676,378,156,69,82,47, Calibrated data,3208.992857,934.5298214,1049.105714,555.31,254.0273214,144.558625,1587.036429,1374.09875,497.2642857,354.3516071,77.56017857,70.41989286,197.6425,1310.325,3843.078571,968.0932143,1776.458214,3864.044643, 10:41:43, pos 1, White LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,6,7,7,4,6,5,9,18,3,17,8,8,6,11,99,202,164,51, Calibrated data,120.0371429,288.1017143,186.2317857,323.19625,3224.193571,8464.010714,134.11575,255.9107857,208.4708571,95.93275,3102.407143,1528.261429,199.3032857,235.4884643,223.3420714,122.1568929,164.7411071,117.3055, 10:42:07, pos 1, IR LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,29,36,32,21,30,23,45,87,17,85,45,40,28,50,450,934,812,262, Calibrated data,136.0421429,324.1144286,173.8163571,293.8147857,2931.085,7827.114286,134.1157857,247.3804286,208.4708571,95.93278571,3072.139286,1570.213571,192.6598571,242.2167143,204.1985,128.2647143,164.7410714,107.9210714, 10:42:09, pos 1, IR LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,108,139,122,78,114,85,167,333,60,326,153,151,101,173,1602,3385,3179,1068, Calibrated data,120.0371607,275.4973214,156.7450893,254.1498214,2608.666071,7091.751786,124.4296429,236.7175,199.8867857,90.53653571,3006.875,1600.179286,179.3730357,233.8064286,194.6266071,119.1029464,156.5040536,99.70969643, 10:42:12, pos 1, IR LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,123,18,3,2,1,1,2,1,0,2,0,2,2,1,1,0,0,0, Calibrated data,0,0,62.07725,29.381475,32.56761071,0,29.80350357,14.21726429,24.52598214,23.98318929,0,0,4085.717857,605.5417857,95.71803571,61.07842857,27.45685,23.46110357, 10:42:16, pos 1, UV (405 nm) LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,620,92,16,8,7,7,8,8,3,8,2,8,8,6,4,3,2,1, Calibrated data,24.00742857,14.40508571,49.66181429,35.25777143,26.05409286,25.14062857,23.8428,22.74762857,19.62078571,19.18655,7.566842857,5.993181429,4118.935,618.9982143,102.0992143,48.86275,38.43959286,32.84554286, 10:42:18, pos 1, UV (405 nm) LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,2500,372,62,32,27,28,30,32,11,34,7,31,31,24,14,10,9,5, Calibrated data,22.00680357,12.60445,48.10989286,35.25776786,22.79732143,20.95051786,22.352625,22.747625,20.84708929,18.58696429,8.512701786,7.491476786,4152.151786,625.7264286,98.90864286,48.86275,37.06675,32.84555357, 10:42:21, pos 1, UV (405 nm) LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,23,3,5,1,1,3,2,1,0,1,6,3,3,6,1,1,0,0, Calibrated data,0,216.0762857,93.11589286,176.2888571,32.56761071,41.90103571,29.80350357,14.21726429,12.26299286,35.97478571,0,0,763.9960714,100.9236071,159.5300714,30.53922143,27.45685,70.38332143, 10:42:31, pos 1, 390 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,117,17,21,5,7,14,8,7,3,7,40,15,16,36,5,4,2,1, Calibrated data,24.00742857,288.1017143,99.32364286,211.5466429,32.56761429,33.52083571,23.8428,19.90417143,17.16818571,35.97478571,7.566842857,5.993181429,777.2828571,114.3800714,134.0052143,30.53922143,38.43959286,65.69109286, 10:42:33, pos 1, 390 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,468,69,74,20,29,55,32,26,13,27,184,60,64,147,20,15,9,4, Calibrated data,26.00805357,331.3169643,99.323625,215.9539286,32.56760714,31.42578571,23.84280357,18.48244643,16.55503929,35.97478571,8.512701786,5.993182143,777.2828571,116.0621607,118.0522321,30.53921429,39.81242857,64.51803571, 10:42:36, pos 1, 390 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,48,8,11,1,2,6,1,1,0,1,3,2,4,5,1,1,0,0, Calibrated data,0,108.0381429,124.1545357,146.9073929,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,23.98318929,0,0,1594.426429,269.1296429,350.9661071,30.53922143,54.91371429,140.7666071, 10:42:40, pos 1, 395 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,235,40,52,7,8,28,6,6,3,7,13,13,26,27,5,4,3,1, Calibrated data,24.00742857,93.63307143,161.4009286,158.66,32.56761429,33.52083571,17.8821,17.06072143,17.16818571,31.17815,11.35027143,5.993181429,1561.209286,269.1296429,331.8225,42.75490714,43.93095714,131.3822143, 10:42:42, pos 1, 395 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,936,161,213,27,33,112,26,24,14,26,54,49,104,105,22,16,10,5, Calibrated data,28.00867857,97.23432143,161.4008929,154.2527679,35.824375,33.52083929,19.37228571,17.06071964,15.94188929,29.37941071,9.458558929,7.491476786,1554.565714,270.8117857,339.7989286,41.22794643,45.30380357,131.3821786, 10:42:45, pos 1, 395 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,21,3,2,1,1,1,2,1,0,1,10,4,2,3,2,3,0,0, Calibrated data,0,360.1271429,62.07725,88.14442857,65.13521429,125.7031429,29.80350357,14.21726429,12.26299286,47.96639286,0,0,697.5614286,100.9236071,63.81203571,30.53922143,27.45685,23.46110357, 10:42:49, pos 1, 400 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,104,14,6,3,4,6,9,8,3,6,70,20,14,19,9,19,3,1, Calibrated data,24.00742857,504.178,86.90821429,111.6496429,58.6217,159.224,26.82315,22.74762857,14.71559286,47.96637857,11.35027143,5.993181429,690.9181429,94.19535714,38.28721429,18.32353571,21.96547857,28.15332143, 10:42:51, pos 1, 400 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,415,55,25,14,15,22,35,30,13,23,308,84,56,81,38,74,10,4, Calibrated data,26.00805357,554.5957143,86.90817857,118.9949821,61.87846429,155.0338571,26.07807143,21.32589286,14.10244107,50.36469643,9.458558929,5.993182143,689.2573214,92.51332143,39.88251786,21.37744643,20.59264286,25.80721429, 10:42:54, pos 1, 400 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,11,2,2,0,1,1,1,1,0,1,15,1,2,5,1,1,0,0, Calibrated data,0,540.1907143,62.07725,146.9073929,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,11.99159286,0,0,365.3892857,67.28242857,63.81203571,0,27.45685,23.46110357, 10:42:59, pos 1, 405 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,52,12,5,3,3,5,5,4,3,3,70,7,10,29,6,6,2,1, Calibrated data,24.00742857,504.178,62.07727143,170.4125714,39.08113571,50.28125,14.90175,11.37381429,7.357792857,16.78823571,7.566842857,5.993181429,345.4590714,80.73892857,31.90601429,18.32353571,16.47411429,23.4611, 10:43:02, pos 1, 405 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,204,46,21,11,12,18,18,17,10,13,303,28,38,115,22,24,8,3, Calibrated data,20.00619643,545.5926786,58.97339286,168.9435,35.824375,50.28125,13.41157679,12.08467679,7.970944643,16.78823214,7.566846429,4.494885714,338.8155357,77.37476786,33.50130357,16.79656964,16.47411071,21.115, 10:43:05, pos 1, 405 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,33,5,2,1,1,1,20,6,1,3,0,16,3,2,2,1,1,0, Calibrated data,40.01239286,0,93.11589286,58.76296429,65.13521429,41.90103571,298.0350357,85.30360714,36.78896429,191.8655,18.91711786,0,1096.168214,168.2060357,63.81203571,30.53922143,27.45685,23.46110357, 10:43:10, pos 1, 410 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,160,26,8,5,7,5,100,29,5,13,4,100,16,13,12,4,4,2, Calibrated data,40.01238571,28.81017143,99.32364286,76.39185714,78.16228571,33.52083571,298.0350714,82.46014286,31.88377857,239.8319286,15.13369286,11.98636429,1062.950714,174.9342857,51.04961429,30.53922143,38.43959286,23.4611, 10:43:12, pos 1, 410 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,632,106,31,22,29,21,395,115,22,53,20,409,71,53,51,16,18,7, Calibrated data,44.013625,36.01271429,110.1871429,77.86091071,83.04741071,33.52083929,294.3096429,81.74928571,32.49692857,245.2280357,17.02540357,10.48806786,1049.664107,178.2983929,49.45432143,33.59314286,39.81242857,24.63416071, 10:43:15, pos 1, 410 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,9,1,1,1,1,1,7,2,1,1,2,8,2,2,2,1,0,0, Calibrated data,40.01239286,72.02542857,62.07725,58.76296429,65.13521429,41.90103571,104.31225,28.43453214,12.26299286,95.93275,0,0,298.9549643,33.64120714,31.90601071,30.53922143,27.45685,23.46110357, 10:43:19, pos 1, 425 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,46,6,5,3,5,4,34,10,5,5,10,44,10,13,11,8,3,1, Calibrated data,40.01238571,72.02542857,62.07727143,76.39185714,71.64878571,67.04167143,101.3319286,28.43452857,12.26299286,105.526,11.35027143,5.993181429,305.5984286,40.36945,31.90601429,18.32353571,27.45685,18.76888571, 10:43:22, pos 1, 425 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,182,26,19,12,20,16,133,42,20,21,40,178,42,52,46,31,10,3, Calibrated data,40.01239286,72.02542857,65.181125,76.39183929,74.9055,64.946625,99.09666071,29.85626786,12.87614107,106.7251964,9.458558929,4.494885714,302.2766071,43.73357143,30.31071429,18.32353571,27.45685714,18.768875, 10:43:25, pos 1, 425 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,2,2,1,3,1,1,2,1,0,1,0,1,1,1,1,0,0,0, Calibrated data,0,0,31.03863214,29.381475,32.56761071,0,29.80350357,14.21726429,12.26299286,11.99159286,0,0,66.43442857,67.28242857,31.90601071,91.61767857,27.45685,23.46110357, 10:43:29, pos 1, 455 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,12,13,8,15,7,4,11,7,3,5,2,4,4,4,3,2,2,1, Calibrated data,24.00742857,14.40508571,24.83090714,23.50517857,19.54056429,16.76041429,32.78385714,19.90417143,12.26299286,9.593278571,7.566842857,5.993181429,79.72135714,87.46714286,51.04961429,91.61764286,38.43959286,18.76888571, 10:43:31, pos 1, 455 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,45,50,30,58,28,17,46,30,11,22,8,18,15,15,12,10,9,4, Calibrated data,22.00680357,14.40508571,23.27898214,22.03610714,19.54057143,20.95051786,34.27403571,21.32589286,13.48929107,10.79243571,8.512701786,5.993182143,74.73873214,84.10301786,47.85901786,88.56373214,38.43958929,19.94194643, 10:43:34, pos 1, 455 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,2,13,33,171,11,1,1,1,0,2,1,1,2,1,1,0,1,1, Calibrated data,0,36.01271429,62.07725,29.381475,32.56761071,0,14.90175357,14.21726429,24.52598214,11.99159286,18.91711786,29.96590714,66.43442857,437.3357143,1052.898214,5222.207143,302.0253571,23.46110357, 10:43:39, pos 1, 465 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,14,65,166,860,53,7,6,7,3,15,4,8,11,7,4,3,3,6, Calibrated data,24.00742857,28.81017143,68.28499286,41.13407143,26.05409286,25.14062857,17.8821,19.90417143,36.78897143,19.18655,11.35027143,35.95909286,93.00821429,437.3357143,1059.279286,5252.745714,291.0425714,32.84554286, 10:43:41, pos 1, 465 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,55,260,691,3459,215,28,22,30,11,65,17,35,47,30,16,11,13,24, Calibrated data,22.00680357,30.61080357,72.94078571,44.07221429,26.05408929,23.04557143,16.39192857,21.32589286,39.85473214,20.98528571,12.296125,35.95908929,91.34733929,437.3357143,1102.352679,5281.757143,295.1610714,32.84555357, 10:43:44, pos 1, 465 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,1,30,792,20,13,7,1,1,0,1,1,2,4,3,1,0,1,0, Calibrated data,0,36.01271429,124.1545357,88.14442857,32.56761071,0,14.90175357,14.21726429,12.26299286,23.98318929,18.91711786,0,33.21721786,1009.236071,25269.56071,610.7842857,356.9390357,164.2277143, 10:43:48, pos 1, 470 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,7,153,3830,100,65,34,6,5,3,3,9,11,30,20,5,3,3,2, Calibrated data,24.00742857,64.82288571,186.2317857,117.5259286,32.56761429,25.14062857,17.8821,14.21726429,7.357792857,26.38150714,11.35027143,11.98636429,46.50410714,1029.420714,24440,610.7844286,356.9390714,159.5355, 10:43:50, pos 1, 470 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,26,615,15497,401,263,137,23,19,12,13,38,43,128,83,21,14,12,8, Calibrated data,24.00742857,68.42416071,198.6473214,121.9331429,34.196,29.33073214,17.13701429,13.50640357,7.970944643,25.78192857,11.35026964,11.9863625,43.18239286,1034.466964,24722.375,612.31125,361.0575,160.7085714, 10:43:53, pos 1, 470 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,1,2,18,126,18,3,13,13,1,8,2,19,5,3,2,1,2,1, Calibrated data,40.01239286,72.02542857,155.1931786,88.14442857,65.13521429,41.90103571,193.7227857,184.8244643,98.10392857,227.8403214,37.83421429,29.96590714,33.21721786,67.28242857,574.3082143,3847.942857,494.2232143,70.38332143, 10:43:59, pos 1, 475 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,5,12,99,627,91,13,68,70,7,37,9,138,32,18,11,3,10,5, Calibrated data,56.01734286,64.82288571,198.6472857,105.7732857,71.64878571,25.14062857,202.6638571,199.0417143,90.74614286,330.968,37.83423571,29.96590714,33.21722143,80.73892857,631.739,3829.617857,499.7147143,60.99887143, 10:44:01, pos 1, 475 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,18,47,357,2506,364,54,270,280,29,163,40,553,143,78,48,16,44,21, Calibrated data,58.01796429,72.02542857,221.92625,114.58775,78.16226786,33.52083929,201.1735714,199.0417857,99.943375,331.5676786,41.61766071,31.46419643,29.8955,79.05683929,569.5223214,3826.564286,499.7146429,63.34498214, 10:44:04, pos 1, 475 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,12,75,340,761,72,6,2,4,1,12,2,5,7,3,1,0,2,5, Calibrated data,40.01239286,72.02542857,217.2704286,88.14442857,32.56761071,0,29.80350357,56.86907143,147.1558929,59.95796429,37.83421429,149.8295357,398.6067857,2523.090357,10848.04286,23240.34643,1976.893214,140.7666071, 10:44:08, pos 1, 480 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,65,376,1680,3812,362,28,10,19,3,60,5,24,42,19,6,3,10,28, Calibrated data,24.00742857,36.01271429,260.7245,111.6496429,39.08113571,25.14062857,29.80350714,54.02561429,147.1559286,57.55965714,37.83423571,167.8090714,431.8238571,2529.818571,10720.42143,23283.1,1987.875714,131.3822143, 10:44:11, pos 1, 480 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,258,1509,6683,15254,1454,114,39,76,14,245,20,99,176,75,25,14,42,109, Calibrated data,28.00867857,36.01271429,273.14,110.1805357,40.70951786,29.33073214,29.05841071,54.02560714,150.2216607,59.35839286,39.72594643,163.3141964,428.5021429,2538.228571,10661.39286,23292.26786,1996.1125,133.7282857, 10:44:14, pos 1, 480 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,12,37,25,143,685,214,6,2,1,1,0,2,4,2,1,0,1,1, Calibrated data,40.01239286,0,124.1545357,58.76296429,32.56761071,0,89.4105,28.43453214,12.26299286,23.98318929,18.91711786,29.96590714,398.6067857,1244.724643,797.6503571,4367.107143,18807.93929,5020.675, 10:44:18, pos 1, 505 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,60,187,126,711,3417,1078,29,10,3,7,4,9,22,11,4,3,5,8, Calibrated data,24.00742857,28.81017143,136.57,64.63925,26.05409286,25.14062857,86.43014286,28.43452857,17.16818571,21.58487143,18.91711429,47.94545,398.6065714,1258.181429,804.0314286,4342.677143,18764.00714,5058.214286, 10:44:20, pos 1, 505 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,237,746,506,2819,13617,4317,117,41,14,26,19,36,92,44,18,13,21,32, Calibrated data,28.00867857,34.21207143,142.7777143,64.63925,29.31085714,27.23567857,87.17525,29.14539286,15.94188929,21.584875,19.86298214,47.94544643,393.6239286,1254.816964,807.2219643,4304.503571,18694,5064.078571, 10:44:23, pos 1, 505 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,0,1,1,1,28,81,14,3,1,1,3,2,3,3,1,1,1,0, Calibrated data,40.01239286,108.0381429,93.11589286,88.14442857,32.56761071,41.90103571,208.6245357,42.65178571,12.26299286,23.98318929,18.91711786,0,0,33.64120714,31.90601071,30.53922143,768.7917857,1900.349286, 10:44:33, pos 1, 525 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,2,4,5,6,143,407,70,15,4,4,11,11,14,15,6,4,4,2, Calibrated data,32.00990714,79.228,86.90821429,88.14442857,39.08113571,33.52083571,208.6245,42.6518,9.810392857,26.38150714,15.13369286,11.98636429,13.28688571,26.91296429,31.90601429,36.64706429,785.2657143,1909.733571, 10:44:35, pos 1, 525 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,9,18,21,25,576,1640,285,60,18,17,81,48,74,95,26,20,17,7, Calibrated data,36.01114286,145.8515,114.8429464,139.5620179,42.33789286,41.90103571,212.35,42.65180357,10.42354286,28.77982143,16.07954821,10.48806786,14.94774821,30.27708929,33.50130357,38.17401786,790.7573214,1923.810714, 10:44:38, pos 1, 525 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,1,1,1,2,1,1,2,6,10,588,1,1,2,1,1,1,3,2, Calibrated data,400.1239286,36.01271429,62.07725,29.381475,32.56761071,41.90103571,29.80350357,85.30360714,7210.639286,11.99159286,56.75135714,59.93182143,33.21721786,33.64120714,31.90601071,61.07842857,27.45685,23.46110357, 10:44:42, pos 1, 630 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,6,5,4,9,7,4,8,29,47,2895,4,8,9,6,6,5,17,12, Calibrated data,376.1164286,28.81017143,55.86954286,35.25777143,39.08113571,41.90104286,23.8428,82.46014286,7100.272143,19.18655,64.31819286,71.91821429,39.86065714,33.64120714,25.52480714,54.97059286,38.43959286,18.76888571, 10:44:45, pos 1, 630 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,26,20,39,37,30,14,32,117,186,11749,15,33,36,26,23,22,69,47, Calibrated data,372.1151786,27.00953571,55.86953571,38.19592857,37.45275,46.09114286,23.84280357,83.17101786,7203.894643,19.786125,65.26405357,70.41989286,43.18239286,33.64121429,62.21671429,56.49755357,41.18526786,16.42277321, 10:44:48, pos 1, 630 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,1,1,2,1,3,2,2,5,1,1,4,4,1,7,69,1362,83,6, Calibrated data,40.01239286,144.0508571,31.03863214,205.6703571,2247.165357,57069.21429,29.80350357,71.08632143,12.26299286,47.96639286,1570.120714,179.7954643,33.21721786,33.64120714,63.81203571,30.53922143,82.37057143,46.92221429, 10:44:55, pos 1, 890 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,7,8,11,7,15,13,13,26,9,7,22,21,9,38,348,6770,416,31, Calibrated data,72.02228571,158.4559286,55.86954286,223.2992143,2266.705714,56734.00714,38.74455714,73.92978571,17.16818571,50.3647,1573.903571,185.7886429,46.50410714,53.82592857,70.19322143,42.75490714,82.37057143,60.99887143, 10:44:57, pos 1, 890 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,29,32,41,28,59,51,51,103,34,26,75,85,33,147,1381,26826,1665,126, Calibrated data,68.02105357,135.0476786,51.21375,215.9539286,2248.792857,56201.875,37.99946429,73.21891071,15.94188929,50.96428571,1574.85,188.7851786,48.16496429,53.82592857,65.40732143,42.75491071,80.99771429,59.82582143, 10:45:00, pos 1, 890 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,6,15,23,5,8,10,2,5,1,2,3,3,7,11,2,4,39,165, Calibrated data,40.01239286,108.0381429,217.2704286,323.19625,65.13521429,167.6041786,29.80350357,71.08632143,24.52598214,35.97478571,737.7675,4944.375,199.3032857,504.6182143,733.8382143,152.6961071,219.6547857,234.6110357, 10:45:16, pos 1, 940 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,31,76,115,24,42,49,11,27,7,10,18,13,35,57,11,19,195,815, Calibrated data,56.01734286,129.6457857,217.2704286,334.9488571,71.64878571,159.224,32.78385714,76.77321429,24.52598571,31.17815,737.7671429,4884.442857,205.9467857,511.3463571,733.8385714,146.5882857,230.6375714,229.9187857, 10:45:18, pos 1, 940 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,123,302,460,95,170,195,42,104,26,35,69,49,137,219,44,73,769,3218, Calibrated data,52.01610714,124.2438571,212.6146429,321.7271429,71.64875,152.9388214,31.29367857,73.92978571,21.46023214,29.37941071,727.3630357,4821.514286,204.2858929,507.9821429,733.8382143,145.0612857,233.3832143,228.7457143, 10:45:21, pos 1, 940 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,7,49,144,37,80,199,128,117,97,49,29,33,37,21,9,4,5,3, Calibrated data,3881.2,1044.368571,1148.429643,617.0110714,293.1085,167.6041786,1907.424286,1663.420357,600.8867857,395.7225,94.58557143,89.89771429,232.5205357,1648.418929,4594.464286,1129.951071,2196.548214,4668.760714, 10:45:56, pos 2, White LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,36,249,724,189,398,1000,637,585,486,247,162,187,221,125,48,22,25,15, Calibrated data,3889.203571,1166.812143,1371.907857,734.5371429,312.6490714,184.3645714,1898.482857,1663.42,605.7918571,448.4856429,94.58557143,89.89771429,239.164,1675.332143,4619.99,1154.382143,2185.565,4692.220714, 10:45:58, pos 2, White LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,149,1005,2917,770,1600,4010,2554,2347,1950,996,838,918,1129,647,218,100,105,63, Calibrated data,3901.207143,1508.932679,1752.130893,950.4907143,354.9869643,209.5051786,1902.953571,1668.39625,610.6969643,550.4141071,99.31485714,94.39260714,247.4682143,1690.470714,4653.491071,1175.759821,2196.548214,4703.95, 10:46:01, pos 2, White LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,6,7,7,4,6,5,9,18,3,17,9,8,6,11,99,201,164,52, Calibrated data,120.0371429,324.1144286,186.2317857,323.19625,3224.193571,8422.110714,134.11575,255.9107857,208.4708571,95.93275,3102.407143,1558.227143,199.3032857,235.4884643,223.3420714,122.1568929,164.7411071,117.3055, 10:46:06, pos 2, IR LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,29,37,32,21,30,23,45,88,17,85,42,41,28,50,451,932,812,263, Calibrated data,136.0421429,302.5068571,173.8163571,293.8147857,2937.598571,7810.357143,134.1157857,250.2238571,208.4708571,98.33107143,3072.139286,1576.206429,192.6598571,248.9449286,204.1985,128.2647143,164.7410714,107.9210714, 10:46:08, pos 2, IR LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,109,140,123,79,115,86,170,336,63,328,157,154,105,178,1603,3378,3179,1072, Calibrated data,126.0390179,282.6998214,162.9528393,261.4951786,2610.294643,7077.085714,126.6649107,238.85,201.1130357,92.33528571,3006.875,1606.172679,181.03375,235.4883929,196.2219643,120.6299107,157.876875,100.88275, 10:46:11, pos 2, IR LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,116,17,3,1,1,1,2,2,1,2,1,2,2,2,1,1,1,0, Calibrated data,40.01239286,36.01271429,62.07725,58.76296429,32.56761071,41.90103571,29.80350357,28.43453214,24.52598214,23.98318929,18.91711786,0,3853.196429,571.9003571,95.71803571,30.53922143,27.45685,23.46110357, 10:46:25, pos 2, UV (405 nm) LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,581,87,15,8,7,7,9,9,4,9,3,9,9,8,5,4,3,2, Calibrated data,32.00990714,21.60762857,55.86954286,47.01036429,32.56761429,33.52083571,26.82315,25.59107857,22.07338571,21.58487143,11.35027143,11.98636429,3859.840714,585.3570714,95.718,48.86275,38.43959286,32.84554286, 10:46:27, pos 2, UV (405 nm) LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,2353,355,61,32,27,28,35,36,17,38,25,37,39,34,22,18,13,7, Calibrated data,34.01053571,45.01589286,60.52533929,49.94851786,35.824375,37.71094643,26.07807143,25.59107143,23.29967857,22.18444643,12.296125,10.48806786,3908.005357,597.1314286,97.31333929,48.86275,37.06675,32.84555357, 10:46:31, pos 2, UV (405 nm) LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,23,3,5,1,1,3,2,1,1,1,7,3,3,6,1,1,1,0, Calibrated data,40.01239286,252.089,93.11589286,176.2888571,32.56761071,41.90103571,29.80350357,14.21726429,12.26299286,35.97478571,18.91711786,0,763.9960714,100.9236071,159.5300714,30.53922143,27.45685,70.38332143, 10:46:35, pos 2, 390 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,117,18,19,5,8,14,9,8,4,8,45,17,18,40,7,5,3,1, Calibrated data,32.00990714,324.1144286,111.7390714,235.0517857,45.59465714,41.90104286,26.82315,22.74762857,19.62078571,40.77142143,11.35027143,5.993181429,777.2828571,121.1083571,121.2428571,30.53922143,43.93095714,65.69109286, 10:46:37, pos 2, 390 nm LED
Leaf: 37, b'AS7265X',64,200,25, Raw data,470,71,77,22,31,58,37,31,18,31,204,66,75,163,28,22,12,5, Calibrated data,36.01114286,367.3296429,116.394875,239.4591071,45.59466071,46.09114286,27.56825,22.03676786,19.00764286,39.57226786,11.35026964,7.491476786,780.6046429,119.4262679,122.8381429,33.59314286,42.558125,68.03719643, 10:46:40, pos 2, 390 nm LED
Leaf: 37, b'AS7265X',64,10,25, Raw data,46,8,11,1,2,6,1,1,1,1,3,3,5,5,1,1,1,0, Calibrated data,40.01239286,108.0381429,155.1931786,146.9073929,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,35.97478571,18.91711786,0,1527.992143,269.1296429,350.9661071,30.53922143,54.91371429,140.7666071, 10:46:47, pos 2, 395 nm LED
Leaf: 37, b'AS7265X',64,50,25, Raw data,230,40,52,7,8,29,7,7,4,6,15,14,29,30,7,5,3,1, Calibrated data,32.00990714,108.0381429,180.0240714,176.2888571,45.59465714,41.90104286,20.86245,19.90417143,14.71559286,33.57646429,11.35027143,5.993181429,1527.992143,269.1296429,331.8225,42.75490714,43.93095714,136.0744286, 10:46:49, pos 2, 395 nm LED
