leaf number, sensor type, gain, integration time, data type,,410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940,,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,560 nm,585 nm,645 nm,705 nm,900 nm,940 nm,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,,,LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,105,15,16,4,6,11,8,6,4,7,39,15,17,34,6,5,2,1, Calibrated data,32.00990714,280.8991429,105.5313571,199.7940714,39.08113571,41.90104286,23.8428,17.06072143,17.16818571,35.97478571,7.566842857,5.993181429,697.5615714,100.9236429,102.0992143,24.43137857,32.94822143,51.61442857, 14:03:35, pos 1, 390 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,419,59,56,18,25,44,33,26,16,28,147,59,69,131,24,19,10,4, Calibrated data,32.00991071,264.6933929,107.0832857,192.44875,39.08114286,39.806,24.58789286,18.48244643,17.1681875,35.37519643,9.458558929,5.993182143,695.9007143,99.24155357,89.33682143,27.48530357,34.32107143,51.61442857, 14:03:38, pos 1, 390 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,48,8,9,1,2,5,1,1,1,2,2,3,5,5,1,1,1,0, Calibrated data,40.01239286,72.02542857,155.1931786,146.9073929,32.56761071,41.90103571,14.90175357,14.21726429,24.52598214,35.97478571,18.91711786,0,1594.426429,269.1296429,287.1541071,30.53922143,54.91371429,117.3055, 14:03:43, pos 1, 395 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,236,41,49,6,8,23,7,7,4,8,15,15,28,28,6,5,3,1, Calibrated data,32.00990714,108.0381429,173.8163571,164.5362857,39.08113571,41.90104286,20.86245,19.90417143,19.62078571,35.97478571,11.35027143,5.993181429,1567.852857,275.8579286,312.6789286,36.64706429,43.93095714,107.9210714, 14:03:46, pos 1, 395 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,939,165,183,24,32,90,29,27,16,34,49,60,116,114,26,19,12,5, Calibrated data,32.00991071,88.23114286,180.0241071,167.4744286,42.33789286,39.806,21.60753571,19.19330357,20.84708929,35.97478571,11.35026964,7.491476786,1559.548214,277.54,291.94,36.64707143,43.93096429,105.5749821, 14:03:49, pos 1, 395 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,20,2,1,1,1,1,2,1,1,1,11,3,3,4,2,3,0,0, Calibrated data,40.01239286,396.14,93.11589286,117.5258929,65.13521429,125.7031429,29.80350357,14.21726429,12.26299286,35.97478571,0,0,664.3442857,67.28242857,31.90601071,30.53922143,27.45685,23.46110357, 14:03:56, pos 1, 400 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,100,13,6,3,4,5,9,7,4,5,79,17,15,22,10,20,3,1, Calibrated data,32.00990714,569.0008571,93.11592857,129.2785,65.13522857,167.6041429,26.82315,19.90417143,12.26299286,40.77142143,11.35027143,5.993181429,664.3443571,87.46714286,38.28721429,18.32353571,21.96547857,23.4611, 14:03:58, pos 1, 400 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,398,51,23,13,14,20,35,28,15,22,351,73,65,93,44,78,10,4, Calibrated data,30.00928571,632.0232143,100.8755714,136.623875,71.64875,163.4140714,26.07807143,19.90417857,13.48929107,43.76932143,9.458558929,5.993182143,661.0226786,85.78507143,36.69191071,19.8505,19.21980357,23.46110714, 14:04:01, pos 1, 400 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,10,2,1,0,1,1,1,1,1,1,18,1,2,6,1,1,0,0, Calibrated data,40.01239286,648.2289286,62.07725,176.2888571,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,11.99159286,0,0,332.1721786,67.28242857,31.90601071,0,27.45685,23.46110357, 14:04:06, pos 1, 405 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,50,10,5,2,3,4,5,4,3,4,93,7,11,36,7,7,2,1, Calibrated data,24.00742857,669.8365,68.28499286,211.5466429,45.59465714,58.66146429,14.90175,11.37381429,9.810392857,16.78823571,7.566842857,5.993181429,332.1722143,67.28241429,31.90601429,12.21568571,16.47411429,18.76888571, 14:04:09, pos 1, 405 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,195,42,19,10,11,17,19,17,12,14,422,27,43,145,27,28,9,3, Calibrated data,24.00742857,759.8682143,66.73305357,213.0157143,43.96626786,58.66146429,14.15666429,12.08467679,8.584094643,16.18865179,8.512701786,4.494885714,323.8678571,70.64653571,30.31071429,15.26961071,15.10126786,19.94194643, 14:04:12, pos 1, 405 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,35,5,2,1,2,1,17,5,1,3,2,16,3,3,2,1,1,0, Calibrated data,40.01239286,72.02542857,93.11589286,88.14442857,65.13521429,41.90103571,253.3297857,71.08632143,36.78896429,191.8655,18.91711786,0,1162.6025,168.2060357,63.81203571,30.53922143,54.91371429,23.46110357, 14:04:20, pos 1, 410 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,170,27,8,5,8,5,86,28,7,13,9,103,19,15,14,5,5,1, Calibrated data,56.01734286,64.82288571,117.9467857,88.14442857,91.18928571,41.90104286,256.3101429,79.61671429,31.88377857,247.0268571,18.91711429,5.993181429,1129.385,181.6625,51.04961429,30.53922143,43.93095714,23.4611, 14:04:22, pos 1, 410 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,672,110,42,21,32,21,339,112,27,53,37,418,81,63,59,20,20,6, Calibrated data,54.01671429,66.62351786,125.7064643,92.55166071,96.07444643,41.90103571,252.5846429,79.61669643,32.49692857,250.6242857,18.91710714,8.989773214,1116.098393,185.0266071,67.002625,32.06617857,43.93096429,24.63416071, 14:04:25, pos 1, 410 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,7,1,2,0,1,1,6,2,1,1,2,8,2,3,2,1,0,0, Calibrated data,40.01239286,72.02542857,62.07725,88.14442857,65.13521429,41.90103571,89.4105,28.43453214,12.26299286,95.93275,0,0,232.5205357,33.64120714,63.81203571,0,27.45685,23.46110357, 14:04:35, pos 1, 425 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,38,6,4,3,4,4,31,12,5,5,11,49,12,15,13,9,3,1, Calibrated data,40.01238571,79.228,74.49271429,88.14442857,84.67578571,75.42185714,92.39085714,34.12143571,12.26299286,117.5176429,11.35027143,5.993181429,252.4508571,40.36945,25.52480714,18.32353571,21.96547857,18.76888571, 14:04:37, pos 1, 425 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,150,22,16,10,15,14,117,43,18,15,58,199,45,56,52,32,9,3, Calibrated data,36.01114286,104.4368571,69.83692857,82.26814286,84.67578571,67.04166071,87.17525,30.567125,9.197242857,119.3163571,8.512701786,4.494885714,249.1291071,37.00532143,25.52480357,15.26961071,20.59264286,16.42277321, 14:04:40, pos 1, 425 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,3,3,2,4,2,1,3,2,0,1,0,1,1,1,0,0,0,0, Calibrated data,0,0,31.03863214,29.381475,0,0,44.70525,28.43453214,12.26299286,11.99159286,0,0,99.65164286,100.9236071,63.81203571,122.1568929,54.91371429,23.46110357, 14:04:45, pos 1, 455 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,13,15,9,18,8,5,13,8,3,6,0,5,4,4,3,2,2,1, Calibrated data,24.00742857,0,24.83090714,23.50517857,19.54056429,16.76041429,38.74455714,22.74762857,14.71559286,11.99159286,7.566842857,5.993181429,86.36478571,100.9236429,57.43082143,109.9412143,43.93095714,23.4611, 14:04:47, pos 1, 455 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,48,58,35,69,33,19,50,34,11,23,7,18,14,14,11,9,8,3, Calibrated data,22.00680357,12.60445,21.72705357,20.56703571,17.91219643,18.85546429,37.254375,24.16935714,14.10244107,10.79243571,7.566846429,4.494885714,79.72132143,97.5595,55.83551786,105.3603036,45.30380357,22.28805357, 14:04:50, pos 1, 455 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,3,14,46,240,15,2,1,1,0,3,1,1,2,1,1,0,1,1, Calibrated data,0,36.01271429,62.07725,29.381475,32.56761071,0,14.90175357,14.21726429,36.78896429,11.99159286,18.91711786,29.96590714,99.65164286,470.9767857,1467.676429,7329.414286,411.8528571,46.92221429, 14:04:55, pos 1, 465 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,15,71,227,1207,74,8,5,7,3,16,4,9,12,8,4,3,3,5, Calibrated data,24.00742857,28.81017143,74.49271429,47.01036429,26.05409286,25.14062857,14.90175,19.90417143,39.24157143,21.58487143,11.35027143,29.96590714,99.65164286,477.7050714,1448.532857,7372.164286,406.3614286,37.53776429, 14:04:57, pos 1, 465 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,60,283,898,4851,302,34,24,30,14,66,22,40,58,37,18,14,13,22, Calibrated data,28.00867857,39.61398214,90.01203571,54.35573214,29.31085714,29.33073214,17.88210714,21.32589286,40.467875,23.98319643,12.296125,32.9625,99.65164286,476.0230357,1432.58,7407.2875,414.5983929,39.883875, 14:05:00, pos 1, 465 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,1,32,829,21,14,7,1,1,1,0,2,2,5,4,1,1,1,0, Calibrated data,40.01239286,72.02542857,155.1931786,117.5258929,32.56761071,41.90103571,14.90175357,14.21726429,0,23.98318929,18.91711786,0,33.21721786,1076.518571,26450.08214,641.3235714,384.3960714,164.2277143, 14:05:06, pos 1, 470 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,6,159,3892,106,71,36,6,5,3,5,11,12,35,24,6,4,3,2, Calibrated data,24.00742857,79.228,217.2704286,141.0310714,39.08113571,33.52083571,17.8821,14.21726429,12.26299286,28.77982857,11.35027143,11.98636429,39.86065714,1069.79,24835.64286,647.4314286,389.8872857,168.9199286, 14:05:08, pos 1, 470 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,26,639,15263,422,287,145,25,20,13,18,43,48,145,96,24,16,13,8, Calibrated data,26.00805357,77.42733929,225.0301786,141.0310893,39.08114286,33.52083929,18.62719643,14.21726607,11.03669286,28.77982143,12.296125,11.9863625,43.18239286,1074.836429,24349.07143,644.3775,394.0057143,170.093, 14:05:11, pos 1, 470 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,1,3,24,171,22,3,17,17,1,10,2,22,6,4,2,1,2,1, Calibrated data,40.01239286,72.02542857,186.2317857,117.5258929,65.13521429,41.90103571,253.3297857,241.6935357,122.6299286,263.8150714,37.83421429,29.96590714,33.21721786,100.9236071,765.7442857,5222.207143,604.0507143,70.38332143, 14:05:16, pos 1, 475 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,5,14,118,857,109,17,87,86,9,50,11,157,37,22,13,5,12,6, Calibrated data,72.02228571,79.228,229.6859286,129.2785,84.67578571,41.90104286,259.2905,244.537,122.6299286,376.5360714,45.40107857,35.95909286,33.21722143,94.19535714,752.9821429,5234.422143,598.5593571,79.76778571, 14:05:18, pos 1, 475 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,21,57,471,3422,438,66,345,340,34,203,48,625,166,91,56,19,51,24, Calibrated data,68.02105357,86.43051786,257.6207143,133.6857321,91.18932143,39.806,257.0551786,241.6935714,124.4693571,374.7373214,48.23864286,35.95908929,34.87807143,95.87742857,751.3866071,5225.260714,601.305,77.42164286, 14:05:21, pos 1, 475 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,14,71,394,1126,86,7,2,4,1,13,2,5,9,4,1,1,2,6, Calibrated data,40.01239286,72.02542857,279.3477143,117.5258929,32.56761071,41.90103571,29.80350357,56.86907143,159.4188929,59.95796429,37.83421429,179.7954643,465.0410714,2388.525357,12570.96786,34387.16071,2361.289286,164.2277143, 14:05:29, pos 1, 480 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,75,359,1949,5637,432,34,11,21,4,67,10,28,50,22,7,4,11,31, Calibrated data,32.00990714,72.02542857,310.3863571,129.2785,45.59465714,33.52083571,32.78385714,59.71252143,164.3240714,67.15292857,41.61765714,185.7886429,498.2582857,2415.438571,12436.96429,34429.91429,2372.271429,159.5355, 14:05:31, pos 1, 480 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,296,1440,8064,22550,1732,136,44,83,18,270,43,116,210,91,31,18,44,123, Calibrated data,36.01114286,77.42733929,325.9057143,133.6857321,50.47980357,37.71094643,32.78385714,59.00166071,165.5503929,69.55125,41.61766071,184.2903571,491.6148214,2422.166071,12864.50357,34432.96429,2377.7625,159.5355179, 14:05:34, pos 1, 480 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,12,37,23,93,576,208,6,2,1,1,1,2,5,2,1,1,1,2, Calibrated data,40.01239286,36.01271429,155.1931786,58.76296429,32.56761071,41.90103571,89.4105,28.43453214,12.26299286,23.98318929,18.91711786,59.93182143,398.6067857,1244.724643,733.8382143,2840.1475,15815.14643,4879.910714, 14:05:39, pos 1, 505 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,59,185,116,465,2876,1048,31,11,4,7,6,10,26,13,5,4,5,9, Calibrated data,32.00990714,43.21525714,161.4009286,76.39185714,32.56761429,33.52083571,92.39085714,31.27798571,17.16818571,23.98318571,18.91711429,53.93863571,391.9631429,1244.724286,740.2192857,2840.147143,15793.17857,4917.447143, 14:05:41, pos 1, 505 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,233,736,502,1845,11453,4192,126,44,16,27,24,41,107,52,21,15,20,35, Calibrated data,32.00991071,43.21525,166.0566786,76.39183929,34.196,31.42578571,93.88103571,31.27798214,16.55503929,24.58276786,18.91710714,52.44033929,386.9805357,1237.99625,800.8408929,2817.242857,15723.16607,4917.448214, 14:05:44, pos 1, 505 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,0,1,1,2,40,86,18,4,1,1,3,3,4,4,1,1,1,0, Calibrated data,40.01239286,108.0381429,124.1545357,117.5258929,32.56761071,41.90103571,268.2315357,56.86907143,12.26299286,35.97478571,18.91711786,0,0,33.64120714,31.90601071,61.07842857,1098.273929,2017.655, 14:05:50, pos 1, 525 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,2,5,6,8,203,436,90,19,5,5,25,13,22,27,8,6,5,2, Calibrated data,40.01238571,180.0635714,136.57,158.66,52.10817857,50.28125,268.2315,54.02561429,12.26299286,31.17815,18.91711429,11.98636429,13.28688571,33.64120714,38.28721429,48.86275,1114.747857,2045.807857, 14:05:52, pos 1, 525 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,10,21,23,34,819,1763,366,77,23,19,177,63,122,165,35,28,19,7, Calibrated data,46.01425,318.7125,189.3357143,242.3971429,56.99332143,58.66146429,272.7019643,54.73648214,11.64984107,37.77351786,17.97126786,10.48806786,16.60860893,35.32326786,36.69191071,51.91667857,1124.358036,2068.096429, 14:05:55, pos 1, 525 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,1,1,1,2,2,1,2,6,12,628,1,2,2,2,1,1,3,2, Calibrated data,480.1485714,36.01271429,62.07725,58.76296429,32.56761071,41.90103571,29.80350357,85.30360714,7701.157143,23.98318929,56.75135714,59.93182143,33.21721786,33.64120714,31.90601071,61.07842857,54.91371429,23.46110357, 14:06:01, pos 1, 630 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,7,6,5,12,9,4,8,32,59,3141,5,9,11,8,7,7,16,11, Calibrated data,472.1461429,36.01271429,68.28499286,47.01036429,45.59465714,58.66146429,23.8428,90.9905,7703.614286,21.58487143,60.53477143,65.925,46.50410714,40.36945,31.90601429,73.29414286,49.42232857,18.76888571, 14:06:03, pos 1, 630 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,29,23,18,50,36,16,32,126,232,12389,21,38,43,31,28,27,66,44, Calibrated data,464.1435714,37.81335714,66.73305357,45.54128571,45.59466071,56.56641071,23.84280357,89.56876786,7596.308929,22.78403571,62.42648214,65.925,48.16496429,38.68739286,28.71541071,76.34805357,49.42232143,18.768875, 14:06:06, pos 1, 630 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,1,1,2,1,3,3,2,5,1,1,4,4,2,8,82,1578,85,6, Calibrated data,40.01239286,144.0508571,62.07725,235.0518214,2670.544286,66119.85714,29.80350357,71.08632143,12.26299286,47.96639286,1607.955,179.7954643,33.21721786,33.64120714,63.81203571,30.53922143,82.37057143,70.38332143, 14:06:11, pos 1, 890 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,7,8,11,7,15,13,12,26,7,7,22,21,8,37,409,7839,424,32, Calibrated data,56.01734286,158.4559286,49.66181429,217.4229286,2664.030714,65692.45,35.76420714,73.92978571,17.16818571,50.3647,1604.171429,191.7817857,46.50410714,53.82592857,70.19322143,42.75490714,82.37057143,60.99887143, 14:06:13, pos 1, 890 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,29,32,43,29,61,53,49,106,31,29,91,84,32,148,1627,31102,1700,131, Calibrated data,62.01919643,163.8578571,49.66182143,217.4228571,2649.375,65160.30357,36.50928571,75.35151786,17.7813375,50.36469643,1607.954821,196.2766071,48.16496429,53.82592857,68.59792857,44.281875,83.74339286,62.17192857, 14:06:16, pos 1, 890 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,6,16,23,5,9,10,2,5,1,2,2,2,7,12,2,4,40,175, Calibrated data,40.01239286,72.02542857,217.2704286,352.5777143,65.13521429,167.6041786,29.80350357,71.08632143,24.52598214,23.98318929,756.6846429,5244.032143,199.3032857,538.2592857,733.8382143,152.6961071,247.1116429,234.6110357, 14:06:21, pos 1, 940 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,32,79,115,24,44,51,11,27,7,10,17,12,35,58,10,19,198,864, Calibrated data,56.01734286,122.4432143,217.2704286,340.8251429,65.13522857,159.224,32.78385714,76.77321429,24.52598571,28.77982857,749.1178571,5178.108571,212.5902143,531.531,733.8385714,146.5882857,241.6202857,239.3032857, 14:06:23, pos 1, 940 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,128,315,461,94,177,203,43,108,28,39,51,50,141,229,42,77,781,3411, Calibrated data,56.01733929,91.83242857,218.8223214,336.4178571,68.39198214,161.3190357,32.03876786,76.77323214,23.91283929,29.97898214,738.7133929,5110.685714,212.5901786,529.8491071,735.4335714,143.5343393,242.9930357,238.1301786, 14:06:26, pos 1, 940 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,12,95,207,65,145,333,216,219,170,98,44,55,66,37,15,6,8,5, Calibrated data,6802.107143,1584.559643,2048.55,1087.114643,488.5142857,251.40625,3218.778571,3113.581429,1201.773214,659.5378571,151.3369286,149.8295357,398.6067857,3195.915,6604.542857,1985.049286,3981.242857,7812.546429, 14:06:34, pos 2, White LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,65,481,1039,333,724,1671,1087,1101,850,490,278,356,463,261,82,36,40,30, Calibrated data,6802.105,2002.307143,2874.177857,1533.712857,534.1088571,301.6875,3239.640714,3130.642143,1201.772857,853.8014286,151.3369286,179.7954286,431.8238571,3236.283571,6630.068571,2033.912143,3975.752143,7840.7, 14:06:36, pos 2, White LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,267,1933,4210,1368,2892,6643,4335,4401,3386,1965,1238,1500,1928,1103,362,151,167,121, Calibrated data,6774.096429,2229.1875,2992.125,1620.388393,589.47375,316.3528571,3229.955357,3128.508929,1204.83875,899.3694643,157.9579286,181.29375,443.4498214,3251.423214,6716.216071,2088.882143,3970.260714,7792.605357, 14:06:39, pos 2, White LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,6,8,7,5,7,5,9,18,3,18,8,8,6,11,99,201,169,55, Calibrated data,120.0371429,288.1017143,186.2317857,323.19625,3224.193571,8422.110714,134.11575,255.9107857,220.7338571,95.93275,3196.9925,1648.125,199.3032857,269.1296429,223.3420714,152.6961071,192.1979643,117.3055, 14:06:44, pos 2, IR LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,30,38,34,22,32,24,45,90,16,86,42,40,28,50,449,927,838,282, Calibrated data,128.0396429,302.5068571,173.8163571,293.8147857,2924.571429,7768.45,134.1157857,255.9107857,210.9234286,95.93278571,3170.508571,1690.077143,199.3032857,255.6731429,216.9608571,134.3725714,175.7238571,112.6132857, 14:06:46, pos 2, IR LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,114,146,129,84,121,91,173,348,63,334,175,155,106,181,1598,3358,3289,1156, Calibrated data,126.0390179,315.11125,164.5047679,265.9023214,2602.151786,7035.183929,128.9001607,247.3803571,204.7919643,92.93485714,3110.919643,1732.029464,189.3382143,245.5807143,205.79375,128.2647143,166.1139464,106.7480357, 14:06:49, pos 2, IR LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,225,31,6,3,2,2,3,3,1,3,1,4,4,3,1,1,1,0, Calibrated data,40.01239286,36.01271429,124.1545357,88.14442857,32.56761071,41.90103571,44.70525,42.65178571,36.78896429,47.96639286,18.91711786,0,7473.875,1042.8775,191.4360714,91.61767857,54.91371429,46.92221429, 14:06:53, pos 2, UV (405 nm) LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,1139,158,28,14,11,12,13,14,4,17,6,16,16,12,6,4,4,2, Calibrated data,32.00990714,43.21525714,99.32364286,70.51554286,39.08113571,33.52083571,38.74455714,39.80834286,41.69417143,38.3731,15.13369286,11.98636429,7566.878571,1063.062143,178.6736429,85.50978571,60.40507143,56.30665, 14:06:55, pos 2, UV (405 nm) LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,4618,646,118,58,46,48,52,59,18,69,35,74,74,51,23,17,15,9, Calibrated data,36.01114286,63.02225,114.8429464,74.92276786,37.45275,35.61589286,38.74455357,41.94092857,42.30732143,44.36889286,14.1878375,13.48465893,7669.855357,1086.610893,188.2455357,88.56373214,63.15075,56.30664286, 14:06:58, pos 2, UV (405 nm) LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,21,3,3,1,1,2,2,1,1,1,7,3,3,6,1,1,0,0, Calibrated data,40.01239286,252.089,93.11589286,176.2888571,32.56761071,41.90103571,29.80350357,14.21726429,12.26299286,35.97478571,0,0,697.5614286,100.9236071,95.71803571,30.53922143,27.45685,46.92221429, 14:07:05, pos 2, 390 nm LED
Leaf: 1, b'AS7265X',64,50,25, Raw data,105,15,17,4,6,11,8,6,4,7,41,15,17,34,6,4,2,1, Calibrated data,32.00990714,295.3042857,105.5313571,199.7940714,39.08113571,33.52083571,23.8428,17.06072143,17.16818571,35.97478571,7.566842857,5.993181429,697.5615714,100.9236429,108.4804286,24.43137857,32.94822143,51.61442857, 14:07:07, pos 2, 390 nm LED
Leaf: 1, b'AS7265X',64,200,25, Raw data,421,58,56,18,24,44,32,25,15,23,177,58,70,136,23,18,9,3, Calibrated data,30.00928571,318.7125,108.6352143,199.7941071,37.45275,37.71094643,23.84280357,17.77158214,14.10244107,34.775625,8.512701786,4.494885714,699.2223214,97.5595,89.33682143,27.48530357,32.94821429,51.61442857, 14:07:10, pos 2, 390 nm LED
Leaf: 1, b'AS7265X',64,10,25, Raw data,47,8,10,1,2,5,1,1,0,1,3,3,5,5,1,0,0,0, Calibrated data,0,108.0381429,155.1931786,146.9073929,32.56761071,0,14.90175357,14.21726429,12.26299286,35.97478571,0,0,1561.209286,269.1296429,319.0601071,30.53922143,54.91371429,117.3055, 14:07:20, pos 2, 395 nm LED
