leaf number, sensor type, gain, integration time, data type,,410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940,,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,560 nm,585 nm,645 nm,705 nm,900 nm,940 nm,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,,,LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,107,13,14,4,6,11,8,7,4,7,37,14,16,35,5,4,2,1, Calibrated data,32.00990714,266.4940714,99.32364286,205.6703571,32.56761429,33.52083571,23.8428,19.90417143,17.16818571,33.57646429,7.566842857,5.993181429,710.8485,87.46714286,89.33685714,24.43137857,32.94822143,51.61442857, 10:46:02, pos 1, 390 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,428,53,56,18,24,43,30,23,12,25,161,51,58,130,19,13,8,3, Calibrated data,24.00742857,289.9023214,90.01203571,190.9796429,30.93923214,27.23567857,22.352625,16.34985536,15.32873929,30.57857143,7.566846429,4.494885714,710.8483929,89.14919643,89.33682143,27.48530357,32.94821429,50.441375, 10:46:05, pos 1, 390 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,44,7,10,1,1,5,1,1,1,2,3,2,4,5,1,1,0,0, Calibrated data,40.01239286,108.0381429,124.1545357,146.9073929,32.56761071,41.90103571,14.90175357,14.21726429,24.52598214,23.98318929,0,0,1461.5575,235.4884643,319.0601071,30.53922143,27.45685,117.3055, 10:46:09, pos 1, 395 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,220,35,45,6,7,24,7,7,3,8,12,13,25,25,5,4,3,1, Calibrated data,24.00742857,86.4305,155.1931429,146.9073571,32.56761429,33.52083571,20.86245,19.90417143,19.62078571,31.17815,11.35027143,5.993181429,1461.557143,235.4885,287.1540714,36.64706429,38.43959286,112.6132857, 10:46:12, pos 1, 395 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,873,141,179,24,30,94,29,27,14,26,55,52,98,98,21,15,11,5, Calibrated data,28.00867857,99.03496429,152.0893036,143.96925,34.196,31.42578571,21.60753571,19.19330357,15.94188929,31.17814286,10.40441429,7.491476786,1449.931607,237.1705357,285.55875,36.64707143,41.18526786,110.2671964, 10:46:15, pos 1, 395 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,21,2,1,1,1,1,2,1,1,1,10,3,2,3,1,2,0,0, Calibrated data,40.01239286,360.1271429,62.07725,88.14442857,32.56761071,83.80207143,29.80350357,14.21726429,12.26299286,35.97478571,0,0,697.5614286,67.28242857,31.90601071,30.53922143,27.45685,23.46110357, 10:46:18, pos 1, 400 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,103,13,6,3,3,5,9,7,3,5,67,19,13,19,9,16,2,1, Calibrated data,24.00742857,482.5703571,80.70042857,111.6496429,58.6217,134.0833571,26.82315,19.90417143,12.26299286,45.56806429,7.566842857,5.993181429,684.2746429,87.46714286,38.28721429,18.32353571,16.47411429,23.4611, 10:46:21, pos 1, 400 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,412,53,25,13,14,22,37,27,13,24,300,80,54,81,38,63,10,4, Calibrated data,26.00805357,540.1907143,83.80430357,118.9949821,61.87846429,131.9883036,27.56825,19.19330357,14.71558929,47.966375,9.458558929,5.993182143,684.2746429,89.14919643,39.88251786,19.8505,19.21980357,25.80721429, 10:46:24, pos 1, 400 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,11,2,1,0,1,1,1,1,0,0,15,1,2,5,1,1,0,0, Calibrated data,0,540.1907143,62.07725,146.9073929,32.56761071,41.90103571,14.90175357,14.21726429,0,11.99159286,0,0,365.3892857,67.28242857,31.90601071,0,27.45685,23.46110357, 10:46:29, pos 1, 405 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,52,10,5,3,3,4,5,5,3,4,69,7,10,32,6,6,2,1, Calibrated data,24.00742857,496.9754286,62.07727143,188.0415,39.08113571,50.28125,14.90175,14.21726429,9.810392857,16.78823571,7.566842857,5.993181429,345.4590714,67.28241429,31.90601429,18.32353571,16.47411429,18.76888571, 10:46:31, pos 1, 405 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,203,42,33,10,11,17,21,18,12,14,327,28,41,123,23,24,9,4, Calibrated data,24.00742857,588.8078571,63.62919643,180.6960714,37.45275,50.28125,15.64683929,12.79553929,8.584094643,16.78823214,8.512701786,5.993182143,337.1546429,70.64653571,52.64491071,15.26961071,15.10126786,19.94194643, 10:46:34, pos 1, 405 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,37,6,2,1,2,1,12,4,1,3,1,14,3,2,2,1,1,0, Calibrated data,40.01239286,36.01271429,93.11589286,58.76296429,65.13521429,41.90103571,178.8210357,56.86907143,36.78896429,167.8823214,18.91711786,0,1229.037143,201.84725,63.81203571,30.53922143,54.91371429,23.46110357, 10:46:38, pos 1, 410 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,180,29,11,6,8,6,62,22,5,16,6,93,16,13,12,4,5,2, Calibrated data,40.01238571,43.21525714,99.32364286,76.39185714,78.16228571,33.52083571,184.7817143,62.55597143,39.24157143,223.0436429,18.91711429,11.98636429,1195.82,195.119,70.19322143,36.64706429,43.93095714,28.15332143, 10:46:40, pos 1, 410 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,713,116,44,25,34,22,247,89,21,63,31,388,74,53,50,17,19,7, Calibrated data,42.013,55.81971429,114.8429464,77.86091071,81.41903571,35.61589286,184.0366071,63.26683929,38.62842857,232.6369643,17.97126786,10.48806786,1184.19375,195.1189286,70.19321429,38.17401786,46.67664286,25.80721429, 10:46:43, pos 1, 410 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,8,1,1,0,1,1,5,2,1,1,1,7,2,2,2,1,0,0, Calibrated data,40.01239286,36.01271429,62.07725,58.76296429,65.13521429,41.90103571,74.50875,28.43453214,12.26299286,83.94117857,0,0,265.73775,33.64120714,31.90601071,0,27.45685,23.46110357, 10:46:48, pos 1, 425 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,43,6,4,3,4,4,24,9,5,4,13,41,11,13,11,7,3,1, Calibrated data,40.01238571,93.63307143,68.28499286,76.39185714,71.64878571,58.66146429,71.52842857,25.59107857,9.810392857,98.33107143,11.35027143,5.993181429,285.6680714,40.36945,25.52480714,18.32353571,21.96547857,18.76888571, 10:46:50, pos 1, 425 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,173,25,18,11,18,16,95,35,21,21,50,172,48,56,49,31,11,4, Calibrated data,42.013,90.03178571,74.49271429,82.26814286,79.79066071,64.946625,70.78332143,24.88021429,12.87614107,103.1277143,10.40441429,5.993182143,287.3289286,42.05151786,28.71541071,16.79656964,24.71116071,18.768875, 10:46:53, pos 1, 425 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,2,2,1,3,1,1,3,2,1,1,0,1,1,1,1,0,0,0, Calibrated data,40.01239286,0,31.03863214,29.381475,32.56761071,0,44.70525,28.43453214,12.26299286,11.99159286,0,0,66.43442857,67.28242857,31.90601071,91.61767857,27.45685,23.46110357, 10:47:05, pos 1, 455 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,9,10,7,15,7,5,13,9,3,6,2,5,4,4,3,3,2,1, Calibrated data,24.00742857,14.40508571,24.83090714,23.50517857,19.54056429,25.14062857,38.74455714,25.59107857,14.71559286,11.99159286,7.566842857,5.993181429,59.79099286,67.28241429,44.66841429,91.61764286,38.43959286,23.4611, 10:47:07, pos 1, 455 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,36,39,30,58,27,19,51,36,13,26,10,21,17,17,14,11,10,4, Calibrated data,26.00805357,18.00635714,26.38283929,24.97425,22.79732143,23.04557143,37.99946429,25.59107143,15.94188929,12.591175,9.458558929,5.993182143,59.791,65.60035714,47.85901786,88.56373214,37.06675,22.28805357, 10:47:11, pos 1, 455 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,3,12,37,174,10,1,1,1,0,2,1,2,2,1,1,0,1,1, Calibrated data,0,36.01271429,62.07725,29.381475,32.56761071,0,14.90175357,14.21726429,24.52598214,23.98318929,18.91711786,29.96590714,99.65164286,403.6946429,1180.5225,5313.825,274.5685,23.46110357, 10:47:15, pos 1, 465 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,15,58,181,877,53,7,6,7,3,14,4,9,12,8,4,3,3,5, Calibrated data,24.00742857,28.81017143,74.49271429,47.01036429,26.05409286,25.14062857,17.8821,19.90417143,34.33637857,21.58487143,11.35027143,29.96590714,99.65164286,390.238,1154.997857,5356.579286,291.0425714,32.84554286, 10:47:17, pos 1, 465 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,59,233,760,3532,213,30,24,28,12,53,19,40,54,32,16,12,12,19, Calibrated data,24.00742857,34.21207143,83.80430357,47.010375,26.05408929,25.140625,17.88210714,19.90417857,32.49692857,23.98319643,11.35026964,28.46760714,97.99078571,391.92,1212.428393,5393.225,292.4155357,35.19166071, 10:47:20, pos 1, 465 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,1,43,825,22,18,7,1,1,1,1,0,2,5,4,1,1,1,0, Calibrated data,40.01239286,0,155.1931786,117.5258929,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,23.98318929,18.91711786,0,33.21721786,1446.571786,26322.45714,671.8628571,494.2232143,164.2277143, 10:47:24, pos 1, 470 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,6,216,4110,110,94,38,7,5,3,3,10,12,32,22,5,4,3,2, Calibrated data,24.00742857,72.02542857,198.6472857,129.2785,32.56761429,33.52083571,20.86245,14.21726429,7.357792857,28.77982857,11.35027143,11.98636429,39.86065714,1453.3,26226.73571,671.8627857,516.1887857,178.3043571, 10:47:26, pos 1, 470 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,22,865,16079,442,382,153,27,22,13,16,42,49,135,89,22,15,13,10, Calibrated data,26.00805357,75.62671429,209.5107143,130.7475893,35.824375,31.42578571,20.11735714,15.63899286,9.810392857,29.37941071,12.296125,14.98295357,36.53892857,1454.982321,25650.83929,674.9167857,524.4258929,179.4775, 10:47:29, pos 1, 470 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,1,2,18,182,24,3,21,19,2,11,2,23,6,3,2,1,3,1, Calibrated data,80.02478571,72.02542857,186.2317857,88.14442857,65.13521429,41.90103571,312.9367857,270.1280714,134.8928929,275.8066786,56.75135714,29.96590714,33.21721786,67.28242857,574.3082143,5558.135714,658.9642857,70.38332143, 10:47:34, pos 1, 475 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,5,13,90,909,119,16,108,100,9,54,11,162,37,19,13,4,16,8, Calibrated data,72.02228571,79.228,229.6859286,111.6496429,84.67578571,33.52083571,321.8778571,284.3453571,132.4402857,388.5276429,60.53477143,47.94545,33.21722143,87.46714286,574.3082143,5552.029286,653.4730714,75.0755, 10:47:36, pos 1, 475 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,20,51,401,3639,476,65,430,398,35,230,47,662,169,85,55,18,67,32, Calibrated data,70.02167857,84.629875,262.2764286,124.8712857,89.56092857,37.71094643,320.3876786,282.9235714,141.0244107,396.9217857,63.37233929,47.94544643,33.21721429,85.78507143,639.7155357,5556.610714,653.4730357,76.24858929, 10:47:39, pos 1, 475 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,14,68,306,912,74,5,2,3,1,9,2,5,9,4,1,1,1,4, Calibrated data,40.01239286,72.02542857,279.3477143,117.5258929,32.56761071,41.90103571,29.80350357,42.65178571,110.3669286,59.95796429,18.91711786,119.8636429,465.0410714,2287.602143,9763.239286,27851.76786,2031.807143,117.3055, 10:47:43, pos 1, 480 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,72,342,1466,4565,374,27,10,16,4,46,10,27,48,19,6,4,7,22, Calibrated data,32.00990714,72.02542857,297.9708571,111.6496429,39.08113571,33.52083571,29.80350714,45.49525,112.8195,64.75460714,26.48396429,131.85,478.3279286,2301.058571,9354.842857,27882.30714,2053.772143,126.69, 10:47:45, pos 1, 480 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,287,1372,5824,18262,1505,108,40,62,16,185,40,112,203,79,26,15,28,86, Calibrated data,32.00991071,72.02542857,315.0421429,116.0568393,42.33789286,31.42578571,29.8035,44.07351786,113.4326786,67.15292857,26.48396429,128.8534107,476.6671429,2307.7875,9291.030357,27885.35714,2066.128571,126.6899643, 10:47:48, pos 1, 480 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,10,36,24,127,659,208,6,2,1,2,1,2,5,2,1,0,1,2, Calibrated data,40.01239286,36.01271429,155.1931786,58.76296429,32.56761071,0,89.4105,28.43453214,24.52598214,23.98318929,18.91711786,59.93182143,332.1721786,1211.083571,765.7442857,3878.482143,18094.06429,4879.910714, 10:47:53, pos 1, 505 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,53,179,111,632,3287,1049,33,11,4,8,5,10,25,11,4,3,5,10, Calibrated data,32.00990714,36.01271429,155.1931429,64.63925,26.05409286,25.14062857,98.35157143,31.27798571,19.62078571,23.98318571,18.91711429,59.93181429,352.1025,1204.355,708.3135,3860.157143,18050.13571,4922.14, 10:47:55, pos 1, 505 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,210,713,483,2506,13095,4194,130,45,15,28,21,40,101,45,18,13,21,39, Calibrated data,30.00928571,37.81335714,156.7450893,66.10832143,29.31085714,27.23567857,96.86139286,31.98885714,17.1681875,23.98319643,19.86298214,58.43351786,348.7807143,1199.308929,770.5301786,3826.564286,17977.375,4919.792857, 10:47:58, pos 1, 505 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,1,1,2,2,31,95,19,4,1,1,4,3,3,4,1,1,1,0, Calibrated data,40.01239286,144.0508571,93.11589286,117.5258929,32.56761071,41.90103571,283.1332857,56.86907143,12.26299286,35.97478571,18.91711786,0,33.21721786,33.64120714,63.81203571,61.07842857,851.1625,2228.805, 10:48:20, pos 1, 525 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,3,5,6,9,154,477,94,18,6,5,15,14,18,21,7,5,5,2, Calibrated data,48.01486429,108.0381429,111.7390714,123.4022143,45.59465714,41.90104286,280.1529286,51.18215714,12.26299286,33.57646429,18.91711429,11.98636429,19.93032857,33.64120714,38.28721429,54.97059286,845.6707143,2238.189286, 10:48:22, pos 1, 525 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,11,20,23,38,621,1932,382,74,23,20,142,70,111,139,32,24,20,7, Calibrated data,46.01425,255.6901786,172.2644286,204.20125,52.10817857,50.28125,284.6233929,52.60389286,12.26299107,41.97058929,18.91710714,10.48806786,18.26946429,33.64121429,36.69191071,58.02451786,852.5351786,2266.342857, 10:48:25, pos 1, 525 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,1,1,2,2,1,1,1,6,10,630,1,2,2,1,1,1,3,2, Calibrated data,400.1239286,36.01271429,62.07725,29.381475,32.56761071,41.90103571,14.90175357,85.30360714,7725.685714,23.98318929,56.75135714,59.93182143,33.21721786,33.64120714,63.81203571,61.07842857,27.45685,23.46110357, 10:48:29, pos 1, 630 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,7,5,4,10,7,4,7,31,51,3197,5,9,10,7,6,6,14,12, Calibrated data,408.1263571,36.01271429,62.07727143,41.13407143,39.08113571,50.28125,20.86245,88.14707143,7840.957143,21.58487143,52.96792143,71.91821429,46.50410714,33.64120714,25.52480714,61.07844286,38.43959286,18.76888571, 10:48:32, pos 1, 630 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,26,19,17,40,29,15,29,127,202,12628,20,38,42,28,25,23,58,48, Calibrated data,404.125,36.01271429,65.181125,41.13407143,40.70951786,48.18619643,21.60753571,90.27964286,7742.853571,22.78403571,54.85964286,71.91817857,43.18239286,31.95914286,27.12010714,61.07844643,39.81242857,17.59582679, 10:48:35, pos 1, 630 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,1,1,2,1,3,2,2,5,1,1,3,4,2,7,67,1204,79,6, Calibrated data,40.01239286,108.0381429,62.07725,205.6703571,2182.03,50448.85714,29.80350357,71.08632143,12.26299286,47.96639286,1494.452143,179.7954643,33.21721786,33.64120714,63.81203571,30.53922143,82.37057143,46.92221429, 10:48:39, pos 1, 890 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,7,8,10,7,14,13,12,23,7,7,18,19,7,34,333,5982,394,30, Calibrated data,56.01734286,129.6457857,43.45408571,199.7940714,2169.002857,50130.40714,35.76420714,65.39942143,17.16818571,45.56806429,1490.668571,179.7954286,46.50410714,53.82592857,63.81202143,42.75490714,76.87921429,60.99887143, 10:48:41, pos 1, 890 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,27,30,54,27,57,51,47,93,29,28,78,76,29,134,1322,23708,1577,120, Calibrated data,58.01796429,140.4495893,45.00601786,196.8558929,2152.719643,49669.5,35.019125,66.11028571,17.1681875,45.56805357,1491.614643,179.7953571,44.84325,50.46180357,86.14623214,41.22794643,78.25201786,59.82582143, 10:48:44, pos 1, 890 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,6,14,21,4,8,9,2,5,1,2,3,2,6,10,2,3,36,166, Calibrated data,40.01239286,108.0381429,186.2317857,293.81475,65.13521429,125.7031429,29.80350357,71.08632143,24.52598214,23.98318929,681.0160714,4974.339286,199.3032857,470.9767857,670.0260714,122.1568929,219.6547857,211.1499286, 10:48:48, pos 1, 940 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,29,70,108,21,39,44,11,25,6,9,15,12,30,50,9,17,181,818, Calibrated data,48.01486429,108.0381429,186.2317857,293.8147857,58.6217,142.4635714,32.78385714,71.08632857,22.07338571,28.77982857,684.7995714,4902.422143,192.6598571,470.9769286,689.1698571,128.2647143,214.1634286,206.4577143, 10:48:50, pos 1, 940 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,114,280,415,84,156,175,43,101,25,38,60,48,118,198,37,67,715,3228, Calibrated data,50.01548214,108.0381429,183.1278571,290.8766071,60.25008929,140.3685,32.03876786,71.79719643,23.29967857,28.77982143,676.2867857,4836.498214,189.3382143,470.9769643,662.0496429,128.2647143,214.1633929,205.2846429, 10:48:54, pos 1, 940 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,13,104,253,67,154,350,209,200,144,76,44,47,54,31,14,6,7,5, Calibrated data,5761.782143,1584.559643,1676.086071,910.8257143,455.9464286,251.40625,3114.466429,2843.453214,931.9875,563.605,132.4198214,149.8295357,431.8239286,3498.685714,8072.221429,2046.127857,4228.353571,8211.385714, 10:49:06, pos 2, White LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,67,524,1281,342,771,1754,1049,1003,720,376,253,298,376,216,74,31,36,25, Calibrated data,5761.783571,1822.243571,2334.105,1269.28,482.0007143,259.7865,3126.387143,2851.983571,922.1771429,714.6992857,136.2032143,149.8295714,445.1107143,3525.598571,8174.321429,2088.882857,4233.845714,8230.157143, 10:49:08, pos 2, White LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,278,2104,5188,1401,3081,6984,4186,4005,2874,1531,1163,1297,1610,933,325,134,149,102, Calibrated data,5749.780357,2094.139286,2498.610714,1370.645893,529.22375,280.7369643,3118.9375,2847.007143,938.7319643,777.6548214,140.9325,152.8261429,461.7192857,3539.055357,8276.419643,2139.271429,4229.726786,8192.616071, 10:49:11, pos 2, White LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,6,7,6,4,6,4,9,17,3,17,7,8,5,10,83,169,153,51, Calibrated data,120.0371429,252.089,155.1931786,293.81475,2703.111786,7081.275,134.11575,241.6935357,208.4708571,95.93275,2894.318929,1528.261429,199.3032857,235.4884643,191.4360714,122.1568929,164.7411071,93.84442857, 10:49:15, pos 2, IR LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,28,35,31,19,27,21,42,84,15,83,37,37,25,44,376,776,753,259, Calibrated data,120.0371429,266.4940714,155.1931429,258.557,2449.084286,6503.042143,125.1747143,238.8500714,203.5656429,88.73778571,2848.917857,1552.234286,186.0164286,235.4885,197.8172857,116.049,148.267,98.53664286, 10:49:17, pos 2, IR LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,105,135,120,74,105,81,162,324,57,323,144,143,96,159,1337,2810,2947,1060, Calibrated data,114.0353036,259.2916071,148.9854286,233.5826786,2177.144643,5887.096429,120.7041964,230.3196429,198.0473214,85.73991071,2787.4375,1588.193036,174.3903929,227.0782143,191.4360714,112.9951071,144.1484643,95.01746429, 10:49:20, pos 2, IR LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,223,34,6,3,2,2,2,3,1,3,1,3,3,2,1,0,1,0, Calibrated data,40.01239286,36.01271429,93.11589286,58.76296429,32.56761071,0,29.80350357,42.65178571,36.78896429,35.97478571,18.91711786,0,7407.439286,1143.801071,191.4360714,91.61767857,54.91371429,46.92221429, 10:49:24, pos 2, UV (405 nm) LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,1125,175,28,13,11,12,12,13,3,14,4,14,13,9,4,3,3,2, Calibrated data,24.00742857,28.81017143,80.70042857,52.88665714,26.05409286,25.14062857,35.76420714,36.96489286,34.33637857,33.57646429,11.35027143,11.98636429,7473.871429,1177.442143,178.6736429,79.402,60.40507143,56.30665, 10:49:26, pos 2, UV (405 nm) LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,4554,713,114,55,44,47,48,54,14,58,20,71,65,42,18,12,13,9, Calibrated data,28.00867857,36.01271429,100.8755714,61.70110714,29.31085714,25.140625,35.76419643,38.386625,35.56267857,42.57016071,12.296125,13.48465893,7563.560714,1199.308929,181.8642857,83.98285714,60.40507143,55.13358929, 10:49:29, pos 2, UV (405 nm) LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,22,3,4,1,1,2,2,1,1,1,7,2,3,6,1,1,0,0, Calibrated data,40.01239286,252.089,93.11589286,176.2888571,32.56761071,41.90103571,29.80350357,14.21726429,12.26299286,23.98318929,0,0,730.7785714,100.9236071,127.6240357,30.53922143,27.45685,46.92221429, 10:49:34, pos 2, 390 nm LED
Leaf: 55, b'AS7265X',64,50,25, Raw data,108,14,14,4,6,11,8,6,3,5,38,14,15,34,5,3,2,1, Calibrated data,24.00742857,273.6966429,93.11592857,199.7940714,32.56761429,25.14062857,23.8428,17.06072143,12.26299286,33.57646429,7.566842857,5.993181429,717.4921429,94.19535714,89.33685714,24.43137857,32.94822143,51.61442857, 10:49:36, pos 2, 390 nm LED
Leaf: 55, b'AS7265X',64,200,25, Raw data,430,54,58,18,24,44,31,25,13,26,166,53,60,134,19,14,9,4, Calibrated data,26.00805357,298.9055357,93.11589286,196.8558929,30.93923214,29.33073214,23.09771429,17.77158214,15.94188929,31.77773214,8.512701786,5.993182143,714.1701786,90.83126786,92.52742857,27.48530357,32.94821429,51.61442857, 10:49:39, pos 2, 390 nm LED
Leaf: 55, b'AS7265X',64,10,25, Raw data,44,7,10,1,1,5,1,1,1,1,3,2,4,4,1,1,0,0, Calibrated data,40.01239286,108.0381429,124.1545357,117.5258929,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,23.98318929,0,0,1461.5575,235.4884643,319.0601071,30.53922143,27.45685,117.3055, 10:49:43, pos 2, 395 nm LED
