leaf number, sensor type, gain, integration time, data type,,410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940,,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,560 nm,585 nm,645 nm,705 nm,900 nm,940 nm,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,,,LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,464,59,64,20,27,49,32,25,15,28,171,51,59,141,22,18,9,3, Calibrated data,30.00928571,307.90875,91.56396429,207.1394643,35.824375,37.71094643,23.84280357,17.77158214,17.1681875,30.57857143,8.512701786,4.494885714,770.6394643,99.24155357,102.0992321,30.53921429,37.06675,57.47969643, 11:03:59, pos 1, 390 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,46,6,8,1,1,4,1,1,1,1,2,2,4,4,1,1,0,0, Calibrated data,40.01239286,72.02542857,124.1545357,117.5258929,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,23.98318929,0,0,1527.992143,201.84725,255.2480714,30.53922143,27.45685,93.84442857, 11:04:03, pos 1, 395 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,228,33,39,6,7,21,7,6,3,7,12,11,22,23,6,4,2,1, Calibrated data,24.00742857,86.4305,136.57,135.1547857,39.08113571,33.52083571,20.86245,17.06072143,17.16818571,26.38150714,7.566842857,5.993181429,1514.705,222.032,248.8668571,36.64706429,38.43959286,98.53664286, 11:04:06, pos 1, 395 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,906,131,146,24,29,85,27,25,14,28,46,46,89,93,23,16,10,4, Calibrated data,28.00867857,82.82925,138.1219286,136.623875,37.45275,33.52083929,20.11735714,17.77158214,17.1681875,27.58066071,9.458558929,5.993182143,1504.739821,220.3498214,232.9139286,36.64707143,39.81242857,99.70969643, 11:04:09, pos 1, 395 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,23,3,2,1,1,1,2,1,1,1,9,3,3,4,2,3,0,0, Calibrated data,40.01239286,324.1144286,93.11589286,117.5258929,65.13521429,125.7031429,29.80350357,14.21726429,12.26299286,35.97478571,0,0,763.9960714,100.9236071,63.81203571,30.53922143,27.45685,23.46110357, 11:04:15, pos 1, 400 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,115,14,6,4,4,5,9,8,4,7,58,18,13,19,9,19,3,1, Calibrated data,32.00990714,417.7474286,80.70042857,111.6496429,58.6217,159.224,26.82315,22.74762857,17.16818571,43.16974286,11.35027143,5.993181429,763.9957143,94.19535714,38.28721429,24.43137857,21.96547857,23.4611, 11:04:17, pos 1, 400 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,459,58,25,14,15,22,37,32,15,26,255,74,56,82,38,76,10,4, Calibrated data,30.00928571,459.1621429,86.90817857,120.4640536,61.87846429,159.2239643,27.56825,22.747625,15.94188929,44.36889286,9.458558929,5.993182143,762.3351786,97.5595,39.88251786,21.37744643,20.59264286,25.80721429, 11:04:20, pos 1, 400 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,13,2,2,0,1,1,1,1,0,1,14,1,2,6,1,1,0,0, Calibrated data,0,504.1778571,62.07725,176.2888571,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,11.99159286,0,0,431.8239286,67.28242857,63.81203571,0,27.45685,23.46110357, 11:04:26, pos 1, 405 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,63,12,5,3,4,5,5,4,3,4,80,7,10,32,6,7,2,1, Calibrated data,24.00742857,576.2034286,62.07727143,188.0415,39.08113571,58.66146429,14.90175,11.37381429,9.810392857,16.78823571,7.566842857,5.993181429,418.537,80.73892857,31.90601429,18.32353571,21.96547857,23.4611, 11:04:28, pos 1, 405 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,248,50,22,12,14,20,20,18,13,15,338,27,41,133,26,29,9,3, Calibrated data,26.00805357,608.6148214,63.62919643,195.3867857,42.33789286,60.75651786,14.90175179,12.79553929,9.197242857,16.18865179,8.512701786,4.494885714,411.8933929,84.10301786,35.09660714,18.32353571,19.21980357,23.46110714, 11:04:31, pos 1, 405 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,35,5,2,1,1,1,12,4,1,2,1,12,3,2,2,1,1,0, Calibrated data,40.01239286,36.01271429,93.11589286,58.76296429,65.13521429,41.90103571,178.8210357,56.86907143,24.52598214,143.8991429,18.91711786,0,1162.6025,168.2060357,63.81203571,30.53922143,27.45685,23.46110357, 11:04:36, pos 1, 410 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,173,27,8,5,8,5,61,22,5,12,5,74,15,13,11,4,4,1, Calibrated data,40.01238571,36.01271429,93.11592857,76.39185714,71.64878571,33.52083571,181.8013571,62.55597143,29.43117857,177.4755714,15.13369286,5.993181429,1149.315714,181.6625,51.04961429,30.53922143,43.93095714,23.4611, 11:04:38, pos 1, 410 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,685,108,31,21,31,20,241,86,20,45,30,308,66,53,48,18,17,6, Calibrated data,40.01239286,54.01907143,102.4275,77.86091071,78.16226786,37.71094643,179.5660714,61.13425,27.59173214,184.6705357,16.07954821,8.989773214,1137.689643,181.6625,49.45432143,32.06617857,42.558125,23.46110714, 11:04:41, pos 1, 410 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,9,1,1,1,1,1,5,2,1,1,1,6,2,2,2,1,0,0, Calibrated data,40.01239286,36.01271429,62.07725,58.76296429,65.13521429,41.90103571,74.50875,28.43453214,12.26299286,71.94957143,0,0,298.9549643,33.64120714,31.90601071,30.53922143,27.45685,23.46110357, 11:04:48, pos 1, 425 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,48,6,4,3,5,4,24,11,5,5,10,33,10,12,11,8,2,1, Calibrated data,40.01238571,72.02542857,62.07727143,70.51554286,71.64878571,67.04167143,71.52842857,31.27798571,12.26299286,79.1445,7.566842857,5.993181429,318.8852857,40.36945,25.52480714,18.32353571,27.45685,18.76888571, 11:04:50, pos 1, 425 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,192,26,18,12,20,15,95,43,20,22,38,141,40,51,48,32,10,3, Calibrated data,40.01239286,68.42416071,62.07726786,74.92276786,78.16226786,67.04166071,70.78332143,30.567125,13.48929107,84.54075,9.458558929,4.494885714,318.8853571,43.73357143,28.71541071,18.32353571,27.45685714,17.59582679, 11:04:53, pos 1, 425 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,2,2,1,3,1,1,2,1,1,1,0,1,1,1,1,0,0,0, Calibrated data,40.01239286,0,31.03863214,29.381475,32.56761071,0,29.80350357,14.21726429,12.26299286,11.99159286,0,0,66.43442857,67.28242857,31.90601071,91.61767857,27.45685,23.46110357, 11:05:02, pos 1, 455 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,11,12,9,15,6,4,12,8,3,5,3,4,4,4,3,3,2,1, Calibrated data,24.00742857,21.60762857,24.83090714,23.50517857,19.54056429,25.14062857,35.76420714,22.74762857,12.26299286,9.593278571,7.566842857,5.993181429,73.07785714,80.73892857,57.43082143,91.61764286,32.94822143,18.76888571, 11:05:04, pos 1, 455 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,43,45,30,57,26,17,47,31,13,22,10,18,16,18,14,12,9,4, Calibrated data,26.00805357,18.00635714,24.83091071,26.44332143,22.79732143,25.140625,35.019125,22.03676786,13.48929107,10.79243571,8.512701786,5.993182143,71.41701786,75.69271429,47.85901786,87.03676786,35.69391071,19.94194643, 11:05:07, pos 1, 455 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,2,12,36,137,10,1,1,1,0,3,1,1,2,1,1,0,1,1, Calibrated data,0,36.01271429,62.07725,29.381475,32.56761071,0,14.90175357,14.21726429,36.78896429,11.99159286,18.91711786,29.96590714,66.43442857,403.6946429,1148.616429,4183.871429,274.5685,23.46110357, 11:05:20, pos 1, 465 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,12,60,177,688,50,7,6,7,3,17,4,8,11,8,4,3,3,5, Calibrated data,24.00742857,28.81017143,68.28499286,47.01036429,26.05409286,25.14062857,17.8821,19.90417143,41.69417143,19.18655,11.35027143,29.96590714,79.72135714,403.6945,1129.472857,4202.196429,274.5685,32.84554286, 11:05:23, pos 1, 465 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,47,238,699,2765,200,28,24,30,13,69,19,35,50,32,17,13,12,20, Calibrated data,26.00805357,34.21207143,77.59658929,47.010375,27.68246429,27.23567857,17.88210714,21.32589286,42.30732143,20.98528571,11.35026964,29.96591071,78.06046429,400.3303571,1115.115,4222.046429,274.5685714,32.84555357, 11:05:26, pos 1, 465 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,1,36,800,19,13,6,1,1,1,1,1,2,5,4,1,1,1,0, Calibrated data,40.01239286,36.01271429,155.1931786,117.5258929,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,23.98318929,18.91711786,0,33.21721786,1211.083571,25524.80714,580.245,356.9390357,140.7666071, 11:05:31, pos 1, 470 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,6,181,3868,94,66,32,6,5,3,4,9,11,30,21,5,4,3,2, Calibrated data,24.00742857,64.82288571,186.2317857,123.4022143,32.56761429,33.52083571,17.8821,14.21726429,9.810392857,26.38150714,11.35027143,11.98636429,39.86065714,1217.811429,24682.49286,574.1373571,362.4304286,150.1510714, 11:05:33, pos 1, 470 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,24,727,15438,378,267,130,25,20,13,18,39,43,125,86,23,15,12,9, Calibrated data,26.00805357,70.22478571,193.9914286,126.3403393,37.45275,31.42578571,18.62719643,14.21726607,11.03669286,25.78192857,11.35026964,13.48465893,39.86066071,1222.857857,24628.25,577.19125,366.5489286,152.4971786, 11:05:36, pos 1, 470 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,1,2,19,139,16,3,15,15,1,8,2,20,5,3,2,1,2,1, Calibrated data,40.01239286,72.02542857,155.1931786,88.14442857,65.13521429,41.90103571,223.5262857,213.259,98.10392857,239.8318929,37.83421429,29.96590714,33.21721786,67.28242857,606.2142857,4244.95,439.3096429,70.38332143, 11:05:41, pos 1, 475 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,5,11,96,691,81,13,75,78,7,42,10,135,31,19,11,4,10,5, Calibrated data,56.01734286,72.02542857,192.4395714,111.6496429,71.64878571,33.52083571,223.5262857,221.7893571,103.0091429,323.7730714,37.83423571,29.96590714,33.21722143,74.01064286,612.5954286,4220.52,444.801,60.99887143, 11:05:43, pos 1, 475 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,19,46,415,2759,325,53,299,309,27,170,42,554,140,82,49,18,43,21, Calibrated data,54.01671429,75.62671429,217.2703571,120.4640536,79.79066071,37.71094643,222.78125,219.6567857,104.2354286,332.1671429,40.67180357,31.46419643,31.55635714,77.37476786,662.0496429,4212.885714,446.17375,62.17192857, 11:05:46, pos 1, 475 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,12,67,291,702,71,5,2,3,1,11,2,5,8,4,1,1,2,5, Calibrated data,40.01239286,72.02542857,248.3090714,117.5258929,32.56761071,41.90103571,29.80350357,42.65178571,134.8928929,59.95796429,37.83421429,149.8295357,398.6067857,2253.960714,9284.65,21438.53214,1949.436429,117.3055, 11:05:54, pos 1, 480 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,61,336,1442,3512,357,25,10,17,4,54,8,24,42,19,7,4,8,25, Calibrated data,32.00990714,57.62034286,260.7245,111.6496429,45.59465714,33.52083571,29.80350714,48.33870714,132.4402857,57.55965714,30.26738571,149.8295714,405.2500714,2260.688571,9201.692857,21450.75,1960.419286,117.3055, 11:05:56, pos 1, 480 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,245,1347,5900,14055,1432,101,42,69,16,219,36,99,177,76,27,16,34,99, Calibrated data,32.00991071,64.82289286,274.6919643,111.6496071,43.96626786,33.52083929,31.29367857,49.04957143,134.27975,59.35839286,32.15908929,148.33125,406.9108929,2265.735714,9412.273214,21461.42857,1965.910714,118.4785714, 11:05:59, pos 1, 480 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,12,37,23,120,613,182,6,2,1,1,1,2,4,2,1,1,1,2, Calibrated data,40.01239286,36.01271429,124.1545357,58.76296429,32.56761071,41.90103571,89.4105,28.43453214,12.26299286,23.98318929,18.91711786,59.93182143,398.6067857,1244.724643,733.8382143,3664.707143,16831.05,4269.921429, 11:06:04, pos 1, 505 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,59,186,116,594,3058,916,30,10,4,7,5,9,23,11,5,3,5,8, Calibrated data,32.00990714,36.01271429,142.7777143,64.63925,32.56761429,25.14062857,89.4105,28.43452857,17.16818571,21.58487143,18.91711429,47.94545,391.9631429,1251.452857,740.2192857,3628.059286,16792.60714,4298.074286, 11:06:06, pos 1, 505 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,237,740,469,2354,12178,3668,120,41,15,29,20,37,98,46,19,14,20,34, Calibrated data,30.00928571,36.01271429,152.0893036,67.57739286,30.93923214,29.33073214,89.41051786,29.14539286,17.7813375,22.18444643,18.91710714,50.94203571,393.6239286,1244.724643,748.1960714,3594.466071,16718.47679,4302.766071, 11:06:09, pos 1, 505 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,0,1,1,2,29,83,16,3,1,1,3,2,4,4,1,1,1,0, Calibrated data,40.01239286,108.0381429,124.1545357,117.5258929,32.56761071,41.90103571,238.4280357,42.65178571,12.26299286,23.98318929,18.91711786,0,0,33.64120714,31.90601071,61.07842857,796.2485714,1947.271786, 11:06:15, pos 1, 525 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,3,5,5,9,145,417,82,16,5,5,20,12,19,22,7,5,4,2, Calibrated data,40.01238571,144.0508571,117.9467857,129.2785,45.59465714,41.90104286,244.3887857,45.49525,12.26299286,28.77982857,15.13369286,11.98636429,19.93032857,33.64120714,31.90601429,54.97059286,796.2485714,1956.655714, 11:06:17, pos 1, 525 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,10,20,22,39,584,1688,331,66,23,19,126,58,109,143,33,25,17,6, Calibrated data,46.01425,226.8801786,169.1605536,210.0775,53.73657143,52.37630357,246.6239286,46.91698214,11.64984107,34.775625,16.07954821,8.989773214,16.60860893,33.64121429,35.09660714,59.55148214,801.74,1980.117857, 11:06:20, pos 1, 525 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,1,1,2,2,1,1,1,5,8,545,1,1,2,1,1,1,3,2, Calibrated data,320.0990714,36.01271429,62.07725,29.381475,32.56761071,41.90103571,14.90175357,71.08632143,6683.332143,11.99159286,56.75135714,59.93182143,33.21721786,33.64120714,63.81203571,61.07842857,27.45685,23.46110357, 11:06:28, pos 1, 630 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,6,5,8,10,7,4,7,26,40,2725,5,8,9,7,6,6,15,11, Calibrated data,320.0991429,36.01271429,55.86954286,41.13407143,39.08113571,50.28125,20.86245,73.92978571,6683.330714,19.18655,56.75135,65.925,39.86065714,33.64120714,51.04961429,61.07844286,38.43959286,18.76888571, 11:06:30, pos 1, 630 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,26,20,17,41,30,14,30,105,157,11066,18,32,37,28,25,24,60,43, Calibrated data,314.0971429,32.41144643,57.42148214,41.13407143,40.70951786,50.28125,22.352625,74.64064286,6785.1125,19.18655357,56.75135714,64.42669643,43.18239286,33.64121429,27.12010714,62.60541071,41.18526786,16.42277321, 11:06:33, pos 1, 630 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,1,1,2,1,3,2,2,5,1,1,4,4,2,8,83,1568,81,6, Calibrated data,40.01239286,144.0508571,62.07725,235.0518214,2703.111786,65700.82143,29.80350357,71.08632143,12.26299286,47.96639286,1532.286429,179.7954643,33.21721786,33.64120714,63.81203571,30.53922143,82.37057143,46.92221429, 11:06:48, pos 1, 890 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,7,8,10,7,15,12,12,25,8,7,22,20,8,37,413,7795,403,29, Calibrated data,64.01981429,158.4559286,49.66181429,217.4229286,2690.085,65323.72143,35.76420714,71.08632857,17.16818571,47.96637857,1524.719286,173.8022857,46.50410714,53.82592857,63.81202143,42.75490714,82.37057143,56.30665, 11:06:51, pos 1, 890 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,28,31,41,28,59,50,49,101,31,28,83,81,30,149,1646,30903,1616,118, Calibrated data,62.01919643,149.45275,46.55794643,218.8919643,2680.314286,64743.39286,36.50928571,71.79719643,17.1681875,48.56596429,1528.502857,176.7988571,46.50410714,52.143875,65.40732143,42.75491071,80.99771429,58.65276786, 11:06:54, pos 1, 890 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,6,15,22,4,8,10,2,5,1,2,3,2,6,11,2,4,38,155, Calibrated data,40.01239286,108.0381429,186.2317857,323.19625,65.13521429,167.6041786,29.80350357,71.08632143,24.52598214,23.98318929,718.8503571,4644.714286,199.3032857,504.6182143,701.9321429,122.1568929,219.6547857,234.6110357, 11:06:58, pos 1, 940 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,30,74,108,23,42,48,10,25,6,8,16,11,31,54,10,19,189,766, Calibrated data,48.01486429,115.2407143,192.4395714,317.32,65.13522857,159.224,29.80350714,71.08632857,19.62078571,26.38150714,715.0671429,4590.777143,199.3032857,497.8899286,689.1698571,140.4804286,230.6375714,225.2265714, 11:07:00, pos 1, 940 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,121,297,433,91,168,193,42,100,26,37,64,45,126,213,40,78,745,3029, Calibrated data,52.01610714,115.2406786,195.5433929,312.9126786,65.13523214,163.4140714,31.29367857,71.08633929,22.68653571,26.98108929,704.6625,4538.335714,200.9641071,499.5719643,690.765,138.9534464,230.6375,226.3996429, 11:07:03, pos 1, 940 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,12,79,188,50,116,285,180,170,133,75,43,47,57,34,15,6,7,4, Calibrated data,5321.646429,1548.546786,1769.202143,998.9703571,488.5142857,251.40625,2682.315357,2416.935357,919.7242857,563.605,132.4198214,119.8636429,398.6067857,2657.655,5998.328571,1526.961071,3184.994643,6686.414286, 11:07:17, pos 2, White LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,60,400,952,255,580,1431,907,852,668,376,265,290,386,230,79,35,35,24, Calibrated data,5345.654286,1908.673571,2396.182143,1351.547857,514.5682857,293.3072857,2703.177857,2422.622143,922.1771429,695.5125,132.4197857,143.8363571,398.6065714,2691.296429,6074.905,1557.5,3184.994286,6714.567143, 11:07:19, pos 2, White LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,247,1612,3863,1050,2323,5712,3630,3412,2673,1511,1252,1309,1733,1039,354,155,145,99, Calibrated data,5347.655357,2254.396429,2689.498214,1526.367679,576.4467857,324.7330357,2704.667857,2425.466071,926.4689286,784.8498214,137.1490893,148.33125,410.2326786,2711.480357,6162.646429,1603.308929,3189.1125,6700.491071, 11:07:22, pos 2, White LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,6,8,7,4,6,5,9,18,3,18,9,8,6,11,99,198,159,52, Calibrated data,120.0371429,324.1144286,186.2317857,323.19625,3224.193571,8296.407143,134.11575,255.9107857,220.7338571,95.93275,3007.821786,1558.227143,199.3032857,269.1296429,223.3420714,122.1568929,164.7411071,117.3055, 11:07:26, pos 2, IR LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,30,37,33,21,31,23,45,90,16,87,43,40,28,49,450,918,791,266, Calibrated data,128.0396429,309.7093571,173.8163571,287.9385,2931.085,7693.028571,134.1157857,255.9107857,213.3760714,95.93278571,2992.687857,1594.186429,199.3032857,248.9449286,210.5796429,128.2647143,170.2325,107.9210714, 11:07:28, pos 2, IR LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,114,144,126,82,119,89,173,346,62,336,158,152,104,178,1603,3337,3112,1088, Calibrated data,124.0383929,284.5003571,161.4008929,261.4951786,2610.294643,6991.189286,128.9001607,245.95875,206.0182143,91.136125,2943.503571,1630.145357,189.3382143,242.2166071,201.0078571,125.2108036,163.3682679,104.4019107, 11:07:32, pos 2, IR LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,220,31,5,2,2,2,2,3,1,3,1,3,3,2,1,1,1,0, Calibrated data,40.01239286,36.01271429,93.11589286,58.76296429,32.56761071,41.90103571,29.80350357,42.65178571,36.78896429,35.97478571,18.91711786,0,7307.785714,1042.8775,159.5300714,61.07842857,54.91371429,46.92221429, 11:07:35, pos 2, UV (405 nm) LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,1110,157,27,13,11,11,12,13,4,15,5,14,14,10,5,4,3,2, Calibrated data,32.00990714,36.01271429,86.90821429,58.76295,32.56761429,33.52083571,35.76420714,36.96489286,36.78897143,33.57646429,11.35027143,11.98636429,7374.221429,1056.333571,172.2925,79.402,60.40507143,51.61442857, 11:07:37, pos 2, UV (405 nm) LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,4499,641,108,52,44,45,49,55,16,62,30,57,56,42,21,15,13,8, Calibrated data,32.00991071,54.01907143,86.90817857,61.70110714,34.196,31.42578571,36.50928571,39.09748214,38.01526786,34.17603571,12.296125,11.9863625,7472.214286,1078.200536,172.2924643,79.40196429,60.40507143,52.78748214, 11:07:40, pos 2, UV (405 nm) LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,23,3,3,1,1,2,2,1,1,1,6,2,3,6,1,1,0,0, Calibrated data,40.01239286,216.0762857,93.11589286,176.2888571,32.56761071,41.90103571,29.80350357,14.21726429,12.26299286,23.98318929,0,0,763.9960714,100.9236071,95.71803571,30.53922143,27.45685,46.92221429, 11:07:46, pos 2, 390 nm LED
Leaf: 7, b'AS7265X',64,50,25, Raw data,116,15,16,5,7,12,8,6,4,7,41,13,15,35,5,4,2,1, Calibrated data,32.00990714,295.3042857,93.11592857,205.6703571,32.56761429,33.52083571,23.8428,17.06072143,17.16818571,31.17815,7.566842857,5.993181429,770.6392857,100.9236429,102.0992143,30.53922143,38.43959286,56.30665, 11:07:48, pos 2, 390 nm LED
Leaf: 7, b'AS7265X',64,200,25, Raw data,464,59,70,20,26,49,32,25,15,27,173,51,58,139,22,18,9,3, Calibrated data,30.00928571,311.51,90.01203571,204.20125,35.824375,37.71094643,23.84280357,17.77158214,16.55503929,30.57857143,8.512701786,4.494885714,770.6394643,99.24155357,111.6710357,30.53921429,35.69391071,57.47969643, 11:07:51, pos 2, 390 nm LED
Leaf: 7, b'AS7265X',64,10,25, Raw data,46,6,8,1,1,4,1,1,1,1,2,2,4,4,1,1,0,0, Calibrated data,40.01239286,72.02542857,124.1545357,117.5258929,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,23.98318929,0,0,1527.992143,201.84725,255.2480714,30.53922143,27.45685,93.84442857, 11:07:56, pos 2, 395 nm LED
