Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 1009.0, 465.0, 2141.0, 1923.0, 2019.0, 616.0, Calibrated data, 4443.028571428571, 2043.7578571428573, 8475.103571428572, 6627.428571428572, 7177.707142857143, 2154.3175, 10:27:50, pos 1
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 1418.0, 659.0, 2866.0, 2572.0, 2699.0, 827.0, Calibrated data, 6244.0142857142855, 2896.4221428571427, 11345.003571428571, 8864.142857142857, 9595.160714285714, 2892.2410714285716, 10:27:50, pos 1
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 1528.0, 708.0, 3920.0, 3517.0, 3684.0, 1125.0, Calibrated data, 6728.3892857142855, 3111.785714285714, 15517.242857142857, 12120.992857142857, 13096.914285714285, 3934.4285714285716, 10:27:50, pos 1
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 2510.0, 1171.0, 6699.0, 6008.0, 6275.0, 1907.0, Calibrated data, 11052.525, 5146.753571428571, 26517.85714285714, 20705.97857142857, 22308.125, 6669.292857142857, 10:27:50, pos 1
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 3203.0, 1485.0, 6918.0, 6207.0, 6493.0, 1970.0, Calibrated data, 14104.078571428572, 6526.839285714285, 27384.764285714286, 21391.810714285715, 23083.132142857143, 6889.617857142857, 10:27:50, pos 1
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 2966.0, 1364.0, 6310.0, 5662.0, 5932.0, 1800.0, Calibrated data, 13060.475, 5995.021428571428, 24978.010714285716, 19513.52142857143, 21088.73214285714, 6295.082142857143, 10:27:50, pos 1
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 1957.0, 892.0, 4121.0, 3698.0, 3885.0, 1175.0, Calibrated data, 8617.44642857143, 3920.5, 16312.896428571428, 12744.789285714285, 13811.482142857143, 4109.289285714286, 10:27:51, pos 1
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 1014.0, 459.0, 2113.0, 1897.0, 1999.0, 599.0, Calibrated data, 4465.042857142857, 2017.3867857142855, 8364.267857142857, 6537.821428571428, 7106.603571428572, 2094.8639285714285, 10:27:51, pos 1
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 1026.0, 467.0, 2143.0, 1926.0, 2025.0, 623.0, Calibrated data, 4517.885714285714, 2052.547857142857, 8483.021428571428, 6637.767857142857, 7199.035714285715, 2178.7982142857145, 10:29:24, pos 2
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 1988.0, 921.0, 4191.0, 3762.0, 3937.0, 1215.0, Calibrated data, 8753.953571428572, 4047.957142857143, 16589.985714285714, 12965.360714285714, 13996.35, 4249.182142857143, 10:29:24, pos 2
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 3008.0, 1403.0, 6401.0, 5742.0, 5994.0, 1845.0, Calibrated data, 13245.414285714285, 6166.435714285714, 25338.22857142857, 19789.235714285714, 21309.15, 6452.460714285714, 10:29:24, pos 2
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 3325.0, 1546.0, 7078.0, 6348.0, 6624.0, 2037.0, Calibrated data, 14641.292857142857, 6794.942857142857, 28018.121428571427, 21877.753571428573, 23548.84642857143, 7123.935714285714, 10:29:24, pos 2
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 3351.0, 1553.0, 7104.0, 6373.0, 6651.0, 2045.0, Calibrated data, 14755.778571428573, 6825.710714285714, 28121.039285714287, 21963.914285714287, 23644.832142857143, 7151.914285714286, 10:29:24, pos 2
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 3057.0, 1410.0, 6446.0, 5783.0, 6041.0, 1855.0, Calibrated data, 13461.182142857142, 6197.2, 25516.360714285714, 19930.535714285714, 21476.235714285714, 6487.432142857143, 10:29:24, pos 2
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 1987.0, 906.0, 4143.0, 3721.0, 3900.0, 1193.0, Calibrated data, 8749.55, 3982.032142857143, 16399.98214285714, 12824.057142857142, 13864.810714285713, 4172.242857142857, 10:29:24, pos 2
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 1029.0, 462.0, 2117.0, 1904.0, 2005.0, 605.0, Calibrated data, 4531.096428571429, 2030.5721428571426, 8380.103571428572, 6561.946428571428, 7127.935714285714, 2115.8475000000003, 10:29:24, pos 2
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 1028.0, 468.0, 2141.0, 1923.0, 2021.0, 616.0, Calibrated data, 4526.692857142857, 2056.9432142857145, 8475.103571428572, 6627.428571428572, 7184.817857142857, 2154.3175, 10:29:36, pos 3
Leaf: 37, b'AS7262', 16.0, 100, 25, Raw data, 1989.0, 918.0, 4182.0, 3756.0, 3933.0, 1198.0, Calibrated data, 8758.353571428572, 4034.775, 16554.360714285714, 12944.682142857142, 13982.128571428571, 4189.728571428572, 10:29:36, pos 3
