Leaf: 19, b'AS7262', 16.0, 100, 25, Raw data, 3186.0, 1876.0, 4902.0, 5386.0, 5451.0, 1760.0, Calibrated data, 14029.217857142858, 8245.353571428572, 19404.467857142856, 18562.314285714285, 19378.739285714284, 6155.192857142857, 12:04:06, pos 1
Leaf: 19, b'AS7262', 16.0, 100, 25, Raw data, 6182.0, 3664.0, 9546.0, 10492.0, 10587.0, 3401.0, Calibrated data, 27221.792857142857, 16103.932142857142, 37787.642857142855, 36159.642857142855, 37637.642857142855, 11894.210714285715, 12:04:07, pos 1
Leaf: 19, b'AS7262', 16.0, 100, 25, Raw data, 11563.0, 6845.0, 17803.0, 19586.0, 19736.0, 6349.0, Calibrated data, 50916.46428571428, 30084.992857142857, 70472.82142857143, 67501.21428571429, 70163.03571428571, 22204.160714285714, 12:04:07, pos 1
Leaf: 19, b'AS7262', 16.0, 100, 25, Raw data, 14261.0, 8384.0, 21978.0, 24166.0, 24310.0, 7831.0, Calibrated data, 62796.82142857143, 36849.17857142857, 86999.46428571429, 83285.71428571429, 86424.0, 27387.110714285714, 12:04:07, pos 1
Leaf: 19, b'AS7262', 16.0, 100, 25, Raw data, 14339.0, 8398.0, 21966.0, 24143.0, 24272.0, 7797.0, Calibrated data, 63140.28571428572, 36910.71428571428, 86951.96428571429, 83206.46428571429, 86288.89285714286, 27268.20357142857, 12:04:07, pos 1
Leaf: 19, b'AS7262', 16.0, 100, 25, Raw data, 11557.0, 6732.0, 17600.0, 19357.0, 19499.0, 6225.0, Calibrated data, 50890.03571428572, 29588.33928571429, 69669.25, 66712.0, 69320.5, 21770.496428571427, 12:04:07, pos 1
Leaf: 19, b'AS7262', 16.0, 100, 25, Raw data, 6222.0, 3593.0, 9396.0, 10352.0, 10481.0, 3334.0, Calibrated data, 27397.932142857142, 15791.875, 37193.857142857145, 35677.142857142855, 37260.78571428572, 11659.892857142857, 12:04:07, pos 1
Leaf: 19, b'AS7262', 16.0, 100, 25, Raw data, 3234.0, 1857.0, 4828.0, 5329.0, 5422.0, 1720.0, Calibrated data, 14240.582142857143, 8161.846428571429, 19111.542857142857, 18365.871428571427, 19275.64285714286, 6015.303571428572, 12:04:07, pos 1
Leaf: 19, b'AS7262', 16.0, 100, 25, Raw data, 3560.0, 1979.0, 4934.0, 5543.0, 5696.0, 1952.0, Calibrated data, 15676.089285714286, 8698.057142857142, 19531.139285714286, 19103.4, 20249.73214285714, 6826.667857142857, 12:05:32, pos 2
Leaf: 19, b'AS7262', 16.0, 100, 25, Raw data, 6892.0, 3865.0, 9626.0, 10807.0, 11064.0, 3787.0, Calibrated data, 30348.207142857143, 16987.364285714284, 38104.32142857143, 37245.25, 39333.392857142855, 13244.157142857142, 12:05:32, pos 2
