leaf number, sensor type, gain, integration time, data type,,410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940,,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,560 nm,585 nm,645 nm,705 nm,900 nm,940 nm,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,,,LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,391,49,28,12,13,19,34,25,12,21,337,79,60,85,39,74,8,3, Calibrated data,24.00742857,606.8142857,93.11589286,124.8712857,63.50683929,155.0338571,25.33298214,17.77158214,12.87614107,47.36680357,7.566846429,4.494885714,649.3966071,82.42094643,44.66841071,18.32353571,17.84695179,22.28805357, 12:17:49, pos 1, 400 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,11,2,1,0,1,1,1,1,0,1,16,1,2,6,1,1,0,0, Calibrated data,0,576.2035714,62.07725,176.2888571,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,11.99159286,0,0,365.3892857,67.28242857,31.90601071,0,27.45685,23.46110357, 12:17:54, pos 1, 405 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,55,11,5,2,3,5,4,4,2,3,97,7,11,35,5,6,2,1, Calibrated data,16.00495714,698.6467143,68.28499286,205.6703571,32.56761429,50.28125,11.9214,11.37381429,7.357792857,16.78823571,7.566842857,5.993181429,365.3893571,74.01064286,31.90601429,12.21568571,16.47411429,23.4611, 12:17:56, pos 1, 405 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,216,44,18,9,11,18,18,15,10,12,410,27,45,145,22,25,7,3, Calibrated data,20.00619643,738.2607143,69.83692857,213.0157143,35.824375,52.37630357,13.41157679,10.66295,7.357794643,16.18865179,6.620991071,4.494885714,358.7458929,74.01066071,28.71541071,13.74264821,15.10126786,21.115, 12:17:59, pos 1, 405 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,32,5,2,1,1,1,15,5,1,3,1,15,3,2,2,1,1,0, Calibrated data,40.01239286,36.01271429,93.11589286,58.76296429,65.13521429,41.90103571,223.5262857,71.08632143,36.78896429,179.8739286,18.91711786,0,1062.951071,168.2060357,63.81203571,30.53922143,27.45685,23.46110357, 12:18:05, pos 1, 410 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,155,24,7,5,7,5,74,24,5,14,7,94,18,13,12,4,4,1, Calibrated data,40.01238571,50.4178,111.7390714,76.39185714,78.16228571,33.52083571,220.5459286,68.24287857,34.33637857,225.442,15.13369286,5.993181429,1029.733571,161.4777857,44.66841429,30.53922143,38.43959286,23.4611, 12:18:07, pos 1, 410 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,611,96,28,19,28,18,293,94,19,56,32,384,77,55,49,15,17,5, Calibrated data,38.01176786,57.62033929,119.49875,80.79905357,79.79066071,31.42578571,218.3107143,66.82116071,34.336375,230.2385714,16.07954821,7.491476786,1014.785893,161.4778036,44.66841071,29.01225,38.43958929,21.115, 12:18:10, pos 1, 410 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,9,1,1,0,1,1,4,2,1,1,1,7,2,2,2,1,0,0, Calibrated data,40.01239286,36.01271429,62.07725,58.76296429,65.13521429,41.90103571,59.607,28.43453214,12.26299286,83.94117857,0,0,298.9549643,33.64120714,31.90601071,0,27.45685,23.46110357, 12:18:16, pos 1, 425 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,47,6,4,3,5,4,23,9,5,4,14,43,11,14,12,8,2,1, Calibrated data,40.01238571,100.8355714,68.28499286,82.26814286,78.16228571,67.04167143,68.54805714,25.59107857,9.810392857,103.1277143,7.566842857,5.993181429,312.2418571,40.36945,25.52480714,18.32353571,27.45685,18.76888571, 12:18:19, pos 1, 425 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,185,25,26,11,20,15,89,36,20,21,64,183,48,58,54,33,9,3, Calibrated data,40.01239286,115.2406786,74.49271429,85.20628571,87.93255357,69.13671429,66.31280357,25.59107143,12.87614107,109.7230893,8.512701786,4.494885714,307.2592857,42.05151786,41.47780357,16.79656964,27.45685714,17.59582679, 12:18:22, pos 1, 425 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,2,2,1,3,1,1,3,2,0,1,0,1,1,1,0,0,0,0, Calibrated data,0,0,31.03863214,29.381475,0,0,44.70525,28.43453214,12.26299286,11.99159286,0,0,66.43442857,67.28242857,31.90601071,91.61767857,27.45685,23.46110357, 12:18:32, pos 1, 455 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,11,12,7,15,7,4,13,8,3,6,2,5,4,4,3,2,2,1, Calibrated data,24.00742857,14.40508571,24.83090714,23.50517857,19.54056429,16.76041429,38.74455714,22.74762857,14.71559286,11.99159286,7.566842857,5.993181429,73.07785714,80.73892857,44.66841429,91.61764286,38.43959286,18.76888571, 12:18:34, pos 1, 455 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,41,47,28,58,27,17,53,33,12,23,8,19,14,14,11,9,8,3, Calibrated data,24.00742857,14.40508571,21.72705357,20.56703571,17.91219643,18.85546429,39.48964286,23.45848214,14.10244107,11.39201607,7.566846429,4.494885714,68.09530357,79.05683929,44.66841071,88.56373214,37.06675,19.94194643, 12:18:37, pos 1, 455 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,2,14,42,158,11,1,1,1,0,3,1,2,2,1,1,0,0,1, Calibrated data,0,36.01271429,62.07725,29.381475,32.56761071,0,14.90175357,14.21726429,36.78896429,23.98318929,0,29.96590714,66.43442857,470.9767857,1340.0525,4825.196429,302.0253571,23.46110357, 12:18:47, pos 1, 465 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,13,68,206,794,55,7,5,7,3,15,4,9,12,7,3,2,3,5, Calibrated data,24.00742857,28.81017143,74.49271429,41.13407143,19.54056429,16.76041429,14.90175,19.90417143,36.78897143,21.58487143,11.35027143,29.96590714,86.36478571,457.5204286,1314.527857,4849.627857,302.0253571,32.84554286, 12:18:49, pos 1, 465 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,54,272,814,3194,222,29,22,27,11,63,17,40,56,31,14,10,12,20, Calibrated data,22.00680357,30.61080357,86.90817857,45.54128571,22.79732143,20.95051786,16.39192857,19.19330357,38.62842857,23.98319643,11.35026964,29.96591071,89.68648214,457.5203571,1298.574464,4877.1125,304.7710714,34.01860714, 12:18:52, pos 1, 465 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,1,56,1077,19,16,9,1,1,0,0,2,2,5,4,1,0,0,0, Calibrated data,0,72.02542857,155.1931786,117.5258929,32.56761071,0,14.90175357,14.21726429,0,23.98318929,0,0,33.21721786,1883.9075,34362.77143,580.245,439.3096429,211.1499286, 12:19:02, pos 1, 470 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,6,280,5190,94,80,46,6,4,3,3,10,12,34,21,5,3,3,2, Calibrated data,24.00742857,72.02542857,211.0627143,123.4022143,32.56761429,25.14062857,17.8821,11.37381429,7.357792857,28.77982857,11.35027143,11.98636429,39.86065714,1883.907857,33118.43571,574.1373571,439.3096429,215.8421429, 12:19:04, pos 1, 470 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,23,1125,20419,377,323,183,24,18,12,16,40,47,143,89,20,13,11,8, Calibrated data,24.00742857,72.02542857,221.92625,130.7475893,32.56760714,27.23567857,17.88210714,12.79553929,9.810392857,28.18025,10.40441429,11.9863625,38.19980357,1892.317857,32574.44643,575.6642857,443.4280357,214.6691071, 12:19:07, pos 1, 470 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,1,2,20,150,19,3,20,18,1,10,2,25,6,4,2,1,3,1, Calibrated data,40.01239286,72.02542857,186.2317857,117.5258929,65.13521429,41.90103571,298.0350357,255.9107857,122.6299286,299.7898571,56.75135714,29.96590714,33.21721786,67.28242857,638.1203571,4580.882143,521.68,70.38332143, 12:19:13, pos 1, 475 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,5,11,90,750,98,15,100,94,7,58,6,166,38,20,12,4,13,7, Calibrated data,56.01734286,43.21525714,235.8935714,117.5259286,78.16228571,33.52083571,298.0350714,267.2846429,142.2507143,398.1209286,49.1845,41.95227143,33.21722143,74.01064286,574.3082143,4580.882857,538.1542857,70.38330714, 12:19:15, pos 1, 475 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,18,45,358,2994,393,59,398,375,30,234,48,684,176,90,54,17,55,27, Calibrated data,60.01858929,86.43051786,273.14,132.2166429,87.93255357,35.61589286,296.5448214,266.57375,143.4770179,410.1125,52.02207143,40.45398214,29.8955,75.69271429,571.1176786,4571.721429,539.5271429,69.21025, 12:19:18, pos 1, 475 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,14,89,524,880,87,6,2,3,1,11,2,6,9,4,1,0,2,5, Calibrated data,40.01239286,72.02542857,279.3477143,117.5258929,32.56761071,0,29.80350357,42.65178571,134.8928929,71.94957143,37.83421429,149.8295357,465.0410714,2994.0675,16718.75,26874.51071,2388.746071,140.7666071, 12:19:23, pos 1, 480 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,72,446,2594,4403,439,32,10,17,4,54,9,29,49,20,6,3,9,28, Calibrated data,32.00990714,64.82288571,304.1786429,117.5259286,39.08113571,25.14062857,29.80350714,48.33870714,132.4402857,69.55125,34.05080714,167.8090714,478.3279286,3000.795714,16552.84286,26892.83571,2410.711429,150.1510714, 12:19:25, pos 1, 480 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,288,1791,10315,17640,1765,130,40,69,15,220,38,121,208,84,26,14,36,113, Calibrated data,30.00928571,68.42416071,322.8017857,123.4021964,42.33789286,29.33073214,29.8035,49.04957143,134.8929107,72.54914286,34.05080357,169.3073929,478.3278571,3012.569643,16455.525,26935.58929,2423.067857,152.4971786, 12:19:28, pos 1, 480 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,12,41,29,83,711,274,7,2,1,1,1,2,5,2,1,0,1,2, Calibrated data,40.01239286,36.01271429,155.1931786,58.76296429,32.56761071,0,104.31225,28.43453214,12.26299286,23.98318929,18.91711786,59.93182143,398.6067857,1379.289643,925.2742857,2534.755,19521.81786,6428.342857, 12:19:33, pos 1, 505 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,59,205,143,411,3550,1374,34,11,3,7,5,10,25,11,4,3,5,10, Calibrated data,24.00742857,36.01271429,155.1931429,64.63925,26.05409286,25.14062857,101.3319286,31.27798571,17.16818571,23.98318571,18.91711429,59.93181429,391.9631429,1379.289286,912.5121429,2510.323571,19494.36429,6447.110714, 12:19:35, pos 1, 505 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,236,814,578,1629,14133,5504,136,43,13,28,20,41,102,45,17,11,19,40, Calibrated data,26.00805357,36.01271429,158.2970536,66.10832143,27.68246429,23.04557143,101.3319107,30.567125,17.1681875,24.58276786,17.97126786,59.93182143,391.9632143,1369.196964,922.08375,2487.419643,19402.375,6456.496429, 12:19:38, pos 1, 505 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,0,1,1,2,37,91,17,3,1,1,3,3,4,4,1,1,1,0, Calibrated data,40.01239286,108.0381429,124.1545357,117.5258929,32.56761071,41.90103571,253.3297857,42.65178571,12.26299286,35.97478571,18.91711786,0,0,33.64120714,31.90601071,61.07842857,1015.903571,2134.960714, 12:19:43, pos 1, 525 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,2,5,5,9,184,456,88,17,5,4,27,13,20,25,6,5,4,1, Calibrated data,40.01238571,194.4686429,124.1545714,146.9073571,39.08113571,41.90104286,262.2708571,48.33870714,9.810392857,31.17815,15.13369286,5.993181429,13.28688571,33.64120714,31.90601429,54.97059286,1010.412143,2139.652143, 12:19:45, pos 1, 525 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,9,20,21,39,743,1844,356,70,21,17,170,65,110,140,30,24,16,6, Calibrated data,42.013,306.1080357,170.7124821,205.6703571,48.85141071,50.28125,265.25125,49.76042857,10.42354286,38.97267857,15.13369286,8.989773214,14.94774821,33.64121429,33.50130357,59.55148214,1020.021786,2163.114286, 12:19:48, pos 1, 525 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,1,1,1,2,1,1,1,5,10,570,1,2,2,1,1,1,3,2, Calibrated data,400.1239286,36.01271429,62.07725,29.381475,32.56761071,41.90103571,14.90175357,71.08632143,6989.903571,23.98318929,56.75135714,59.93182143,33.21721786,33.64120714,31.90601071,61.07842857,27.45685,23.46110357, 12:19:56, pos 1, 630 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,6,4,8,9,7,3,7,28,50,2825,4,8,9,6,6,5,14,11, Calibrated data,400.1238571,28.81017143,55.86954286,35.25777143,39.08113571,41.90104286,20.86245,79.61671429,6928.59,19.18655,52.96792143,65.925,39.86065714,26.91296429,51.04961429,54.97059286,38.43959286,14.07666429, 12:19:58, pos 1, 630 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,23,18,15,35,28,13,30,111,199,11406,16,35,37,25,24,21,60,44, Calibrated data,398.1232143,28.81017857,57.42148214,36.72683929,39.08114286,43.99608929,22.352625,78.90582143,6993.583929,20.98528571,56.75135714,65.925,38.19980357,30.27708929,23.9295,53.443625,38.43958929,15.24971786, 12:20:01, pos 1, 630 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,1,1,2,1,3,2,2,5,1,1,4,4,1,6,72,1365,77,6, Calibrated data,40.01239286,144.0508571,31.03863214,176.2888571,2344.867857,57194.92857,29.80350357,71.08632143,12.26299286,47.96639286,1456.617857,179.7954643,33.21721786,33.64120714,63.81203571,30.53922143,82.37057143,46.92221429, 12:20:06, pos 1, 890 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,6,7,9,6,14,12,11,23,6,5,19,18,6,31,356,6785,383,28, Calibrated data,48.01486429,136.8482857,37.24635714,182.1651429,2318.813571,56859.71429,32.78385714,65.39942143,12.26299286,43.16974286,1449.050714,167.8090714,39.86065714,47.09769286,57.43082143,36.64706429,76.87921429,56.30665, 12:20:08, pos 1, 890 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,26,28,38,25,55,48,44,93,25,25,75,72,25,123,1417,26928,1535,114, Calibrated data,50.01548214,135.0476786,38.79828571,180.6960714,2307.416071,56415.57143,32.78385714,66.11028571,15.32873929,43.16975,1451.888571,170.8056786,43.18239286,47.09769643,60.62141071,38.17401786,75.50633929,56.30664286, 12:20:11, pos 1, 890 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,5,13,22,4,7,9,2,5,1,2,3,2,6,9,2,3,34,140, Calibrated data,40.01239286,108.0381429,186.2317857,264.4332857,65.13521429,125.7031429,29.80350357,71.08632143,24.52598214,23.98318929,643.1817857,4195.228571,166.0861071,437.3357143,701.9321429,122.1568929,192.1979643,211.1499286, 12:20:15, pos 1, 940 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,26,65,101,20,37,45,10,23,6,8,14,10,30,47,9,17,171,694, Calibrated data,48.01486429,100.8355714,186.2317857,276.1858571,58.6217,142.4635714,29.80350714,65.39942143,19.62078571,23.98318571,646.9653571,4159.267857,172.7295714,437.3357143,644.5015,122.1568571,203.1807143,211.1499286, 12:20:17, pos 1, 940 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,105,261,403,79,149,182,38,91,24,33,57,42,119,186,34,67,676,2740, Calibrated data,48.01485714,102.6362321,184.6798214,273.2476786,55.36494643,140.3685,28.31332143,64.68855357,20.23392857,25.18235714,639.3985714,4105.328571,174.3903929,439.0176786,642.9060714,120.6299107,204.5535714,213.4960714, 12:20:20, pos 1, 940 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,11,76,179,52,115,301,206,203,151,88,44,50,57,32,13,6,8,5, Calibrated data,6041.871429,1584.559643,1769.202143,940.2075,423.3789286,251.40625,3069.761071,2886.105357,1079.143214,599.5796429,151.3369286,149.8295357,365.3892857,2556.731786,5711.175,1588.039286,3157.5375,7061.792857, 12:20:27, pos 2, White LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,58,386,906,263,575,1510,1037,1018,754,442,274,317,392,220,73,33,39,28, Calibrated data,6033.867143,1973.496429,2433.429286,1292.785,475.4871429,276.5468571,3090.622857,2894.635714,1084.048571,760.2671429,147.5535,167.8090714,385.3197143,2597.100714,5781.369286,1606.362857,3157.537857,7085.252857, 12:20:30, pos 2, White LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,238,1557,3671,1080,2301,6020,4146,4076,3012,1777,1201,1344,1632,926,320,140,162,114, Calibrated data,6025.866071,2162.564286,2532.753571,1360.362321,521.0817857,293.3073214,3089.133929,2897.478571,1089.566786,805.8351786,153.2286429,170.8056786,395.2848214,2618.967857,5856.348214,1649.117857,3158.910714,7061.792857, 12:20:33, pos 2, White LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,6,7,6,4,6,4,9,18,3,17,8,8,5,10,86,176,148,48, Calibrated data,120.0371429,288.1017143,155.1931786,293.81475,2800.814643,7374.582143,134.11575,255.9107857,208.4708571,95.93275,2799.732857,1438.363571,199.3032857,235.4884643,191.4360714,122.1568929,164.7411071,93.84442857, 12:20:42, pos 2, IR LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,28,35,31,20,28,21,43,85,15,85,39,38,25,44,393,813,730,243, Calibrated data,120.0371429,280.8991429,155.1931429,258.557,2559.814286,6813.109286,128.1550714,241.6935,208.4708571,91.13614286,2761.898571,1456.342857,186.0164286,235.4885,197.8172857,122.1568571,153.7583571,98.53664286, 12:20:44, pos 2, IR LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,105,134,117,76,107,80,164,329,58,327,148,144,95,158,1403,2950,2867,991, Calibrated data,116.0359107,266.4941071,147.4335179,232.11375,2284.617857,6180.403571,122.194375,233.8741071,200.5,86.33948214,2711.767857,1484.810714,174.3903929,225.3960714,186.6501786,116.0490357,146.8941429,93.84441071, 12:20:48, pos 2, IR LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,225,32,5,2,2,2,2,2,1,3,1,3,3,2,1,0,1,0, Calibrated data,40.01239286,36.01271429,93.11589286,58.76296429,32.56761071,0,29.80350357,28.43453214,36.78896429,35.97478571,18.91711786,0,7473.875,1076.518571,159.5300714,61.07842857,54.91371429,46.92221429, 12:20:53, pos 2, UV (405 nm) LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,1138,164,26,12,10,11,11,12,4,13,8,14,14,10,4,3,3,2, Calibrated data,32.00990714,57.62034286,86.90821429,58.76295,26.05409286,25.14062857,32.78385714,34.12143571,31.88377857,33.57646429,11.35027143,11.98636429,7560.235714,1103.431429,165.9112143,73.29414286,54.9137,51.61442857, 12:20:55, pos 2, UV (405 nm) LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,4608,670,107,50,41,44,46,50,14,55,23,72,69,42,18,12,12,8, Calibrated data,28.00867857,41.414625,107.0832857,61.70110714,29.31085714,25.140625,34.27403571,35.54316071,33.72323214,43.16975,11.35026964,11.9863625,7653.246429,1126.980357,170.6971607,76.34805357,56.28653571,51.61442857, 12:20:58, pos 2, UV (405 nm) LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,21,3,2,1,1,2,1,1,0,1,7,3,3,6,1,1,0,0, Calibrated data,0,252.089,93.11589286,176.2888571,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,35.97478571,0,0,697.5614286,100.9236071,63.81203571,30.53922143,27.45685,46.92221429, 12:21:04, pos 2, 390 nm LED
Leaf: 19, b'AS7265X',64,50,25, Raw data,106,14,15,4,6,10,7,5,3,6,43,14,17,35,5,3,2,1, Calibrated data,24.00742857,309.7093571,105.5313571,205.6703571,32.56761429,25.14062857,20.86245,14.21726429,14.71559286,33.57646429,7.566842857,5.993181429,704.2050714,94.19535714,95.718,24.43137857,32.94822143,46.92220714, 12:21:06, pos 2, 390 nm LED
Leaf: 19, b'AS7265X',64,200,25, Raw data,426,55,51,18,22,40,29,22,13,21,183,54,69,141,20,14,8,3, Calibrated data,26.00805357,329.51625,107.0832857,207.1394643,32.56760714,29.33073214,21.60753571,15.63899286,12.87614107,32.37730357,7.566846429,4.494885714,707.5267857,92.51332143,81.36033929,27.48530357,30.20253571,46.92221429, 12:21:09, pos 2, 390 nm LED
Leaf: 19, b'AS7265X',64,10,25, Raw data,46,6,7,1,1,4,1,1,0,1,3,3,5,5,1,0,0,0, Calibrated data,0,108.0381429,155.1931786,146.9073929,32.56761071,0,14.90175357,14.21726429,12.26299286,35.97478571,0,0,1527.992143,201.84725,223.3420714,30.53922143,27.45685,93.84442857, 12:21:14, pos 2, 395 nm LED
