,Model,y transform,x transform,LED,r2 train,mae train,r2 test,mae test
718,LassoLars alpha 0.001,Reciprocol,Logarithm,390 nm LED,0.24537192688614518,0.03305010027821057,-0.8835680556182505,0.04294068832634991
719,Ridge alpha 0.01,None,None,390 nm LED,0.5870026359548518,0.02737000474079414,0.3675112345933146,0.03255147262426871
720,Ridge alpha 0.01,None,Exponential,390 nm LED,-7.125854665820485e+60,2.9389026463977513e+28,-1.9188901164324566e+67,2.96341264933974e+31
721,Ridge alpha 0.01,None,Logarithm,390 nm LED,0.5913023385526992,0.027604950761587577,0.30582375053600963,0.03411706045612088
722,Ridge alpha 0.01,Exponential,None,390 nm LED,0.5837162304637051,0.02770761892743909,0.35998397360181206,0.03294878126296105
723,Ridge alpha 0.01,Exponential,Logarithm,390 nm LED,0.5847057788051409,0.028106283196122222,0.2848177338117933,0.03472903087397879
724,Ridge alpha 0.01,Logarithm,None,390 nm LED,0.564373253467124,0.026420224599122483,0.3023504988731859,0.03146986565055635
725,Ridge alpha 0.01,Logarithm,Logarithm,390 nm LED,0.5874970232378309,0.025937197758097656,0.3271428423421089,0.031185357204975228
726,Ridge alpha 0.01,Reciprocol,None,390 nm LED,-0.20209680648290762,0.038952685348473716,-7.962709365923287,0.06382359787959405
727,Ridge alpha 0.01,Reciprocol,Exponential,390 nm LED,-4.906478653874645,0.12333290688333334,-4.242283074424381,0.09702122651259353
728,Ridge alpha 0.01,Reciprocol,Logarithm,390 nm LED,0.275150871254185,0.032783990394216304,-0.6054647307701173,0.04030583650436035
729,Ridge alpha 0.001,None,None,390 nm LED,0.58700263713378,0.02736992388753534,0.36748627503274134,0.032551963438267086
730,Ridge alpha 0.001,None,Exponential,390 nm LED,-7.125854666087953e+60,2.938902646455443e+28,-1.9214251236247106e+67,2.96536938230522e+31
731,Ridge alpha 0.001,None,Logarithm,390 nm LED,0.5917765696973585,0.027571197558278356,0.2803319720583485,0.034679578048391536
732,Ridge alpha 0.001,Exponential,None,390 nm LED,0.5837153798527628,0.027707547200567242,0.3599566865948882,0.03294915110621247
733,Ridge alpha 0.001,Exponential,Logarithm,390 nm LED,0.5843856661538316,0.028064657590604405,0.2558498949190513,0.03535112454008125
734,Ridge alpha 0.001,Logarithm,None,390 nm LED,0.5643761041665473,0.02642016518125572,0.3023168866543634,0.031470435077253375
735,Ridge alpha 0.001,Logarithm,Logarithm,390 nm LED,0.5905135376814741,0.025868672548151877,0.3115242480429905,0.03144148135310181
736,Ridge alpha 0.001,Reciprocol,None,390 nm LED,-0.2021446027224878,0.038953999368693655,-7.973557930449528,0.06383905259904502
737,Ridge alpha 0.001,Reciprocol,Exponential,390 nm LED,-4.906478653874645,0.12333290688333334,-4.242283074424381,0.09702122651259353
738,Ridge alpha 0.001,Reciprocol,Logarithm,390 nm LED,0.21677865919002093,0.03339035997182295,-0.8963187942433677,0.043817932536712456
739,Ridge alpha 0.0001,None,None,390 nm LED,0.5870026371455709,0.027369915802047045,0.3674837781102735,0.03255201252934433
740,Ridge alpha 0.0001,None,Exponential,390 nm LED,-7.125854666103691e+60,2.9389026464616923e+28,-1.9216789005954108e+67,2.965565197740367e+31
741,Ridge alpha 0.0001,None,Logarithm,390 nm LED,0.591782150281883,0.027572945038989025,0.2770963278236632,0.0347574230788331
742,Ridge alpha 0.0001,Exponential,None,390 nm LED,0.5837152946783681,0.027707540027800123,0.3599539568938384,0.032949188097892136
743,Ridge alpha 0.0001,Exponential,Logarithm,390 nm LED,0.5843062574917197,0.028060542758204014,0.25223980135390767,0.03543082222866997
744,Ridge alpha 0.0001,Logarithm,None,390 nm LED,0.5643763890898643,0.02642015924117362,0.3023135238762633,0.03147049203744651
745,Ridge alpha 0.0001,Logarithm,Logarithm,390 nm LED,0.5907674935985996,0.02586231431411114,0.30917462920772687,0.03150455065837071
746,Ridge alpha 0.0001,Reciprocol,None,390 nm LED,-0.2021493854705234,0.03895413079593976,-7.974644300086879,0.06384059936814193
747,Ridge alpha 0.0001,Reciprocol,Exponential,390 nm LED,-4.906478653874645,0.12333290688333334,-4.242283074424381,0.09702122651259353
748,Ridge alpha 0.0001,Reciprocol,Logarithm,390 nm LED,0.20968088270995433,0.03349665818286871,-0.9360646871293614,0.044261162769336
749,Ridge alpha 0.00001,None,None,390 nm LED,0.5870026371456889,0.027369914993496575,0.3674835284083608,0.03255201743854884
750,Ridge alpha 0.00001,None,Exponential,390 nm LED,-7.125854666123615e+60,2.938902646462329e+28,-1.921704281057986e+67,2.9655847807045265e+31
751,Ridge alpha 0.00001,None,Logarithm,390 nm LED,0.5917822070986125,0.027573128095326978,0.2767642514004546,0.034765332203001736
752,Ridge alpha 0.00001,Exponential,None,390 nm LED,0.5837152861597951,0.027707539310522607,0.35995368391372806,0.03294919179713367
753,Ridge alpha 0.00001,Exponential,Logarithm,390 nm LED,0.5842977548818707,0.028060132041837094,0.25187003358055343,0.03543891308778886
754,Ridge alpha 0.00001,Logarithm,None,390 nm LED,0.5643764175807291,0.026420158647182484,0.3023131875828861,0.03147049773364111
755,Ridge alpha 0.00001,Logarithm,Logarithm,390 nm LED,0.5907922987778478,0.02586168462803889,0.3089291957768235,0.031511015743059326
756,Ridge alpha 0.00001,Reciprocol,None,390 nm LED,-0.20214986377658084,0.03895414393891674,-7.9747529522023175,0.0638407540580358
757,Ridge alpha 0.00001,Reciprocol,Exponential,390 nm LED,-4.906478653874645,0.12333290688333334,-4.242283074424381,0.09702122651259353
758,Ridge alpha 0.00001,Reciprocol,Logarithm,390 nm LED,0.20895633588307727,0.033507371285084867,-0.9401827923383728,0.044306511352220614
759,Lars,None,None,390 nm LED,0.579942650956097,0.02804805249637305,-41.811961437300674,0.16178049337801176
760,Lars,None,Exponential,390 nm LED,0.06443373367923555,0.04466632526561367,-2.927274063687912e+31,45218095912790.555
761,Lars,None,Logarithm,390 nm LED,0.5768856249481507,0.028361124437102352,-13.638897245700523,0.13364633989047173
762,Lars,Exponential,Logarithm,390 nm LED,0.5693603217796195,0.028792484323981196,-13.685869034278292,0.13768721636052214
763,Lars,Logarithm,None,390 nm LED,0.5643764207463647,0.026420158581183673,-142.06861438823586,0.20186897903397494
764,Lars,Logarithm,Logarithm,390 nm LED,-74496218.27457568,100.57137123444204,-21.974900076929615,0.09763814699555416
765,Lars,Reciprocol,None,390 nm LED,-0.20214991692205797,0.038954145399250385,-4.703353637910293,0.07998176189171369
766,Lars,Reciprocol,Exponential,390 nm LED,-0.20378599525287666,0.047987886850521896,-116.0364798305092,0.12384791644226775
767,Lars,Reciprocol,Logarithm,390 nm LED,-2016.5475232866368,0.5554834694152925,-20.2315907579982,0.0993801821563147
768,SVR,None,None,390 nm LED,-0.07058212219689297,0.05001713982447662,-0.30774637543757055,0.050918446771896345
769,SVR,None,Exponential,390 nm LED,-0.06935722718761239,0.04999893655666666,-0.30788729099487044,0.05092050869444444
770,SVR,None,Logarithm,390 nm LED,-0.04542376785825253,0.04949882519453345,-0.31487413929097446,0.05138642212824298
771,SVR,Exponential,None,390 nm LED,-0.0015425850702297517,0.04887045988903494,-0.33355952918425635,0.05140122225516959
772,SVR,Exponential,Exponential,390 nm LED,-0.002441987839830295,0.04888826030876256,-0.334929126867164,0.0514202891267038
773,SVR,Exponential,Logarithm,390 nm LED,-0.010637109503187414,0.048248601420770115,-0.3628439360557695,0.051659566328081705
774,SVR,Logarithm,None,390 nm LED,0.9479726456483923,0.011359980082433111,-0.2432687547443965,0.04890541856162042
775,SVR,Logarithm,Exponential,390 nm LED,0.9479867778211085,0.011372455281385878,-0.26144728360455843,0.049265734734734515
776,SVR,Logarithm,Logarithm,390 nm LED,0.39797900560053945,0.03254769656829508,0.08529895253567295,0.03940418557783968
777,SVR,Reciprocol,None,390 nm LED,0.3619157904028819,0.03503385059809628,-0.21624121715716232,0.04892728874150862
778,SVR,Reciprocol,Exponential,390 nm LED,0.36019365715581453,0.03508453902138066,-0.2197308049595874,0.04899246375174579
779,SVR,Reciprocol,Logarithm,390 nm LED,0.22473885725049658,0.039498731984667704,0.008961504885339843,0.04268569111713888
780,LinearSVR,None,None,390 nm LED,-2.6880642898236053,0.09326663080366147,-0.5988619397201982,0.05119690512496402
781,LinearSVR,None,Exponential,390 nm LED,-4.906478653874645,0.12333290688333334,-5.811439164993007,0.12333290688333332
782,LinearSVR,None,Logarithm,390 nm LED,0.5236588704915516,0.02785292999301436,0.16445285574548524,0.036868247964417684
783,LinearSVR,Exponential,None,390 nm LED,-3.3039641657135705,0.09308696895545152,-13.254042840439174,0.15902835696969653
784,LinearSVR,Exponential,Logarithm,390 nm LED,0.33844562373057785,0.03286609665431974,-0.05278437122864525,0.04267887406100841
785,LinearSVR,Logarithm,None,390 nm LED,-1.9172475442960235,0.07257291076549884,-0.14299231138636834,0.03906602520100053
786,LinearSVR,Logarithm,Exponential,390 nm LED,-247.90277510898014,0.8766670931166666,-295.4758905998834,0.8766670931166667
787,LinearSVR,Logarithm,Logarithm,390 nm LED,0.44335163898044083,0.03054273054325973,0.1854678244511924,0.03611560754004749
788,LinearSVR,Reciprocol,None,390 nm LED,0.42358969128196444,0.030742435729701968,0.06363014908333153,0.036549644218631966
789,LinearSVR,Reciprocol,Logarithm,390 nm LED,0.18684371302071967,0.03954995262763797,-0.09766018710963804,0.04490849949129247
790,NuSVR,None,None,390 nm LED,0.9999506650713302,0.00036085851273551055,-0.17823841211192595,0.04856282660193162
791,NuSVR,None,Exponential,390 nm LED,0.9999568447645584,0.00033877371909736033,-0.19651097311409402,0.048881037580063916
792,NuSVR,None,Logarithm,390 nm LED,0.6261081391038976,0.026873145214074908,0.39526340748767075,0.03178326375387375
793,NuSVR,Exponential,None,390 nm LED,0.9999597476626925,0.00032545714673495846,-0.18170368591508904,0.048663925510995215
794,NuSVR,Exponential,Exponential,390 nm LED,0.9999602261332624,0.0003276004170939844,-0.19973445606059234,0.04896452365603103
795,NuSVR,Exponential,Logarithm,390 nm LED,0.6151172737329336,0.027349690826944672,0.3842200536130697,0.032281718860325374
796,NuSVR,Logarithm,None,390 nm LED,0.999450303917432,0.000230989426272936,-0.23037308888071703,0.04876188043349792
797,NuSVR,Logarithm,Exponential,390 nm LED,0.9994280136539048,0.00025163217201363853,-0.2516126314029698,0.049184220214703714
798,NuSVR,Logarithm,Logarithm,390 nm LED,0.35757551451527025,0.03398785791828078,0.11934674231721039,0.03843897718282298
799,NuSVR,Reciprocol,None,390 nm LED,0.1635297332087292,0.04240303905447615,-0.2818878908627217,0.0493093921015511
800,NuSVR,Reciprocol,Exponential,390 nm LED,0.16237295248406236,0.04244252359924726,-0.28389345671760463,0.04935427170331248
801,NuSVR,Reciprocol,Logarithm,390 nm LED,0.09414858075794397,0.04124252441787144,-0.05730355299818113,0.04256639219809637
802,LinearRegression,None,None,390 nm LED,0.58700263714569,0.02736991490365764,0.36748350066359575,0.03255201798401706
803,LinearRegression,None,Exponential,390 nm LED,0.025825687866312563,0.04666485705367232,-2.3616394484237616e+31,40615085852639.16
804,LinearRegression,None,Logarithm,390 nm LED,0.5917822076735617,0.027573148529727965,0.276727256171765,0.0347662124203076
805,LinearRegression,Exponential,None,390 nm LED,0.5837152852132746,0.02770753923082508,0.35995365358249254,0.03294919220816127
806,LinearRegression,Exponential,Logarithm,390 nm LED,0.584296803724215,0.02806008641567814,0.2518288477048478,0.0354398134564289
807,LinearRegression,Logarithm,None,390 nm LED,0.5643764207463642,0.026420158581183687,0.30231315021678457,0.031470498366553475
808,LinearRegression,Logarithm,Exponential,390 nm LED,-0.03417143023209923,0.046616951143966065,-0.38534723405463744,0.05112226421517337
809,LinearRegression,Logarithm,Logarithm,390 nm LED,0.5907950481270414,0.025861614733363736,0.3089018040300683,0.031511735906948966
810,LinearRegression,Reciprocol,None,390 nm LED,-0.2021499169220684,0.038954145399250475,-7.974765024828204,0.06384077124594578
811,LinearRegression,Reciprocol,Exponential,390 nm LED,-0.2233452009383723,0.04903274213269673,-0.5997783175989906,0.05330336399168112
812,LinearRegression,Reciprocol,Logarithm,390 nm LED,0.20887566201222774,0.033508562572454235,-0.9406420260011294,0.04431156191935763
813,Kernel Ridge,None,None,390 nm LED,0.28459628989809294,0.03759109418927204,-0.03914200306333811,0.04234932080526872
814,Kernel Ridge,None,Exponential,390 nm LED,-4.708167357994165,0.12013185943333334,-1.6698083177209085e+33,341518227919097.4
815,Kernel Ridge,None,Logarithm,390 nm LED,0.3870720669625971,0.035071171995143736,0.16900416514687355,0.038731580721083125
816,Kernel Ridge,Exponential,None,390 nm LED,-4.918999377441944,0.10664665962519643,-8.004998739497804,0.1250934965569625
817,Kernel Ridge,Exponential,Exponential,390 nm LED,-5729927.6201570155,124.77956733817295,-6344974.100870608,118.17166639606292
818,Kernel Ridge,Exponential,Logarithm,390 nm LED,-0.21626233504571646,0.04819431111289161,-0.5827726068850766,0.052036346322380675
819,Kernel Ridge,Logarithm,None,390 nm LED,0.550057677672058,0.02777470431758226,0.2045530565077569,0.0335844906848637
820,Kernel Ridge,Logarithm,Exponential,390 nm LED,-244.393512352807,0.8632014739,-293.02666703924393,0.866402521349996
821,Kernel Ridge,Logarithm,Logarithm,390 nm LED,0.40045793412303876,0.03326050844854703,0.14366161547643358,0.03806211915192693
822,Kernel Ridge,Reciprocol,None,390 nm LED,-0.9766997106936959,0.040810866989942615,-4.62580783491393,0.05974939049162431
823,Kernel Ridge,Reciprocol,Exponential,390 nm LED,-4.9279895564201735e+162,2.5244510973833143e+79,-5.700058115604931e+162,2.523759463900932e+79
824,Kernel Ridge,Reciprocol,Logarithm,390 nm LED,0.2614107805980971,0.03542186652104211,-0.03407621195103305,0.04015225666446503
825,PLS 1-component,None,None,395 nm LED,0.31157654269186363,0.03703598320465724,0.13165890725623444,0.03894682180997677
826,PLS 1-component,None,Exponential,395 nm LED,0.03674314808314327,0.04599717918371267,-2.2980737816970275e+30,12669590039710.807
827,PLS 1-component,None,Logarithm,395 nm LED,0.34851698320202273,0.03546053397010344,0.18813586325150472,0.03745920754090025
828,PLS 1-component,Exponential,None,395 nm LED,0.31700928411213103,0.0370395320727774,0.1331433043246032,0.03908580383964615
829,PLS 1-component,Exponential,Exponential,395 nm LED,0.03597263939153006,0.046101143714733964,-4899.0300235235,0.7260939743429189
830,PLS 1-component,Exponential,Logarithm,395 nm LED,0.35221767623408606,0.03553188967354771,0.18865032564095052,0.037590210489030426
831,PLS 1-component,Logarithm,None,395 nm LED,0.19569144432677654,0.0385415605252406,0.01458503155090749,0.04000353043875056
832,PLS 1-component,Logarithm,Logarithm,395 nm LED,0.2746751905525513,0.03611743752570724,0.11990450223329803,0.03729964233342178
833,PLS 1-component,Reciprocol,None,395 nm LED,-1735.9709362001256,0.3402467404232497,-5.614112928058313,0.0651281977782695
834,PLS 1-component,Reciprocol,Exponential,395 nm LED,-0.21541687658386133,0.04870458260629684,-0.5787736064837727,0.05305245675841601
835,PLS 1-component,Reciprocol,Logarithm,395 nm LED,-0.058766315067281694,0.04110539948686443,-0.42097831413700704,0.04511409342718822
836,PLS 2-component,None,None,395 nm LED,0.39048029954956087,0.03515152476266345,0.14971141825089446,0.03812988976133624
837,PLS 2-component,None,Exponential,395 nm LED,0.03676065657715821,0.04599140412960264,-5.167606743613283e+30,18998762180819.34
838,PLS 2-component,None,Logarithm,395 nm LED,0.4414367893014577,0.03286087116809553,0.1931765781329875,0.03638759443712426
839,PLS 2-component,Exponential,None,395 nm LED,0.394950033204318,0.0352004888739738,0.15021523504903436,0.03824520641909553
840,PLS 2-component,Exponential,Exponential,395 nm LED,0.03603068455817282,0.046093655173657426,-5088.3686913504,0.7469533695596666
841,PLS 2-component,Exponential,Logarithm,395 nm LED,0.4455626989952536,0.03291306566824211,0.19531547417539025,0.03642226508742107
842,PLS 2-component,Logarithm,None,395 nm LED,0.2886511749392925,0.03660090166813071,0.04624223296175314,0.039783158057432384
843,PLS 2-component,Logarithm,Logarithm,395 nm LED,0.36856168952202495,0.033673380626321664,0.10825376149035823,0.03749117625880011
844,PLS 2-component,Reciprocol,None,395 nm LED,-16.85831834592654,0.07039517644317604,-16.413445785950437,0.08002898811630912
845,PLS 2-component,Reciprocol,Exponential,395 nm LED,-0.21619812880485267,0.04873156137122927,-8.075848943144564,0.07119297844107367
846,PLS 2-component,Reciprocol,Logarithm,395 nm LED,0.12779245148484575,0.03885394353210081,-0.4798188209119135,0.0452784153871848
847,PLS 3-component,None,None,395 nm LED,0.592585575215546,0.026679377688559103,0.4179922607700369,0.02995529981411333
848,PLS 3-component,None,Exponential,395 nm LED,0.06786908109725209,0.04445795805630123,-3.3634810795364743e+30,15327632278254.428
849,PLS 3-component,None,Logarithm,395 nm LED,0.5959930735133813,0.02679659862782939,0.3700089116214788,0.03068439165390664
850,PLS 3-component,Exponential,None,395 nm LED,0.590303129690799,0.02683667955825436,0.41386132888227695,0.03024388360950885
851,PLS 3-component,Exponential,Exponential,395 nm LED,0.06733233901128044,0.04457886678025658,-5007.037850260356,0.7396439118397122
852,PLS 3-component,Exponential,Logarithm,395 nm LED,0.5903245072569656,0.027103011940628363,0.35128326453533393,0.03117410078983805
853,PLS 3-component,Logarithm,None,395 nm LED,0.5640783578499026,0.02698466181378732,0.36049964049976746,0.029969630327963747
854,PLS 3-component,Logarithm,Logarithm,395 nm LED,0.5861569339169386,0.025928261199917018,0.3614763542410754,0.029976151531820244
855,PLS 3-component,Reciprocol,None,395 nm LED,0.06350847648451308,0.03684206662811013,-1.2302985657580487,0.04687113119030774
856,PLS 3-component,Reciprocol,Exponential,395 nm LED,-0.17638369668119935,0.04786591435919728,-1.5710240357232894,0.06010522304342416
857,PLS 3-component,Reciprocol,Logarithm,395 nm LED,0.33499221261197876,0.03284151360359187,-0.37644329977499347,0.037897741210067185
858,PLS 4-component,None,None,395 nm LED,0.605148167613272,0.026235993124216594,0.3672200186519431,0.031498825770554476
859,PLS 4-component,None,Exponential,395 nm LED,0.06867544677211668,0.04439368257514636,-2.0412002192917007e+33,377592519124522.6
860,PLS 4-component,None,Logarithm,395 nm LED,0.6115686253073918,0.02643465448221558,0.33035306574447604,0.03202799847141178
861,PLS 4-component,Exponential,None,395 nm LED,0.6029820497253211,0.02626359185330173,0.36058128994121985,0.03164858951883813
862,PLS 4-component,Exponential,Logarithm,395 nm LED,0.605218147649921,0.02676600162378843,0.3083353554284251,0.03249472721707225
863,PLS 4-component,Logarithm,None,395 nm LED,0.5710864725793918,0.026779156100603847,0.29593237864557675,0.0327350568732544
864,PLS 4-component,Logarithm,Logarithm,395 nm LED,0.6036101473445501,0.025744747029744063,0.32105216295380784,0.032156428617389196
865,PLS 4-component,Reciprocol,None,395 nm LED,-0.6289318685991154,0.038158527535690885,-353.7521506911472,0.17583311286555162
866,PLS 4-component,Reciprocol,Exponential,395 nm LED,-0.1797203492334345,0.047647929319033264,-1.7919926310125003,0.061117955468060856
867,PLS 4-component,Reciprocol,Logarithm,395 nm LED,0.20923196146652556,0.033469916836147334,-2.646405836459324,0.049487610376917825
868,Lasso alpha 5,None,None,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
869,Lasso alpha 5,None,Exponential,395 nm LED,0.05713044412786805,0.04535035604185164,-8.137370584151426e+32,238408988758169.75
870,Lasso alpha 5,None,Logarithm,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
871,Lasso alpha 5,Exponential,None,395 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
872,Lasso alpha 5,Exponential,Logarithm,395 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
873,Lasso alpha 5,Logarithm,None,395 nm LED,0.15122347741167275,0.04149015563561969,-0.019833822867991735,0.042809774142022916
874,Lasso alpha 5,Logarithm,Logarithm,395 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
875,Lasso alpha 5,Reciprocol,None,395 nm LED,-67.11896935977883,0.09836747801400783,-5.410098817918839,0.062064960397483326
876,Lasso alpha 5,Reciprocol,Exponential,395 nm LED,-0.19518331535901567,0.04823298425291375,-1.7981257746460986,0.061086640746959575
877,Lasso alpha 5,Reciprocol,Logarithm,395 nm LED,-0.259910598526526,0.05047653486984032,-0.47248400563024157,0.05151804331709207
878,Lasso alpha 2,None,None,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
879,Lasso alpha 2,None,Exponential,395 nm LED,0.05713044412809487,0.045350356041842246,-8.137370584162734e+32,238408988758335.44
880,Lasso alpha 2,None,Logarithm,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
881,Lasso alpha 2,Exponential,None,395 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
882,Lasso alpha 2,Exponential,Logarithm,395 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
883,Lasso alpha 2,Logarithm,None,395 nm LED,0.21570803624641288,0.03851996122617954,0.044094678032327805,0.040356832788116415
884,Lasso alpha 2,Logarithm,Logarithm,395 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
885,Lasso alpha 2,Reciprocol,None,395 nm LED,-1.1350047331901005,0.04258886693730104,-2.5424348218675057,0.053325144539115056
886,Lasso alpha 2,Reciprocol,Exponential,395 nm LED,-0.19518331535901434,0.04823298425291375,-1.7981257746472046,0.061086640746966146
887,Lasso alpha 2,Reciprocol,Logarithm,395 nm LED,-0.2208507225423606,0.04930563732838665,-0.4121050008105486,0.049879209576939414
888,Lasso alpha 1,None,None,395 nm LED,0.0,0.04790743224222222,-0.19621609537188864,0.04887153065506219
889,Lasso alpha 1,None,Exponential,395 nm LED,0.057130444128170366,0.045350356041839165,-8.13737058416642e+32,238408988758389.44
890,Lasso alpha 1,None,Logarithm,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
891,Lasso alpha 1,Exponential,None,395 nm LED,-0.0007817527979352423,0.048011217931481685,-0.1872069420982443,0.048575464753813725
892,Lasso alpha 1,Exponential,Logarithm,395 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
893,Lasso alpha 1,Logarithm,None,395 nm LED,0.20905227325778442,0.03868895310428852,0.03895929232444677,0.040484185117185
894,Lasso alpha 1,Logarithm,Logarithm,395 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
895,Lasso alpha 1,Reciprocol,None,395 nm LED,0.09248049754995913,0.03630230682336521,-2.3399323132745176,0.052325951755903974
896,Lasso alpha 1,Reciprocol,Exponential,395 nm LED,-0.19518331535901323,0.048232984252913745,-1.7981257746475776,0.061086640746968325
897,Lasso alpha 1,Reciprocol,Logarithm,395 nm LED,0.04169390129225581,0.041341129414135994,-0.1383441993576225,0.043344242956911715
898,Lasso alpha 0.2,None,None,395 nm LED,0.26507619361863466,0.03921959567270416,0.0702521542288708,0.041535206575397596
899,Lasso alpha 0.2,None,Exponential,395 nm LED,0.05713044412823087,0.04535035604183666,-8.137370584169413e+32,238408988758433.25
900,Lasso alpha 0.2,None,Logarithm,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
901,Lasso alpha 0.2,Exponential,None,395 nm LED,0.26757957025055445,0.03931668235093017,0.06804867896293072,0.041719097090751237
902,Lasso alpha 0.2,Exponential,Logarithm,395 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
903,Lasso alpha 0.2,Logarithm,None,395 nm LED,0.42773807486934645,0.0323827646790493,0.20701571761885132,0.03553355876115784
904,Lasso alpha 0.2,Logarithm,Logarithm,395 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
905,Lasso alpha 0.2,Reciprocol,None,395 nm LED,-0.7088262842186144,0.04051373688699045,-51.577404599354836,0.10717339561341443
906,Lasso alpha 0.2,Reciprocol,Exponential,395 nm LED,-0.19518331535901257,0.04823298425291368,-1.798125774647876,0.061086640746970136
907,Lasso alpha 0.2,Reciprocol,Logarithm,395 nm LED,0.14063330548964859,0.03857821330989972,-0.13057799171906814,0.04304088821700393
908,LassoLars alpha 1,None,None,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
909,LassoLars alpha 1,None,Exponential,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
910,LassoLars alpha 1,None,Logarithm,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
911,LassoLars alpha 1,Exponential,None,395 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
912,LassoLars alpha 1,Exponential,Exponential,395 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
913,LassoLars alpha 1,Exponential,Logarithm,395 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
914,LassoLars alpha 1,Logarithm,None,395 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
915,LassoLars alpha 1,Logarithm,Exponential,395 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
916,LassoLars alpha 1,Logarithm,Logarithm,395 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
917,LassoLars alpha 1,Reciprocol,None,395 nm LED,-0.259910598526526,0.05047653486984032,-0.47248400563024157,0.05151804331709207
918,LassoLars alpha 1,Reciprocol,Exponential,395 nm LED,-0.259910598526526,0.05047653486984032,-0.47248400563024157,0.05151804331709207
919,LassoLars alpha 1,Reciprocol,Logarithm,395 nm LED,-0.259910598526526,0.05047653486984032,-0.47248400563024157,0.05151804331709207
920,LassoLars alpha 0.1,None,None,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
921,LassoLars alpha 0.1,None,Exponential,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
922,LassoLars alpha 0.1,None,Logarithm,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
923,LassoLars alpha 0.1,Exponential,None,395 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
924,LassoLars alpha 0.1,Exponential,Exponential,395 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
925,LassoLars alpha 0.1,Exponential,Logarithm,395 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
926,LassoLars alpha 0.1,Logarithm,None,395 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
927,LassoLars alpha 0.1,Logarithm,Exponential,395 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
928,LassoLars alpha 0.1,Logarithm,Logarithm,395 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
929,LassoLars alpha 0.1,Reciprocol,None,395 nm LED,0.022216093658042224,0.03904130740758209,-0.32110296243167624,0.04332210944248796
930,LassoLars alpha 0.1,Reciprocol,Exponential,395 nm LED,-0.259910598526526,0.05047653486984032,-0.4903030990648558,0.05218564957210194
931,LassoLars alpha 0.1,Reciprocol,Logarithm,395 nm LED,0.25788530350150407,0.035043627002694505,0.05702864257411746,0.03825159763705015
932,LassoLars alpha 0.01,None,None,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
933,LassoLars alpha 0.01,None,Exponential,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
934,LassoLars alpha 0.01,None,Logarithm,395 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
