,Model,y transform,x transform,r2 train,mae train,r2 test,mae test
0,PLS 1-component,None,None,0.6346109722743496,0.09828186951083459,0.5051654587688855,0.1208290887115792
1,PLS 1-component,None,Exponential,0.4323750914268675,0.11601253520506175,0.25974632824430066,0.11948613675864381
2,PLS 1-component,None,Logarithm plus 1,0.04851530924941694,0.16032783586402946,-0.5128268778770595,0.19726864553522178
3,PLS 1-component,None,Quantile Transform,0.4323750914268675,0.11601253520506176,0.47939465871562337,0.10235864104562044
4,PLS 1-component,Exponential,None,0.6484684053310862,0.09677615879187859,0.49039223855227054,0.1016943264800008
5,PLS 1-component,Exponential,Exponential,0.435507263088867,0.11634926471141326,0.13718888043353772,0.1673534337936262
6,PLS 1-component,Exponential,Logarithm plus 1,0.04166869027815334,0.16077964088581342,-1.9658318658065386,0.18028321786408524
7,PLS 1-component,LogarithmReciprocol,None,0.5620620478274849,0.10252600583686,0.6666625524136491,0.11227577901712085
8,PLS 1-component,LogarithmReciprocol,Exponential,0.3451857396837369,0.1191527831676188,-0.1912143377481148,0.15058206538284516
9,PLS 1-component,LogarithmReciprocol,Logarithm plus 1,0.005871049116535243,0.16412502352401956,-0.2950747566939904,0.22112228115213917
10,PLS 1-component,LogarithmReciprocol,Quantile Transform,0.3451857396837369,0.1191527831676188,0.33369815864302244,0.12550332147814647
11,PLS 1-component,Logarithm plus 1,None,0.6171603800928528,0.09958732359444782,0.5955672984279179,0.08800763406431547
12,PLS 1-component,Logarithm plus 1,Exponential,0.41592078161728485,0.11692340189922071,-0.16824989834089266,0.14429807738787492
13,PLS 1-component,Logarithm plus 1,Logarithm plus 1,0.042711539698944034,0.16101231480384534,-0.5836636016370178,0.1910536037819704
14,PLS 1-component,Logarithm plus 1,Quantile Transform,0.41592078161728485,0.11692340189922071,-3.8303681065353805,0.2352273963479695
15,PLS 1-component,Exponential minus one,None,0.23379717636008346,0.12176558271122773,-0.7446707839114546,0.13444904045239792
16,PLS 1-component,Exponential minus one,Exponential,-1.0180113761932126,0.14839218499914583,-0.8045110628231875,0.16381890024592013
17,PLS 1-component,Exponential minus one,Logarithm plus 1,-0.1223899433602571,0.173870634840131,-1.0045251934606516,0.2098620609153779
18,PLS 1-component,Exponential minus one,Quantile Transform,-1.018011376193209,0.14839218499914578,0.5572407156568151,0.10588726324672783
19,PLS 1-component,Quantile Transform,None,0.6234839584140991,0.09896981209534628,0.6482754788466847,0.10343882605614756
20,PLS 1-component,Quantile Transform,Exponential,0.4530698356825541,0.11399553537879988,0.0620182862128863,0.15134408320715267
21,PLS 1-component,Quantile Transform,Logarithm plus 1,0.05347554558109768,0.15994678212834662,-0.27257383326969475,0.15402148002488839
22,PLS 1-component,Quantile Transform,Quantile Transform,0.453069835682554,0.1139955353787999,0.38292728135101617,0.10177892402229599
23,PLS 1-component,Normal Quantile Transform,None,0.6364688280546311,0.08961736948324728,-0.27939507664111773,0.16760029896562215
24,PLS 1-component,Normal Quantile Transform,Exponential,0.3872419784795872,0.1121171701781958,0.2838229192551166,0.134593691528987
25,PLS 1-component,Normal Quantile Transform,Logarithm plus 1,0.05467467040775853,0.16189140230088855,-0.8443108585451737,0.22236128947796613
26,PLS 1-component,Normal Quantile Transform,Quantile Transform,0.3872419784795873,0.11211717017819575,0.45037364216262543,0.0966356383835351
27,PLS 1-component,Power Transform,None,0.6359524509291804,0.09817195002807498,0.6381310114742851,0.11027932798751346
28,PLS 1-component,Power Transform,Exponential,0.4333216297438449,0.1159552301790372,-4.528459746535285,0.2676005284434153
29,PLS 1-component,Power Transform,Logarithm plus 1,0.048648905191408964,0.16029988568392747,0.04004692967905632,0.1541209147974106
30,PLS 1-component,Power Transform,Quantile Transform,0.4333216297438448,0.1159552301790372,-2.736486185321059,0.20149109153485786
31,PLS 2-component,None,None,0.6721038427494781,0.08966987847479711,0.4131159746006893,0.11198979319019778
32,PLS 2-component,None,Exponential,0.4767036198189393,0.1091913424948283,-3.467491621920191,0.2519440295314745
33,PLS 2-component,None,Logarithm plus 1,0.050534438501320444,0.15988358599026567,-0.8404018980904704,0.17581135927744834
34,PLS 2-component,None,Quantile Transform,0.4767036198189393,0.10919134249482834,-1.695142405166754,0.13479823806930416
35,PLS 2-component,Exponential,None,0.6883683783168306,0.08798020829648426,0.3027198131045321,0.10872171343067448
36,PLS 2-component,Exponential,Exponential,0.48539960151332295,0.11018606603342761,0.06472970246348553,0.14392507903306698
37,PLS 2-component,Exponential,Logarithm plus 1,0.04411061637501568,0.16046741815557938,-1.319990221522367,0.19542913216212024
38,PLS 2-component,Exponential,Quantile Transform,0.48539960151332306,0.11018606603342758,-1.491039449449298,0.21265979146924543
39,PLS 2-component,LogarithmReciprocol,None,0.5931260979661053,0.0973426595644554,0.3128113702614611,0.1011567128255131
40,PLS 2-component,LogarithmReciprocol,Exponential,0.4181382955899853,0.11365690937620744,-0.3433317742175197,0.177883975838454
41,PLS 2-component,LogarithmReciprocol,Logarithm plus 1,0.00790271339470705,0.16382331568040245,-0.7995075018532471,0.22859213535657374
42,PLS 2-component,LogarithmReciprocol,Quantile Transform,0.4181382955899853,0.11365690937620745,0.16015408904021144,0.1417608396695181
43,PLS 2-component,Logarithm plus 1,None,0.6539813409555655,0.0914591807871914,0.508575136824582,0.11471796478552689
44,PLS 2-component,Logarithm plus 1,Exponential,0.4640107033581776,0.10997577493488266,0.15886539866026372,0.158119749892171
45,PLS 2-component,Logarithm plus 1,Logarithm plus 1,0.044730271828386625,0.16042561224119137,-0.5989294953346707,0.21286593468063214
