,Model,y transform,x transform,r2 train,mae train,r2 test,mae test
161,Lasso alpha 0.1,None,Logarithm plus 1,0.09074839470133833,0.16022579656848387,0.039626970354247115,0.1556776390679372
162,Lasso alpha 0.1,None,Quantile Transform,0.14958686585283665,0.1527124427948413,-0.08097714230628306,0.15267642654381425
163,Lasso alpha 0.1,Exponential,None,0.40389152665052763,0.12683047050060287,0.1323250815351218,0.14854401324301764
164,Lasso alpha 0.1,Exponential,Exponential,0.3026437115477998,0.13603176410694756,0.12297270437010244,0.15557938812220182
165,Lasso alpha 0.1,Exponential,Logarithm plus 1,0.07807642442068752,0.16009337699709644,0.13436840056352328,0.16524647689617628
166,Lasso alpha 0.1,Exponential,Quantile Transform,0.3026437115477998,0.13603176410694753,-0.08575209436263354,0.18528865253387983
167,Lasso alpha 0.1,LogarithmReciprocol,None,0.44823996801954025,0.12003709726061705,0.31745557698111015,0.13276214498721645
168,Lasso alpha 0.1,LogarithmReciprocol,Exponential,0.351241275551084,0.1298349181983316,0.19622289338269416,0.19526004021055662
169,Lasso alpha 0.1,LogarithmReciprocol,Logarithm plus 1,0.06610640854946292,0.1634416322200138,-0.13311148228615277,0.19225366829034635
170,Lasso alpha 0.1,LogarithmReciprocol,Quantile Transform,0.35124127555108386,0.12983491819833162,0.37553600874271775,0.13099382354730793
171,Lasso alpha 0.1,Logarithm plus 1,None,-0.0039683261348251175,0.16766362885110736,-0.0009700141392212647,0.16466517151521368
172,Lasso alpha 0.1,Logarithm plus 1,Exponential,0.11216942279538744,0.1564140870017062,0.079093770037027,0.14053983467107883
173,Lasso alpha 0.1,Logarithm plus 1,Logarithm plus 1,0.08477643893844333,0.16111014912904995,0.04136645421564211,0.18168810558821152
174,Lasso alpha 0.1,Logarithm plus 1,Quantile Transform,0.11216942279538744,0.1564140870017062,-0.3308525399962492,0.19699772524034156
175,Lasso alpha 0.1,Exponential minus one,None,0.47929127424875695,0.11127359991370306,0.5293414819840081,0.08843690261929724
176,Lasso alpha 0.1,Exponential minus one,Exponential,0.3870025066420344,0.12003468798435513,-1.045510708921689,0.17129677653411518
177,Lasso alpha 0.1,Exponential minus one,Logarithm plus 1,-0.048982637529035644,0.1719498999486659,-0.17379265149753986,0.19587859716690198
178,Lasso alpha 0.1,Exponential minus one,Quantile Transform,0.3870025066420346,0.12003468798435499,-29.89547312605161,0.41800804921381757
179,Lasso alpha 0.1,Quantile Transform,None,0.3322753637631798,0.13429934971423493,0.1973075170540466,0.1670725515262791
180,Lasso alpha 0.1,Quantile Transform,Exponential,0.25859202147117244,0.14146032081413915,-0.5332178245038737,0.143696686651801
