,Model,y transform,x transform,LED,r2 train,mae train,r2 test,mae test
672,Lasso alpha 0.2,Reciprocol,Exponential,390 nm LED,-0.11421789894255951,0.17697765289901402,-4.908990681085512,0.2572535116963438
673,Lasso alpha 0.2,Reciprocol,Logarithm,390 nm LED,0.05279533613732457,0.15793744867979218,-0.09199890106932504,0.16184273333832477
674,LassoLars alpha 1,None,None,390 nm LED,0.0,0.17121315383888894,-0.12582875668930518,0.17366436711875
675,LassoLars alpha 1,None,Exponential,390 nm LED,0.0,0.17121315383888894,-0.12582875668930518,0.17366436711875
676,LassoLars alpha 1,None,Logarithm,390 nm LED,0.0,0.17121315383888894,-0.12582875668930518,0.17366436711875
677,LassoLars alpha 1,Exponential,None,390 nm LED,-0.00993902558326143,0.1711274675519617,-0.13631315012038664,0.17370383575406412
678,LassoLars alpha 1,Exponential,Exponential,390 nm LED,-0.00993902558326143,0.1711274675519617,-0.13631315012038664,0.17370383575406412
679,LassoLars alpha 1,Exponential,Logarithm,390 nm LED,-0.00993902558326143,0.1711274675519617,-0.13631315012038664,0.17370383575406412
680,LassoLars alpha 1,Logarithm,None,390 nm LED,-0.0380146190881292,0.17494415985558373,-0.17874905695298343,0.1769158258260652
681,LassoLars alpha 1,Logarithm,Exponential,390 nm LED,-0.0380146190881292,0.17494415985558373,-0.17874905695298343,0.1769158258260652
682,LassoLars alpha 1,Logarithm,Logarithm,390 nm LED,-0.0380146190881292,0.17494415985558373,-0.17874905695298343,0.1769158258260652
683,LassoLars alpha 1,Reciprocol,None,390 nm LED,-0.16293683183508723,0.1841378461092762,-0.33563311010682734,0.18633994922137936
684,LassoLars alpha 1,Reciprocol,Exponential,390 nm LED,-0.16293683183508723,0.1841378461092762,-0.33563311010682734,0.18633994922137936
685,LassoLars alpha 1,Reciprocol,Logarithm,390 nm LED,-0.16293683183508723,0.1841378461092762,-0.33563311010682734,0.18633994922137936
686,LassoLars alpha 0.1,None,None,390 nm LED,0.0,0.17121315383888894,-0.12582875668930518,0.17366436711875
687,LassoLars alpha 0.1,None,Exponential,390 nm LED,0.0,0.17121315383888894,-0.12582875668930518,0.17366436711875
688,LassoLars alpha 0.1,None,Logarithm,390 nm LED,0.0,0.17121315383888894,-0.12582875668930518,0.17366436711875
689,LassoLars alpha 0.1,Exponential,None,390 nm LED,-0.00993902558326143,0.1711274675519617,-0.13631315012038664,0.17370383575406412
690,LassoLars alpha 0.1,Exponential,Exponential,390 nm LED,-0.00993902558326143,0.1711274675519617,-0.13631315012038664,0.17370383575406412
691,LassoLars alpha 0.1,Exponential,Logarithm,390 nm LED,-0.00993902558326143,0.1711274675519617,-0.13631315012038664,0.17370383575406412
692,LassoLars alpha 0.1,Logarithm,None,390 nm LED,-0.0380146190881292,0.17494415985558373,-0.17874905695298343,0.1769158258260652
693,LassoLars alpha 0.1,Logarithm,Exponential,390 nm LED,-0.0380146190881292,0.17494415985558373,-0.17874905695298343,0.1769158258260652
694,LassoLars alpha 0.1,Logarithm,Logarithm,390 nm LED,-0.0380146190881292,0.17494415985558373,-0.17874905695298343,0.1769158258260652
695,LassoLars alpha 0.1,Reciprocol,None,390 nm LED,-0.16293683183508723,0.1841378461092762,-0.33563311010682734,0.18633994922137936
696,LassoLars alpha 0.1,Reciprocol,Exponential,390 nm LED,-0.16293683183508723,0.1841378461092762,-0.33563311010682734,0.18633994922137936
697,LassoLars alpha 0.1,Reciprocol,Logarithm,390 nm LED,-0.16293683183508723,0.1841378461092762,-0.33563311010682734,0.18633994922137936
698,LassoLars alpha 0.01,None,None,390 nm LED,0.09347137579141518,0.16348583781018178,0.026002461084415195,0.16136598200561253
699,LassoLars alpha 0.01,None,Exponential,390 nm LED,0.0,0.17121315383888894,-0.12582875668930518,0.17366436711875
700,LassoLars alpha 0.01,None,Logarithm,390 nm LED,0.16548086971779352,0.15651832848902159,0.10271189545541033,0.15521455167716594
701,LassoLars alpha 0.01,Exponential,None,390 nm LED,0.2802775842295063,0.14377010552365857,0.20377752370041735,0.14612880357797636
702,LassoLars alpha 0.01,Exponential,Exponential,390 nm LED,-0.00993902558326143,0.1711274675519617,-0.13631315012038664,0.17370383575406412
703,LassoLars alpha 0.01,Exponential,Logarithm,390 nm LED,0.3636978875817568,0.13652696985721122,0.2878294469525993,0.14001861216620048
704,LassoLars alpha 0.01,Logarithm,None,390 nm LED,0.2974018040244806,0.13624341786810185,0.2266169366752128,0.13686389132014518
705,LassoLars alpha 0.01,Logarithm,Exponential,390 nm LED,-0.0380146190881292,0.17494415985558373,-0.17874905695298343,0.1769158258260652
706,LassoLars alpha 0.01,Logarithm,Logarithm,390 nm LED,0.37458617659218585,0.12615034450103182,0.2816348768281573,0.13028883697200738
707,LassoLars alpha 0.01,Reciprocol,None,390 nm LED,0.34713862031668286,0.12032111157222855,0.26449165434896876,0.12296012586557456
708,LassoLars alpha 0.01,Reciprocol,Exponential,390 nm LED,-0.1590652721908079,0.18380615343349946,-0.5494644491957349,0.19869390609128454
709,LassoLars alpha 0.01,Reciprocol,Logarithm,390 nm LED,0.4192337634163864,0.11503016839882843,0.27035076042538003,0.12357467002507787
710,LassoLars alpha 0.001,None,None,390 nm LED,0.616793216271933,0.09830292153771732,0.545927048952646,0.10150552582088637
711,LassoLars alpha 0.001,None,Exponential,390 nm LED,0.024155138297340506,0.16712236269762754,-4.86921813570566e+19,198528049.72642812
712,LassoLars alpha 0.001,None,Logarithm,390 nm LED,0.6327362949422298,0.09791413519424408,0.5263265654596608,0.10493229269380236
713,LassoLars alpha 0.001,Exponential,None,390 nm LED,0.618918987221339,0.09878160676396713,0.5263998059933941,0.10426216963941977
714,LassoLars alpha 0.001,Exponential,Exponential,390 nm LED,0.016328314425024137,0.16618494968680422,-221.3866220766875,0.7207163494107218
715,LassoLars alpha 0.001,Exponential,Logarithm,390 nm LED,0.6224809738215584,0.09947975304480598,0.46083272615222864,0.10978415493017044
716,LassoLars alpha 0.001,Logarithm,None,390 nm LED,0.6050203480324758,0.09537037622345759,0.511836465512934,0.09898021087646774
717,LassoLars alpha 0.001,Logarithm,Logarithm,390 nm LED,0.6223621404757782,0.09317726527892518,0.490462659967769,0.09946863116833116
718,LassoLars alpha 0.001,Reciprocol,None,390 nm LED,0.3963969606198895,0.10854291812558196,0.17263355982101683,0.11766125591421853
719,LassoLars alpha 0.001,Reciprocol,Exponential,390 nm LED,-0.13394977748569237,0.1789978014071951,-13.047753447823212,0.2976283799087093
720,LassoLars alpha 0.001,Reciprocol,Logarithm,390 nm LED,0.49351878618680556,0.10114069324027963,0.1286965060286058,0.11320509902076796
721,Ridge alpha 0.01,None,None,390 nm LED,0.6365327530897511,0.09195468442734636,0.4898434824570807,0.10356220015914094
722,Ridge alpha 0.01,None,Exponential,390 nm LED,-9.443540204845714e+60,1.2161938955356794e+29,-8.515565545483392e+64,8.077216452957138e+30
723,Ridge alpha 0.01,None,Logarithm,390 nm LED,0.6548452806808546,0.09217733901212544,0.4604107180444216,0.10895131043263664
724,Ridge alpha 0.01,Exponential,None,390 nm LED,0.6192003368417625,0.0950189636679362,0.45925863766090647,0.1082673110509627
725,Ridge alpha 0.01,Exponential,Logarithm,390 nm LED,0.6235125005806604,0.09805046798011899,0.36230493479799397,0.1171852528312863
726,Ridge alpha 0.01,Logarithm,None,390 nm LED,0.6129002824695318,0.09189967545121205,0.4194583496357921,0.10268683092013173
727,Ridge alpha 0.01,Logarithm,Logarithm,390 nm LED,0.6455676471776977,0.08826692148802819,0.4632768466835282,0.10180395061520228
728,Ridge alpha 0.01,Reciprocol,None,390 nm LED,0.3799821426064911,0.1090874614443297,-0.6249586775427399,0.13676908616620984
729,Ridge alpha 0.01,Reciprocol,Exponential,390 nm LED,-8.136352969867449,0.5709230588333333,-6.948598418054718,0.43189943508528694
730,Ridge alpha 0.01,Reciprocol,Logarithm,390 nm LED,0.5226528712311704,0.09883277972792771,0.1356695945699549,0.11340809877296434
731,Ridge alpha 0.001,None,None,390 nm LED,0.6365327544899466,0.09195344437823512,0.48981242447466034,0.10356308698365473
732,Ridge alpha 0.001,None,Exponential,390 nm LED,-9.443540205195307e+60,1.2161938955577453e+29,-8.526815287549161e+64,8.082547019258969e+30
733,Ridge alpha 0.001,None,Logarithm,390 nm LED,0.6553247105922806,0.0918460480286148,0.43459745082120554,0.11037767353308461
734,Ridge alpha 0.001,Exponential,None,390 nm LED,0.6191961608137682,0.09501871467484282,0.4592182020021685,0.10826959873949771
735,Ridge alpha 0.001,Exponential,Logarithm,390 nm LED,0.6201508777410056,0.09798941854616784,0.31738306266430266,0.11924947237276055
736,Ridge alpha 0.001,Logarithm,None,390 nm LED,0.6129033602559592,0.09189858175486426,0.4194126117617934,0.10268859528433927
737,Ridge alpha 0.001,Logarithm,Logarithm,390 nm LED,0.6483494283587099,0.08789651926691903,0.4445425974456832,0.10239375538659737
738,Ridge alpha 0.001,Reciprocol,None,390 nm LED,0.37997388527783627,0.1090878563494331,-0.6255223600439204,0.1367791107735587
739,Ridge alpha 0.001,Reciprocol,Exponential,390 nm LED,-8.136352969867449,0.5709230588333333,-6.948598418054718,0.43189943508528694
740,Ridge alpha 0.001,Reciprocol,Logarithm,390 nm LED,0.5146251923974439,0.09940411058871092,0.06004986812395434,0.11778519961831077
741,Ridge alpha 0.0001,None,None,390 nm LED,0.636532754503951,0.09195332036400077,0.4898093174682425,0.10356317569075665
742,Ridge alpha 0.0001,None,Exponential,390 nm LED,-9.443540205239669e+60,1.2161938955604275e+29,-8.527941487692455e+64,8.083080463104847e+30
743,Ridge alpha 0.0001,None,Logarithm,390 nm LED,0.6553303417309561,0.09180987690484196,0.43130021909799054,0.11054601075797107
744,Ridge alpha 0.0001,Exponential,None,390 nm LED,0.6191957430399628,0.09501868977356956,0.45921415714048075,0.10826982754637031
745,Ridge alpha 0.0001,Exponential,Logarithm,390 nm LED,0.6197454232901508,0.0979856337459185,0.31195025022176015,0.11952554571466534
746,Ridge alpha 0.0001,Logarithm,None,390 nm LED,0.6129036678720072,0.09189847237827083,0.4194080358104143,0.10268877177115066
747,Ridge alpha 0.0001,Logarithm,Logarithm,390 nm LED,0.6485718433820058,0.08789776132221258,0.44184590391274964,0.10249189135663714
748,Ridge alpha 0.0001,Reciprocol,None,390 nm LED,0.37997305875846354,0.10908789586499457,-0.6255787620286966,0.1367801135746139
749,Ridge alpha 0.0001,Reciprocol,Exponential,390 nm LED,-8.136352969867449,0.5709230588333333,-6.948598418054718,0.43189943508528694
750,Ridge alpha 0.0001,Reciprocol,Logarithm,390 nm LED,0.5134811828098671,0.09952181738149972,0.049895698692922694,0.11833952372480186
751,Ridge alpha 0.00001,None,None,390 nm LED,0.6365327545040912,0.09195330796248408,0.48980900675551586,0.1035631845617134
752,Ridge alpha 0.00001,None,Exponential,390 nm LED,-9.443540205265258e+60,1.2161938955620793e+29,-8.528054119979053e+64,8.0831338113609e+30
753,Ridge alpha 0.00001,None,Logarithm,390 nm LED,0.6553303990476607,0.09180734308510836,0.43096159819744095,0.1105631341631959
754,Ridge alpha 0.00001,Exponential,None,390 nm LED,0.6191957012608715,0.09501868728342268,0.45921375264135145,0.10826985042743775
755,Ridge alpha 0.00001,Exponential,Logarithm,390 nm LED,0.6197040834288978,0.09798524465441531,0.31139563644048207,0.11955353107861919
756,Ridge alpha 0.00001,Logarithm,None,390 nm LED,0.6129036986319859,0.09189846144054185,0.4194075781936286,0.10268878942033584
757,Ridge alpha 0.00001,Logarithm,Logarithm,390 nm LED,0.6485933858706219,0.08789794921514342,0.4415654675789888,0.10250695566449533
758,Ridge alpha 0.00001,Reciprocol,None,390 nm LED,0.37997297609866054,0.10908789981680121,-0.6255844025647136,0.13678021385812406
759,Ridge alpha 0.00001,Reciprocol,Exponential,390 nm LED,-8.136352969867449,0.5709230588333333,-6.948598418054718,0.43189943508528694
760,Ridge alpha 0.00001,Reciprocol,Logarithm,390 nm LED,0.5133626174515621,0.09953403299715016,0.048846626764161405,0.11839635158063788
761,Lars,None,None,390 nm LED,0.6337811350620057,0.09242504726849089,-12.898003114614502,0.3769993833838882
762,Lars,None,Exponential,390 nm LED,0.05725583552634805,0.15951601215447025,-8.595742094166074e+30,83412819622866.19
763,Lars,None,Logarithm,390 nm LED,-99.17099288259816,1.5711847919182038,-5.026766890281559,0.35262071579548626
764,Lars,Logarithm,None,390 nm LED,0.6123816788822284,0.09174507065701638,-118517.08486477265,6.948360520445837
765,Lars,Logarithm,Logarithm,390 nm LED,-2.063697964580358e+20,387087347.95541656,-1.6028526882884867e+18,32247149.069677543
766,Lars,Reciprocol,None,390 nm LED,0.28464836513081093,0.11937376290070806,-33.83349501402573,0.42503372429602215
767,Lars,Reciprocol,Exponential,390 nm LED,-0.10619002226439722,0.1756431702117022,-7.758643501054924,0.2870195199380622
768,Lars,Reciprocol,Logarithm,390 nm LED,-22.257888148222605,0.7481541229784645,-4.8015002997149185,0.2690861620080748
769,SVR,None,None,390 nm LED,0.8018215168601261,0.08455753183049328,-0.11418672925586715,0.17297444173783214
770,SVR,None,Exponential,390 nm LED,0.8018813392386742,0.08455223494910712,-0.12514648972796846,0.17377869349183167
771,SVR,None,Logarithm,390 nm LED,0.5910228066370133,0.09988343435345302,0.43511575512395717,0.11649413961935451
772,SVR,Exponential,None,390 nm LED,0.9246898059875713,0.05241305974599741,-0.12261980839337175,0.1727063182249553
773,SVR,Exponential,Exponential,390 nm LED,0.9246483378425879,0.05244197165376974,-0.13558568636208546,0.17360508011891296
774,SVR,Exponential,Logarithm,390 nm LED,0.551599000388932,0.10419485485153891,0.39576887447757925,0.12005320823399442
775,SVR,Logarithm,None,390 nm LED,0.9219978809071969,0.05122835431664224,-0.18960068706244707,0.17745225100229473
776,SVR,Logarithm,Exponential,390 nm LED,0.9220123991637866,0.051169696004474456,-0.20500312787122638,0.1786918689823217
777,SVR,Logarithm,Logarithm,390 nm LED,0.5205817507229347,0.10499558975983457,0.3550859403423132,0.12194901288609135
778,SVR,Reciprocol,None,390 nm LED,0.9408729655070993,0.04119162829320622,-0.22866796650544438,0.1801747993697289
779,SVR,Reciprocol,Exponential,390 nm LED,0.9400613974697065,0.041495667702616736,-0.2409504078739098,0.18120969820587862
780,SVR,Reciprocol,Logarithm,390 nm LED,0.4200847855349693,0.11396932597025455,0.2505898677409805,0.13024315920046362
781,LinearSVR,None,None,390 nm LED,-0.007513731795695033,0.1493547244430567,-0.16096754972604127,0.15566856743092453
782,LinearSVR,None,Exponential,390 nm LED,-8.136352969867449,0.5709230588333333,-9.732294513224424,0.5709230588333333
783,LinearSVR,None,Logarithm,390 nm LED,0.4792251336392711,0.10242723782387138,0.3921866431793891,0.11050746726219837
784,LinearSVR,Exponential,None,390 nm LED,0.26216587977483097,0.12980473551556157,-1.971200406253356,0.2563566777430454
785,LinearSVR,Exponential,Logarithm,390 nm LED,0.46388069176506297,0.10839661692202786,0.3196322826788558,0.12305328371547526
786,LinearSVR,Logarithm,None,390 nm LED,0.11404887962201837,0.1458872085699233,-1.214814577820569,0.16237944926633738
787,LinearSVR,Logarithm,Exponential,390 nm LED,-4.595629036663251,0.4296715201333333,-5.508972364004175,0.4296715201333333
788,LinearSVR,Logarithm,Logarithm,390 nm LED,0.4828668776757945,0.1036244414642116,0.38796042662680214,0.11049058668692484
789,LinearSVR,Reciprocol,None,390 nm LED,0.40716499078961166,0.1067480920208604,-119.27274327493872,1.0570144788664944
790,LinearSVR,Reciprocol,Logarithm,390 nm LED,0.346413304385238,0.11460649612422509,0.3035143539513969,0.1202897021964068
791,NuSVR,None,None,390 nm LED,0.9999954550991035,0.0003659520607641696,-0.10835640881267153,0.1724079938003541
792,NuSVR,None,Exponential,390 nm LED,0.9999954478336925,0.0003576197225865422,-0.12578643167949285,0.1736624760457694
793,NuSVR,None,Logarithm,390 nm LED,0.6140074709657815,0.0970880154884424,0.43553863979402385,0.11618943106646695
794,NuSVR,Exponential,None,390 nm LED,0.9999990118749573,0.0001857408582308595,-0.11980265662469916,0.17256525625819813
795,NuSVR,Exponential,Exponential,390 nm LED,0.9999989190532154,0.0002041038547298646,-0.13630113399525773,0.17370329049434527
796,NuSVR,Exponential,Logarithm,390 nm LED,0.544120227059895,0.1088119899871718,0.3546860556294435,0.12884978976461164
797,NuSVR,Logarithm,None,390 nm LED,0.9999986813212234,0.00019579531131108617,-0.1595571135560768,0.17547742601701083
798,NuSVR,Logarithm,Exponential,390 nm LED,0.9999987500085624,0.00018929588618559894,-0.1787939820531029,0.17691755915379148
799,NuSVR,Logarithm,Logarithm,390 nm LED,0.4989628259857296,0.1085000310768908,0.3581830584478426,0.12057146925955417
800,NuSVR,Reciprocol,None,390 nm LED,0.9391847218850049,0.041865569815073035,-0.2464121147827119,0.18084540644544506
801,NuSVR,Reciprocol,Exponential,390 nm LED,0.9365480503998114,0.04290813701653016,-0.26171411128521094,0.1820285255415112
802,NuSVR,Reciprocol,Logarithm,390 nm LED,0.38786465766414546,0.11768763789959866,0.2463626687677757,0.1290680822031114
803,LinearRegression,None,None,390 nm LED,0.6365327545040924,0.0919533065845367,0.489808972231745,0.10356318554737794
804,LinearRegression,None,Exponential,390 nm LED,0.013221575694762788,0.16831677718135593,-5.177721571502516e+30,64738176177119.8
805,LinearRegression,None,Logarithm,390 nm LED,0.6553303996276538,0.09180714910755104,0.4309238713501406,0.11056504007813632
806,LinearRegression,Exponential,None,390 nm LED,0.6191956966187315,0.09501868700673945,0.4592137076968589,0.10826985296978275
807,LinearRegression,Exponential,Logarithm,390 nm LED,0.6196994810607453,0.09798520130064431,0.31133388285140207,0.11955664487672435
808,LinearRegression,Logarithm,None,390 nm LED,0.6129037020497423,0.0918984602252379,0.41940752734707887,0.10268879138136186
809,LinearRegression,Logarithm,Exponential,390 nm LED,-0.02428420315653379,0.17170458893480925,-0.36286238122397174,0.18614147260368225
810,LinearRegression,Logarithm,Logarithm,390 nm LED,0.6485957714414372,0.08789797082126642,0.44153418345214285,0.10250863453932639
811,LinearRegression,Reciprocol,None,390 nm LED,0.37997296691414384,0.109087900255894,-0.625585029294667,0.13678022500077375
812,LinearRegression,Reciprocol,Exponential,390 nm LED,-0.14640078235121923,0.1806511037844167,-0.5215097960370706,0.19535663753623758
813,LinearRegression,Reciprocol,Logarithm,390 nm LED,0.5133493957519912,0.09953539110565685,0.04872967419237382,0.11840267870742016
814,Kernel Ridge,None,None,390 nm LED,0.23331772648938753,0.1392979798972141,-0.05204784893674656,0.15627342574914746
815,Kernel Ridge,None,Exponential,390 nm LED,-7.903768698154858,0.5584613603333334,-3.226105209325169e+33,1615959146163090.8
816,Kernel Ridge,None,Logarithm,390 nm LED,0.44270470001371,0.12136332538482922,0.32610380169171915,0.12882702593886858
817,Kernel Ridge,Exponential,None,390 nm LED,-0.1239083608044389,0.17235087164484753,-0.5793322131098348,0.19330390014163987
818,Kernel Ridge,Exponential,Exponential,390 nm LED,-442583.53869902284,124.67151842712296,-480986.48456805444,118.07642529817318
819,Kernel Ridge,Exponential,Logarithm,390 nm LED,0.40776244670736217,0.1249244726177454,0.29122261818840495,0.1308315203635375
820,Kernel Ridge,Logarithm,None,390 nm LED,0.5709964790612088,0.09891850995554843,0.4168833414466615,0.10740193907359226
821,Kernel Ridge,Logarithm,Exponential,390 nm LED,-4.569147005760291,0.4254665519666666,-5.678982424847421,0.43792825046666567
822,Kernel Ridge,Logarithm,Logarithm,390 nm LED,0.4559942940264978,0.11627867016966364,0.31194219023263986,0.12686038462262417
823,Kernel Ridge,Reciprocol,None,390 nm LED,0.37307063226407466,0.10962419372241862,-0.3897784374960972,0.13316443586217389
824,Kernel Ridge,Reciprocol,Exponential,390 nm LED,-5.779665030669865e+162,9.827704507655771e+79,-5.6238743194176305e+162,9.825011974019646e+79
825,Kernel Ridge,Reciprocol,Logarithm,390 nm LED,0.36669151934425903,0.1205130903002903,0.1829936858752769,0.13213268685006968
826,PLS 1-component,None,None,395 nm LED,0.36017171404546744,0.12887984469971017,0.28226140631844204,0.13182091780927085
827,PLS 1-component,None,Exponential,395 nm LED,0.02656439708182534,0.16529640026615663,-3.606738412536358e+30,54031675662944.96
828,PLS 1-component,None,Logarithm,395 nm LED,0.41818370190002097,0.12071660953130671,0.35350447555584674,0.12295239646512404
829,PLS 1-component,Exponential,None,395 nm LED,0.3831323505131654,0.12990169835636367,0.3003380830017296,0.1329523100335448
830,PLS 1-component,Exponential,Exponential,395 nm LED,0.016790520003662768,0.16522594644792526,-453.13439453260196,0.8920521782652105
831,PLS 1-component,Exponential,Logarithm,395 nm LED,0.4348450580586921,0.12121671947897748,0.3664992257780925,0.12352471310045905
832,PLS 1-component,Logarithm,None,395 nm LED,0.25250363096863226,0.132265206621139,0.16013930739639434,0.13511386884941817
833,PLS 1-component,Logarithm,Logarithm,395 nm LED,0.3498796454324751,0.12280379371714897,0.27923095226978606,0.12480153654269668
834,PLS 1-component,Reciprocol,None,395 nm LED,-0.650615688063553,0.15769976395938817,-1.7486873200788242,0.18183344737939003
835,PLS 1-component,Reciprocol,Exponential,395 nm LED,-0.13404762200292275,0.1784835458314083,-0.5288490605843108,0.1957352547602127
836,PLS 1-component,Reciprocol,Logarithm,395 nm LED,0.16940280780164085,0.13377378080616026,0.03444452548673873,0.13948891423605492
837,PLS 2-component,None,None,395 nm LED,0.4458975391046973,0.12372457422694362,0.31049174347653136,0.1302856962639106
838,PLS 2-component,None,Exponential,395 nm LED,0.029527857773718358,0.16650375515509044,-7.914840166183987e+30,80040941462955.1
839,PLS 2-component,None,Logarithm,395 nm LED,0.5205822291289945,0.11119667538843776,0.37346497821910124,0.1196941500658959
840,PLS 2-component,Exponential,None,395 nm LED,0.465536837355801,0.12392974506311108,0.3273125211535205,0.1303749308476466
841,PLS 2-component,Exponential,Exponential,395 nm LED,0.01646691472785522,0.16582743877419062,-469.135166138267,0.9109705528172553
842,PLS 2-component,Exponential,Logarithm,395 nm LED,0.5396773156116697,0.11141336932032965,0.39432552638999957,0.12033744009876027
843,PLS 2-component,Logarithm,None,395 nm LED,0.34553594613557514,0.12800475538867923,0.18848463727217768,0.13516285100464825
844,PLS 2-component,Logarithm,Logarithm,395 nm LED,0.44786397649943377,0.11429093960506373,0.27780114354343777,0.12346072002638706
845,PLS 2-component,Reciprocol,None,395 nm LED,-0.2740989453452989,0.15351732873780588,-1.0292507242704312,0.1723151524047371
846,PLS 2-component,Reciprocol,Exponential,395 nm LED,-0.1354047081837897,0.17890869972285522,-3.140412400610025,0.23918803485127488
847,PLS 2-component,Reciprocol,Logarithm,395 nm LED,0.277850284325317,0.12949393891119726,-0.04617448129257325,0.1433779278070631
848,PLS 3-component,None,None,395 nm LED,0.6611015684450295,0.09109246512379959,0.5541658591533197,0.09852735107682623
849,PLS 3-component,None,Exponential,395 nm LED,0.05966084512552994,0.15990951462557454,-5.130329685571384e+30,64441219585436.234
850,PLS 3-component,None,Logarithm,395 nm LED,0.673636576141657,0.0906634698742618,0.53346375150033,0.10145931357655305
851,PLS 3-component,Exponential,None,395 nm LED,0.6463843429953918,0.09321710462483376,0.529581819562937,0.10240771686739347
852,PLS 3-component,Exponential,Exponential,395 nm LED,0.05155337154156703,0.15944047607417483,-462.83666080112033,0.9046268039269952
853,PLS 3-component,Exponential,Logarithm,395 nm LED,0.6406490291343392,0.09435056600148038,0.4067099752244359,0.10885122840661834
854,PLS 3-component,Logarithm,None,395 nm LED,0.6363741050159502,0.09196693564682151,0.5043921657507132,0.09973046230611234
855,PLS 3-component,Logarithm,Logarithm,395 nm LED,0.6609951018760409,0.08749157624082603,0.5163929896578504,0.09863706653362524
856,PLS 3-component,Reciprocol,None,395 nm LED,0.44359710255090357,0.11061463190767082,0.02771531242233305,0.1276942298821329
857,PLS 3-component,Reciprocol,Exponential,395 nm LED,-0.09498868655740988,0.17498254418657036,-10.592441012265157,0.2844886503449908
858,PLS 3-component,Reciprocol,Logarithm,395 nm LED,0.5407248039522513,0.10107694306501092,0.2032850812937094,0.1133020894237677
859,PLS 4-component,None,None,395 nm LED,0.6951379585171893,0.08621252526587424,0.575556546916153,0.09964012356775852
860,PLS 4-component,None,Exponential,395 nm LED,0.06072929825074891,0.1594624787870364,-2.4848216072006555e+33,1418204049763707.2
861,PLS 4-component,None,Logarithm,395 nm LED,0.7005421503492046,0.08382779387620022,0.5649515099398444,0.096739426019131
862,PLS 4-component,Exponential,None,395 nm LED,0.6804566433022805,0.08837586773962083,0.5422557435983577,0.10301066265991095
863,PLS 4-component,Exponential,Logarithm,395 nm LED,0.6590581142371404,0.08879966992183294,0.425300542329383,0.10655488141093264
864,PLS 4-component,Logarithm,None,395 nm LED,0.663304972403061,0.08772486786845894,0.5123491248335662,0.10322298753788661
865,PLS 4-component,Logarithm,Logarithm,395 nm LED,0.6933745760809915,0.08428036658374928,0.5529705794881836,0.09930257008994778
866,PLS 4-component,Reciprocol,None,395 nm LED,0.31966620066121054,0.10900273508868026,-1.1301120456933367,0.15446395289909004
867,PLS 4-component,Reciprocol,Exponential,395 nm LED,-0.0973955402540776,0.17465419649327643,-5.266814625168658,0.2588015606526982
868,PLS 4-component,Reciprocol,Logarithm,395 nm LED,0.5429656512218497,0.0952313839369457,0.1197861001391561,0.1187008045073465
869,Lasso alpha 5,None,None,395 nm LED,0.0,0.17121315383888894,-0.12582875668930518,0.17366436711875
870,Lasso alpha 5,None,Exponential,395 nm LED,0.04825761581371457,0.1625993135605432,-9.472687716229247e+32,875644297781320.8
871,Lasso alpha 5,None,Logarithm,395 nm LED,0.0,0.17121315383888894,-0.12582875668930518,0.17366436711875
872,Lasso alpha 5,Exponential,None,395 nm LED,0.039860961641842496,0.1667854987905423,-0.08667738591303535,0.17045176478089946
873,Lasso alpha 5,Exponential,Logarithm,395 nm LED,-0.00993902558326143,0.1711274675519617,-0.13631315012038664,0.17370383575406412
874,Lasso alpha 5,Logarithm,None,395 nm LED,0.1451696330379676,0.1551824152225875,0.038222921803369794,0.1587423531458867
875,Lasso alpha 5,Logarithm,Logarithm,395 nm LED,-0.0380146190881292,0.17494415985558373,-0.17874905695298343,0.1769158258260652
876,Lasso alpha 5,Reciprocol,None,395 nm LED,0.10158207407394904,0.14435701116848879,-0.01777444114015434,0.14904248972852746
877,Lasso alpha 5,Reciprocol,Exponential,395 nm LED,-0.11117570564781887,0.17679693526068696,-5.2769540353052475,0.25862665216205405
878,Lasso alpha 5,Reciprocol,Logarithm,395 nm LED,-0.16293683183508723,0.1841378461092762,-0.33563311010682734,0.18633994922137936
879,Lasso alpha 2,None,None,395 nm LED,0.19499521385672747,0.15212706202261508,0.09442183515405915,0.15529346259858273
880,Lasso alpha 2,None,Exponential,395 nm LED,0.04825761581377974,0.1625993135605325,-9.472687716232898e+32,875644297781489.2
881,Lasso alpha 2,None,Logarithm,395 nm LED,0.0,0.17121315383888894,-0.12582875668930518,0.17366436711875
882,Lasso alpha 2,Exponential,None,395 nm LED,0.25973169975955734,0.14456304912980145,0.1536013428601642,0.14916338158040426
883,Lasso alpha 2,Exponential,Logarithm,395 nm LED,-0.00993902558326143,0.1711274675519617,-0.13631315012038664,0.17370383575406412
884,Lasso alpha 2,Logarithm,None,395 nm LED,0.2595063771348117,0.13769922295700648,0.1686116429107633,0.14161953472842398
885,Lasso alpha 2,Logarithm,Logarithm,395 nm LED,-0.0380146190881292,0.17494415985558373,-0.17874905695298343,0.1769158258260652
886,Lasso alpha 2,Reciprocol,None,395 nm LED,-0.15617810336822258,0.14903717894836516,-0.558527899651377,0.1614478921962323
887,Lasso alpha 2,Reciprocol,Exponential,395 nm LED,-0.11117570564780554,0.17679693526068568,-5.276954035296333,0.2586266521620616
888,Lasso alpha 2,Reciprocol,Logarithm,395 nm LED,-0.16293683183508723,0.1841378461092762,-0.33563311010682734,0.18633994922137936
