,Model,y transform,x transform,r2 train,mae train,r2 test,mae test
221,Lasso alpha 0.001,None,None,0.6590880417989695,0.09214129009948692,0.7116262387657762,0.08197983891905321
222,Lasso alpha 0.001,None,Exponential,0.5609595304944879,0.10172856552182269,0.2229888329657772,0.12017188042573558
223,Lasso alpha 0.001,None,Logarithm plus 1,0.14217943219284246,0.15354343740177293,-0.5461846279659577,0.22176775820782832
224,Lasso alpha 0.001,None,Quantile Transform,0.560959530494488,0.10172856552182276,-214.63334770235252,0.8444734390922848
225,Lasso alpha 0.001,Exponential,None,0.6747878694098526,0.0904977876984213,0.7854428140182649,0.07544047490265203
226,Lasso alpha 0.001,Exponential,Exponential,0.5381184610292774,0.1064599052031915,-0.5942693239481769,0.17314138943268678
227,Lasso alpha 0.001,Exponential,Logarithm plus 1,0.12814246844457045,0.152350453838059,-0.02497468610275022,0.18593139862349334
228,Lasso alpha 0.001,Exponential,Quantile Transform,0.5381184610292775,0.1064599052031916,0.39622653876267167,0.11795663776238406
229,Lasso alpha 0.001,LogarithmReciprocol,None,0.5855253057223038,0.09863163834349699,0.6766849577601485,0.1136011678659817
230,Lasso alpha 0.001,LogarithmReciprocol,Exponential,0.5466918952537463,0.0991400286109309,0.7037172487114158,0.06985925891459376
231,Lasso alpha 0.001,LogarithmReciprocol,Logarithm plus 1,0.10643224127435214,0.15990162928046694,-0.19964808931695743,0.17543772145748884
232,Lasso alpha 0.001,LogarithmReciprocol,Quantile Transform,0.5466918952537463,0.09914002861093099,-1.6890480063113254e+17,21587456.350159425
233,Lasso alpha 0.001,Logarithm plus 1,None,0.6421123974369913,0.09364557168369513,0.6499339512265232,0.09592443886584032
234,Lasso alpha 0.001,Logarithm plus 1,Exponential,0.5633150649845565,0.10037838147267218,-0.16016961967602006,0.12397511022382851
235,Lasso alpha 0.001,Logarithm plus 1,Logarithm plus 1,0.13995882435233253,0.15469384476622372,-2.2039802046558132,0.24622810529904313
236,Lasso alpha 0.001,Logarithm plus 1,Quantile Transform,0.5633150649845566,0.10037838147267228,-3596416.9918861934,86.01653912182552
237,Lasso alpha 0.001,Exponential minus one,None,0.24801227773101708,0.12481700440924647,0.062358998894713635,0.14791869823130527
238,Lasso alpha 0.001,Exponential minus one,Exponential,0.28373238969481496,0.11800118279260477,0.38893976280742226,0.09822242733144397
239,Lasso alpha 0.001,Exponential minus one,Logarithm plus 1,-0.04506065485647781,0.17267398773372217,-0.14424712895365133,0.19847344067146386
240,Lasso alpha 0.001,Exponential minus one,Quantile Transform,0.2837323896948152,0.11800118279260502,-1.2427769594416298,0.13910028480770759
241,Lasso alpha 0.001,Quantile Transform,None,0.6622863277202242,0.09228863616205271,0.2881899269747953,0.10040200644272322
242,Lasso alpha 0.001,Quantile Transform,Exponential,0.5618450348053999,0.10173506102305752,0.2786389531178739,0.12667729331735653
243,Lasso alpha 0.001,Quantile Transform,Logarithm plus 1,0.14757949785194224,0.1522198432321788,-0.3058326250244112,0.15328804293595694
244,Lasso alpha 0.001,Quantile Transform,Quantile Transform,0.5618450348053999,0.10173506102305749,0.39021342706191964,0.12374371461498229
245,Lasso alpha 0.001,Normal Quantile Transform,None,0.6116598698869737,0.090185331979312,-0.5172481541648797,0.16294969344270088
246,Lasso alpha 0.001,Normal Quantile Transform,Exponential,0.5305829778085374,0.09667387730483584,-0.01828180018105119,0.15067551860158204
247,Lasso alpha 0.001,Normal Quantile Transform,Logarithm plus 1,-0.00936510100547383,0.16146764512771947,-0.652623268934349,0.24112895347719351
248,Lasso alpha 0.001,Normal Quantile Transform,Quantile Transform,0.5305829778085378,0.09667387730483581,-0.2308615596032504,0.14486672080569651
249,Lasso alpha 0.001,Power Transform,None,0.6606100068492523,0.0917811375229694,0.6394945759424767,0.09237129438433041
250,Lasso alpha 0.001,Power Transform,Exponential,0.5602667157515784,0.10191961108209929,0.21033711311424463,0.14458385346456842
251,Lasso alpha 0.001,Power Transform,Logarithm plus 1,0.1418804729004287,0.15343128789672383,-0.7809042585612922,0.24136034305320964
252,Lasso alpha 0.001,Power Transform,Quantile Transform,0.5602667157515784,0.10191961108209925,-725.9116314498489,1.438197378097682
253,LassoLars alpha 1,None,None,0.0,0.16682354230796673,-0.7967974059889227,0.13628334026046512
254,LassoLars alpha 1,None,Exponential,0.0,0.16682354230796673,-0.058261718488622494,0.16648253649612407
255,LassoLars alpha 1,None,Logarithm plus 1,0.0,0.16682354230796673,-0.18778848235558576,0.14251571337054267
256,LassoLars alpha 1,None,Quantile Transform,0.0,0.16682354230796673,-0.10606119285262294,0.13907218087441864
257,LassoLars alpha 1,Exponential,None,-0.009199284335333457,0.16649209189655173,-0.006625577257337589,0.17078121374376523
258,LassoLars alpha 1,Exponential,Exponential,-0.009199284335333457,0.16649209189655173,-0.057731604414944515,0.17621609103868086
259,LassoLars alpha 1,Exponential,Logarithm plus 1,-0.009199284335333457,0.16649209189655173,-0.009183652831299849,0.1616802149047079
260,LassoLars alpha 1,Exponential,Quantile Transform,-0.009199284335333457,0.16649209189655173,-0.00015682283705031885,0.17129614157313144
261,LassoLars alpha 1,LogarithmReciprocol,None,-0.03722252529475911,0.1699275427413889,-0.00012609310101252547,0.1860247276264579
262,LassoLars alpha 1,LogarithmReciprocol,Exponential,-0.03722252529475911,0.1699275427413889,-0.034762074615122485,0.17939912119458348
263,LassoLars alpha 1,LogarithmReciprocol,Logarithm plus 1,-0.03722252529475911,0.1699275427413889,-0.006209427362049658,0.16294148470987052
264,LassoLars alpha 1,LogarithmReciprocol,Quantile Transform,-0.03722252529475911,0.1699275427413889,-0.3458755658871686,0.20910374859787934
