Leaf number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
2,1,64,50,  1569.750,   206.200,    25.050,    17.900,    15.150,    16.150,    21.500,    15.650,    11.450,    29.350,    10.450,    16.750,    31.650,    34.200,    17.500,    17.100,     9.750,     9.750,b'UV',12.5 mA,b'OK Read',10:35:39
2,1,64,50,    75.900,   417.000,   934.900,   666.150,  1052.050,  1550.800,   736.250,   640.000,  2124.900,   218.850,   386.200,   186.500,   547.350,   342.150,   679.000,  1341.000,   764.850,   311.800,b'White IR',12.5 mA,b'OK Read',10:35:40
2,1,64,50,  1612.400,   600.300,   934.900,   666.150,  1036.900,  1541.100,   736.250,   621.700,  2113.450,   216.600,   360.100,   188.600,   556.400,   320.750,   148.950,    68.500,    45.550,    43.850,b'White UV',12.5 mA,b'OK Read',10:35:41
2,1,64,50,  1574.500,   219.950,    41.750,    40.250,    41.650,    29.100,    40.300,    47.000,    28.650,    56.400,    46.950,    33.550,    63.350,    77.000,   551.950,  1289.650,   735.550,   282.600,b'UV IR',12.5 mA,b'OK Read',10:35:42
2,1,64,50,  1602.950,   614.050,   951.600,   684.050,  1063.400,  1554.050,   755.050,   653.050,  2130.650,   243.650,   407.050,   207.450,   588.050,   363.500,   679.000,  1341.000,   771.350,   316.700,b'White UV IR',12.5 mA,b'OK Read',10:35:43
2,1,64,50,   113.800,   866.100,  1673.650,  1198.200,  1990.550,  2972.350,  1391.850,  1178.100,  4049.350,   367.750,   694.100,   339.500,  1085.600,   615.850,   267.250,   119.850,    74.850,    73.100,b'White',25 mA,b'OK Read',10:35:44
2,1,64,50,    42.700,    36.650,    37.550,    40.250,    60.550,    35.550,    43.000,    70.550,    45.800,    60.900,    78.300,    37.700,    72.350,   111.200,  1108.350,  2642.100,  1555.700,   599.250,b'IR',25 mA,b'OK Read',10:35:45
2,1,64,50,  2257.400,   288.700,    33.400,    26.850,    18.900,    19.400,    29.550,    20.900,    11.450,    42.850,    26.100,    25.150,    45.250,    38.500,    21.900,    17.100,    13.000,     9.750,b'UV',25 mA,b'OK Read',10:35:46
2,1,64,50,   151.750,   898.150,  1707.050,  1234.000,  2047.300,  2998.200,  1432.150,  1243.400,  4095.200,   426.450,   741.100,   375.150,  1153.450,   709.950,  1362.400,  2739.100,  1624.050,   667.500,b'White IR',25 mA,b'OK Read',10:35:47
2,1,64,50,  2224.200,  1127.300,  1698.700,  1220.550,  2001.900,  2975.600,  1418.750,  1193.800,  4060.800,   401.600,   699.350,   373.050,  1180.600,   671.450,   280.350,   119.850,    81.350,    82.850,b'White UV',25 mA,b'OK Read',10:35:47
2,1,64,50,  2148.300,   302.450,    62.600,    67.050,    75.700,    45.250,    69.850,    88.800,    51.550,    97.000,    88.700,    60.800,   104.050,   128.300,  1112.700,  2636.400,  1559.000,   604.150,b'UV IR',25 mA,b'OK Read',10:35:48
2,1,64,50,  2119.850,  1145.650,  1727.900,  1260.800,  2058.650,  3001.450,  1456.350,  1261.700,  4100.900,   458.000,   824.600,   412.850,  1257.500,   769.800,  1362.400,  2733.400,  1630.600,   677.250,b'White UV IR',25 mA,b'OK Read',10:35:49
2,1,64,50,   237.100,  1855.900,  2934.100,  2141.600,  3750.250,  5595.800,  2619.850,  2207.350,  7560.350,   685.900,  1440.400,   685.300,  2383.850,  1355.750,   521.300,   222.550,   139.950,   136.400,b'White',50 mA,b'OK Read',10:35:51
2,1,64,50,    80.600,    68.750,    66.800,    80.500,   121.100,    61.400,    83.300,   141.050,    80.200,   121.850,   172.200,    73.350,   126.650,   196.750,  2115.900,  5078.750,  3222.100,  1296.000,b'IR',50 mA,b'OK Read',10:35:52
2,1,64,50,  2835.950,   352.850,    41.750,    35.750,    26.500,    22.600,    40.300,    28.750,    11.450,    54.150,    41.750,    37.700,    67.850,    51.300,    21.900,    17.100,    13.000,    14.600,b'UV',50 mA,b'OK Read',10:35:52
2,1,64,50,   313.000,  1924.650,  2996.700,  2222.050,  3871.350,  5653.950,  2700.450,  2343.150,  7646.250,   800.950,  1544.800,   762.850,  2524.050,  1548.200,  2615.300,  5272.800,  3352.300,  1432.400,b'White IR',50 mA,b'OK Read',10:35:53
2,1,64,50,  2703.200,  2162.950,  2967.500,  2177.350,  3757.800,  5592.600,  2646.700,  2228.250,  7560.350,   726.500,  1482.150,   752.350,  2600.950,  1488.300,   551.950,   233.950,   149.700,   151.050,b'White UV',50 mA,b'OK Read',10:35:54
2,1,64,50,  2537.200,   375.750,    96.000,   111.750,   140.000,    71.100,   115.550,   164.550,    91.650,   164.700,   177.450,   106.900,   180.950,   226.650,  2115.900,  5067.350,  3228.600,  1310.600,b'UV IR',50 mA,b'OK Read',10:35:55
2,1,64,50,  2409.150,  2185.850,  3017.600,  2248.900,  3871.350,  5647.500,  2719.250,  2358.850,  7634.800,   837.050,  1690.900,   823.600,  2714.050,  1659.400,  2602.150,  5227.150,  3358.800,  1451.900,b'White UV IR',50 mA,b'OK Read',10:35:56
2,1,64,50,   336.700,  2598.300,  3702.100,  2772.000,  4889.300,  7337.250,  3436.700,  2891.750,  9880.000,   888.950,  2024.900,   966.100,  3492.050,  2001.500,   722.800,   302.450,   185.500,   180.250,b'White',100 mA,b'OK Read',10:35:58
2,1,64,50,   147.000,   128.300,   125.200,   152.000,   227.050,   106.600,   158.550,   271.650,   148.900,   230.150,   292.250,   136.200,   221.650,   329.300,  3679.850,  8782.250,  6470.250,  2859.950,b'IR',100 mA,b'OK Read',10:35:58
2,1,64,50,  3291.250,   403.250,    45.900,    40.250,    30.250,    25.850,    45.700,    33.950,    17.200,    65.450,    52.200,    50.300,    90.450,    64.150,    26.300,    17.100,    16.250,    19.500,b'UV',100 mA,b'OK Read',10:35:59
2,1,64,50,   426.800,  2314.150,  3393.250,  2584.200,  4488.150,  6500.450,  3135.750,  2782.050,  8780.300,   999.500,  1993.600,   961.950,  3121.150,  1980.150,  4249.350,  8982.000,  6616.700,  3015.850,b'White IR',100 mA,b'OK Read',10:36:00
2,1,64,50,  3030.400,  2845.750,  3652.000,  2736.250,  4772.000,  7140.150,  3377.550,  2836.900,  9622.250,   913.750,  2004.050,  1001.750,  3478.500,  1992.950,   718.450,   296.750,   188.750,   190.000,b'White UV',100 mA,b'OK Read',10:36:01
2,1,64,50,  2537.200,   430.750,   154.450,   178.850,   246.000,   116.300,   188.100,   292.550,   160.350,   270.750,   339.250,   171.850,   275.950,   363.500,  3662.300,  8736.600,  6470.250,  2874.550,b'UV IR',100 mA,b'OK Read',10:36:02
2,1,64,50,  2328.550,  2506.650,  3364.000,  2561.850,  4408.700,  6368.000,  3098.100,  2748.050,  8608.500,  1013.050,  1941.400,   991.250,  3161.850,  2001.500,  4113.500,  8793.650,  6584.150,  3049.950,b'White UV IR',100 mA,b'OK Read',10:36:02
2,1,64,100,    59.275,   400.975,   920.300,   655.000,  1019.875,  1524.950,   712.050,   604.725,  2093.400,   191.775,   404.450,   190.700,   649.100,   378.500,   155.525,    68.475,    42.300,    38.975,b'White',12.5 mA,b'OK Read',10:36:04
2,1,64,100,    21.350,    20.625,    22.950,    22.350,    30.275,    22.625,    20.150,    33.950,    22.900,    31.575,    52.200,    18.850,    40.700,    62.025,   534.450,  1266.825,   730.675,   277.700,b'IR',12.5 mA,b'OK Read',10:36:05
2,1,64,100,  1565.000,   208.500,    27.125,    20.125,    15.125,    16.150,    20.150,    15.675,     8.600,    29.325,    18.275,    22.000,    47.500,    40.625,    19.725,    14.275,     9.775,     9.750,b'UV',12.5 mA,b'OK Read',10:36:06
2,1,64,100,    75.875,   417.000,   932.825,   670.650,  1052.025,  1545.950,   733.550,   638.700,  2119.175,   219.975,   433.175,   204.325,   653.625,   406.300,   681.200,  1332.450,   768.100,   314.250,b'White IR',12.5 mA,b'OK Read',10:36:07
2,1,64,100,  1610.050,   602.600,   937.000,   670.650,  1036.900,  1537.875,   733.550,   620.400,  2104.875,   217.725,   388.800,   209.575,   660.425,   384.900,   159.900,    71.325,    47.200,    46.275,b'White UV',12.5 mA,b'OK Read',10:36:08
2,1,64,100,  1574.475,   222.250,    39.650,    38.000,    43.525,    29.075,    40.300,    48.325,    28.650,    56.400,    65.225,    38.775,    72.375,    81.250,   547.600,  1281.100,   735.550,   285.025,b'UV IR',12.5 mA,b'OK Read',10:36:08
2,1,64,100,  1610.050,   616.350,   949.525,   688.525,  1063.375,  1552.425,   752.350,   651.750,  2124.925,   244.800,   417.500,   224.250,   671.725,   416.975,   683.400,  1332.450,   771.350,   321.550,b'White UV IR',12.5 mA,b'OK Read',10:36:09
2,1,64,100,   116.200,   863.800,  1675.750,  1202.700,  1986.750,  2965.925,  1386.500,  1172.900,  4046.500,   367.775,   751.525,   364.650,  1210.000,   692.825,   284.750,   122.700,    76.475,    73.075,b'White',25 mA,b'OK Read',10:36:11
2,1,64,100,    42.675,    36.650,    37.575,    42.475,    60.550,    35.550,    41.650,    70.525,    42.950,    62.050,    75.675,    36.675,    70.125,   109.050,  1088.625,  2605.000,  1555.725,   604.150,b'IR',25 mA,b'OK Read',10:36:12
2,1,64,100,  2266.875,   288.700,    33.400,    29.050,    20.825,    19.375,    30.900,    22.200,    11.450,    42.875,    20.875,    31.425,    56.550,    47.050,    21.900,    17.125,    13.025,    12.175,b'UV',25 mA,b'OK Read',10:36:13
2,1,64,100,   156.500,   895.875,  1707.050,  1240.700,  2047.300,  2996.600,  1426.800,  1240.800,  4086.600,   425.300,   816.750,   399.225,  1257.500,   774.100,  1358.025,  2713.425,  1627.325,   674.800,b'White IR',25 mA,b'OK Read',10:36:14
2,1,64,100,  2238.425,  1131.875,  1702.875,  1227.275,  2000.000,  2967.525,  1412.025,  1191.175,  4043.625,   403.875,   777.600,   401.325,  1266.550,   727.050,   295.700,   125.550,    83.000,    82.825,b'White UV',25 mA,b'OK Read',10:36:15
2,1,64,100,  2162.550,   307.025,    62.600,    67.075,    77.575,    45.225,    69.850,    90.125,    51.550,    98.150,    93.950,    66.025,   110.825,   132.575,  1097.375,  2607.850,  1562.225,   613.900,b'UV IR',25 mA,b'OK Read',10:36:16
2,1,64,100,  2134.100,  1147.925,  1730.000,  1265.275,  2058.650,  2996.600,  1449.650,  1257.800,  4089.450,   458.025,   845.450,   429.625,  1307.250,   804.025,  1353.650,  2702.025,  1632.200,   686.975,b'White UV IR',25 mA,b'OK Read',10:36:17
2,1,64,100,   239.500,  1851.325,  2940.375,  2155.000,  3742.675,  5566.750,  2605.050,  2195.575,  7528.850,   683.650,  1474.325,   709.400,  2447.150,  1400.625,   536.650,   225.400,   141.575,   136.425,b'White',50 mA,b'OK Read',10:36:19
2,1,64,100,    80.625,    68.750,    68.875,    80.475,   119.200,    61.375,    83.300,   141.050,    83.050,   120.700,   172.225,    73.350,   124.400,   190.325,  2061.150,  4956.075,  3220.475,  1315.475,b'IR',50 mA,b'OK Read',10:36:20
2,1,64,100,  2857.300,   357.425,    41.725,    35.775,    26.500,    22.625,    40.300,    28.725,    14.325,    55.275,    41.750,    41.925,    72.375,    55.600,    24.100,    17.125,    14.650,    14.625,b'UV',50 mA,b'OK Read',10:36:21
2,1,64,100,   315.375,  1915.500,  2996.725,  2231.000,  3869.450,  5631.350,  2682.975,  2331.425,  7606.150,   798.700,  1615.225,   781.700,  2557.975,  1567.425,  2569.300,  5155.800,  3352.275,  1454.325,b'White IR',50 mA,b'OK Read',10:36:22
2,1,64,100,  2724.525,  2153.775,  2969.600,  2184.075,  3738.875,  5548.975,  2626.550,  2209.950,  7508.800,   724.250,  1450.850,   758.650,  2542.150,  1456.225,   551.975,   231.100,   148.075,   148.600,b'White UV',50 mA,b'OK Read',10:36:23
2,1,64,100,  2558.550,   380.350,    98.075,   109.550,   138.125,    72.700,   115.550,   164.575,    91.650,   163.575,   193.100,   107.925,   176.400,   220.250,  2058.950,  4944.650,  3228.600,  1330.100,b'UV IR',50 mA,b'OK Read',10:36:24
2,1,64,100,  2430.500,  2178.975,  3019.675,  2255.600,  3863.775,  5613.600,  2697.750,  2343.175,  7591.850,   831.425,  1630.900,   819.425,  2607.725,  1595.225,  2527.700,  5098.725,  3355.550,  1471.375,b'White UV IR',50 mA,b'OK Read',10:36:25
2,1,64,100,   343.825,  2609.750,  3737.550,  2812.225,  4896.875,  7337.250,  3435.325,  2893.050,  9891.450,   890.075,  1894.450,   969.275,  3381.225,  1939.500,   714.050,   299.600,   183.900,   182.700,b'White',100 mA,b'OK Read',10:36:27
2,1,64,100,   142.275,   128.300,   123.125,   147.550,   225.175,   105.000,   153.150,   267.750,   148.925,   226.750,   310.525,   134.125,   217.125,   316.475,  3491.450,  8331.450,  6421.425,  2920.850,b'IR',100 mA,b'OK Read',10:36:28
2,1,64,100,  3319.700,   410.125,    45.900,    40.250,    30.275,    24.225,    47.025,    33.950,    14.325,    65.425,    46.975,    50.300,    83.675,    62.025,    26.275,    17.125,    14.650,    17.050,b'UV',100 mA,b'OK Read',10:36:29
2,1,64,100,   426.825,  2325.625,  3405.750,  2608.800,  4497.625,  6523.075,  3139.750,  2783.325,  8803.225,   996.125,  1954.450,   966.125,  3055.550,  1928.800,  4056.575,  8531.175,  6567.875,  3079.175,b'White IR',100 mA,b'OK Read',10:36:30
2,1,64,100,  3058.875,  2854.900,  3683.300,  2772.000,  4781.450,  7136.925,  3373.525,  2836.875,  9619.400,   914.900,  1933.575,   990.225,  3313.375,  1901.000,   707.500,   296.725,   187.150,   190.025,b'White UV',100 mA,b'OK Read',10:36:31
2,1,64,100,  2565.650,   430.750,   150.250,   174.375,   244.075,   114.700,   185.400,   289.950,   154.650,   267.375,   310.525,   168.700,   264.625,   342.150,  3460.800,  8280.100,  6421.425,  2942.775,b'UV IR',100 mA,b'OK Read',10:36:32
2,1,64,100,  2352.250,  2518.075,  3382.800,  2590.925,  4414.375,  6377.675,  3096.775,  2746.750,  8628.525,  1008.525,  1863.125,   973.450,  2992.225,  1886.050,  3850.675,  8294.350,  6507.675,  3115.725,b'White UV IR',100 mA,b'OK Read',10:36:33
2,1,64,150,    58.483,   398.683,   921.000,   658.717,  1015.450,  1521.733,   708.467,   601.683,  2088.633,   191.033,   391.417,   188.617,   616.683,   359.250,   151.867,    68.483,    42.317,    38.983,b'White',12.5 mA,b'OK Read',10:36:35
2,1,64,150,    22.133,    19.850,    22.267,    20.867,    30.267,    21.533,    20.600,    33.967,    22.917,    31.583,    38.267,    18.167,    40.717,    61.300,   525.683,  1257.333,   732.300,   280.967,b'IR',12.5 mA,b'OK Read',10:36:36
2,1,64,150,  1563.417,   209.267,    26.433,    19.367,    15.133,    16.150,    20.600,    14.800,     9.550,    29.333,    31.317,    21.650,    43.733,    38.483,    18.983,    15.217,    10.850,     9.750,b'UV',12.5 mA,b'OK Read',10:36:38
2,1,64,150,    77.467,   415.483,   932.133,   673.617,  1052.033,  1544.350,   731.767,   637.383,  2117.283,   219.600,   398.367,   203.983,   637.800,   397.733,   673.183,  1322.000,   768.100,   315.067,b'White IR',12.5 mA,b'OK Read',10:36:39
2,1,64,150,  1612.417,   603.367,   936.300,   672.133,  1035.633,  1537.883,   731.767,   618.233,  2105.817,   217.350,   403.583,   210.267,   643.833,   374.933,   159.167,    70.383,    46.650,    47.100,b'White UV',12.5 mA,b'OK Read',10:36:41
2,1,64,150,  1572.900,   223.017,    40.350,    38.750,    42.883,    29.083,    40.300,    47.883,    26.733,    57.150,    64.367,    39.117,    69.367,    78.400,   543.217,  1274.450,   736.633,   285.833,b'UV IR',12.5 mA,b'OK Read',10:36:42
2,1,64,150,  1612.417,   617.117,   950.217,   690.017,  1063.383,  1550.800,   751.467,   651.317,  2123.000,   244.433,   431.417,   222.850,   651.367,   403.433,   676.100,  1325.800,   772.433,   321.567,b'White UV IR',12.5 mA,b'OK Read',10:36:44
2,1,64,150,   116.983,   861.517,  1676.433,  1204.183,  1985.500,  2961.600,  1382.017,  1168.533,  4037.917,   366.267,   727.167,   362.550,  1167.033,   667.167,   281.833,   121.733,    77.033,    73.083,b'White',25 mA,b'OK Read',10:36:45
2,1,64,150,    42.683,    36.667,    37.567,    41.733,    60.550,    35.533,    42.100,    69.667,    42.000,    61.667,    90.467,    37.017,    69.367,   106.917,  1077.667,  2583.133,  1557.883,   609.017,b'IR',25 mA,b'OK Read',10:36:46
2,1,64,150,  2274.783,   291.750,    34.783,    28.317,    21.450,    19.383,    30.450,    22.633,    11.450,    42.867,    19.133,    30.733,    51.267,    42.767,    21.900,    15.217,    11.933,    13.000,b'UV',25 mA,b'OK Read',10:36:48
2,1,64,150,   154.917,   895.117,  1705.650,  1244.417,  2044.783,  2992.833,  1422.317,  1236.450,  4079.917,   423.417,   801.967,   394.683,  1219.800,   752.700,  1341.967,  2691.550,  1627.317,   680.467,b'White IR',25 mA,b'OK Read',10:36:49
2,1,64,150,  2246.333,  1131.883,  1701.483,  1229.517,  1996.850,  2962.683,  1407.100,  1186.817,  4041.733,   402.367,   744.550,   387.700,  1189.650,   680.000,   287.667,   123.633,    82.450,    82.833,b'White UV',25 mA,b'OK Read',10:36:51
2,1,64,150,  2172.033,   308.550,    62.600,    65.567,    76.950,    44.150,    69.867,    89.683,    49.633,    97.767,   107.850,    63.567,   102.533,   126.883,  1083.500,  2585.033,  1563.317,   618.767,b'UV IR',25 mA,b'OK Read',10:36:52
2,1,64,150,  2145.150,  1148.683,  1729.300,  1266.767,  2056.133,  2994.983,  1446.500,  1253.867,  4083.733,   456.517,   815.883,   417.750,  1233.383,   759.833,  1328.833,  2678.233,  1631.667,   690.217,b'White UV IR',25 mA,b'OK Read',10:36:54
2,1,64,150,   240.283,  1843.700,  2939.683,  2159.467,  3732.583,  5541.967,  2590.267,  2183.833,  7501.150,   679.883,  1388.217,   683.900,  2300.900,  1314.383,   518.383,   218.750,   139.950,   134.800,b'White',50 mA,b'OK Read',10:36:55
2,1,64,150,    79.033,    68.733,    68.167,    80.483,   118.567,    60.317,    82.400,   140.183,    82.100,   120.333,   172.217,    72.650,   123.633,   186.750,  2022.450,  4880.933,  3218.850,  1330.083,b'IR',50 mA,b'OK Read',10:36:57
2,1,64,150,  2869.167,   358.967,    40.350,    35.767,    26.483,    22.617,    39.417,    28.733,    13.367,    54.900,    24.350,    39.817,    64.833,    49.900,    23.367,    17.117,    14.100,    14.617,b'UV',50 mA,b'OK Read',10:36:58
2,1,64,150,   314.583,  1909.383,  2995.333,  2235.483,  3858.717,  5608.750,  2665.500,  2319.667,  7590.883,   794.950,  1581.317,   765.633,  2460.733,  1509.683,  2523.317,  5076.867,  3351.200,  1463.267,b'White IR',50 mA,b'OK Read',10:36:59
2,1,64,150,  2741.117,  2147.667,  2973.067,  2192.267,  3726.267,  5523.667,  2610.867,  2198.633,  7478.250,   720.483,  1388.217,   730.700,  2395.883,  1369.983,   534.450,   224.450,   146.467,   146.167,b'White UV',50 mA,b'OK Read',10:37:01
2,1,64,150,  2575.133,   383.400,    97.383,   108.800,   137.500,    71.083,   114.650,   163.700,    89.733,   163.200,   170.483,   105.483,   168.867,   213.833,  2018.067,  4871.433,  3224.267,  1344.700,b'UV IR',50 mA,b'OK Read',10:37:02
2,1,64,150,  2448.667,  2173.633,  3023.150,  2262.300,  3854.933,  5588.283,  2683.417,  2332.717,  7575.617,   828.783,  1581.317,   795.667,  2481.833,  1519.667,  2464.900,  5015.983,  3350.117,  1482.750,b'White UV IR',50 mA,b'OK Read',10:37:04
2,1,64,150,   347.783,  2612.033,  3759.117,  2839.067,  4899.400,  7336.167,  3430.400,  2890.000,  9889.533,   888.200,  1901.400,   949.350,  3258.350,  1867.517,   696.533,   292.933,   183.350,   180.267,b'White',100 mA,b'OK Read',10:37:06
2,1,64,150,   140.700,   125.250,   121.033,   144.567,   222.017,   103.383,   151.367,   264.700,   145.100,   223.367,   306.167,   132.733,   212.600,   306.500,  3365.883,  8059.450,  6386.700,  2957.383,b'IR',100 mA,b'OK Read',10:37:07
2,1,64,150,  3340.250,   413.950,    47.300,    41.733,    30.267,    24.767,    47.467,    33.967,    15.267,    64.683,    43.483,    48.900,    78.400,    58.450,    26.283,    17.117,    15.183,    17.867,b'UV',100 mA,b'OK Read',10:37:08
2,1,64,150,   426.817,  2330.967,  3422.450,  2627.433,  4500.783,  6519.833,  3137.517,  2782.033,  8816.583,   992.750,  1934.450,   959.833,  3017.100,  1893.167,  3926.617,  8261.067,  6525.567,  3114.917,b'White IR',100 mA,b'OK Read',10:37:10
2,1,64,150,  3081.000,  2864.067,  3709.033,  2800.317,  4780.833,  7136.933,  3369.500,  2835.150,  9622.250,   913.767,  1826.600,   968.917,  3222.167,  1840.417,   698.000,   291.033,   187.683,   188.383,b'White UV',100 mA,b'OK Read',10:37:11
2,1,64,150,  2584.617,   433.817,   148.867,   172.883,   239.667,   113.083,   182.717,   287.350,   152.733,   265.483,   325.300,   165.567,   257.833,   332.167,  3335.217,  8008.083,  6380.183,  2978.500,b'UV IR',100 mA,b'OK Read',10:37:12
2,1,64,150,  2371.217,  2526.483,  3396.017,  2608.067,  4417.533,  6386.300,  3094.533,  2741.967,  8639.033,  1004.783,  1897.917,   957.733,  2932.667,  1836.150,  3694.433,  8011.883,  6455.050,  3153.883,b'White UV IR',100 mA,b'OK Read',10:37:14
2,2,64,50,    42.700,   472.000,  1836.450,   397.900,  1006.600,  2148.500,   548.150,   467.600,  2073.350,   151.150,   391.400,   142.500,   597.100,   325.050,   131.400,    51.350,    32.550,    34.100,b'White',12.5 mA,b'OK Read',10:37:25
2,2,64,50,    18.950,    18.350,    16.700,    22.350,    34.050,    16.150,    21.500,    33.950,    22.900,    29.350,    52.200,    18.850,    36.200,    55.600,   582.650,  1323.900,   725.800,   272.850,b'IR',12.5 mA,b'OK Read',10:37:26
2,2,64,50,  4059.500,   527.000,    33.400,    31.300,    15.150,    12.900,    16.100,    15.650,     5.750,    29.350,    10.450,    16.750,    27.150,    21.400,    13.150,     5.700,     9.750,     9.750,b'UV',12.5 mA,b'OK Read',10:37:27
2,2,64,50,    61.650,   485.750,  1886.500,   397.900,   983.900,  2106.500,   593.850,   525.050,  2056.200,   191.800,   448.800,   165.550,   624.250,   376.350,   705.300,  1375.250,   758.350,   302.050,b'White IR',12.5 mA,b'OK Read',10:37:28
2,2,64,50,  4083.250,   994.400,  1899.050,   406.850,   965.000,  2096.800,   591.150,   506.750,  2039.000,   189.500,   427.950,   165.550,   624.250,   350.700,   135.800,    62.750,    42.300,    39.000,b'White UV',12.5 mA,b'OK Read',10:37:29
2,2,64,50,  4064.250,   545.300,    50.100,    53.650,    49.200,    29.100,    34.950,    47.000,    28.650,    56.400,    62.650,    33.550,    58.800,    68.450,   587.000,  1323.900,   729.050,   282.600,b'UV IR',12.5 mA,b'OK Read',10:37:30
2,2,64,50,  4059.500,  1003.550,  1911.550,   429.200,   995.250,  2109.750,   609.950,   540.750,  2056.200,   216.600,   464.500,   182.350,   655.900,   397.750,   709.700,  1375.250,   761.600,   311.800,b'White UV IR',12.5 mA,b'OK Read',10:37:30
2,2,64,50,    80.600,  1008.150,  3401.550,   693.000,  1842.950,  4041.800,  1117.800,   956.100,  3923.350,   313.600,   772.400,   291.300,  1212.250,   675.750,   254.100,   108.400,    68.350,    63.350,b'White',25 mA,b'OK Read',10:37:32
2,2,64,50,    42.700,    36.650,    37.550,    44.700,    68.100,    35.550,    43.000,    70.550,    45.800,    60.900,    78.300,    37.700,    72.350,   106.900,  1182.800,  2722.000,  1545.950,   594.400,b'IR',25 mA,b'OK Read',10:37:33
2,2,64,50,  5875.850,   737.800,    45.900,    49.200,    22.700,    19.400,    24.200,    20.900,    11.450,    40.600,    26.100,    25.150,    36.200,    25.650,    13.150,    11.400,     9.750,    14.600,b'UV',25 mA,b'OK Read',10:37:34
2,2,64,50,   123.300,  1040.250,  3422.450,   733.250,  1903.500,  4067.650,  1158.100,  1024.000,  3969.200,   372.300,   845.450,   329.050,  1280.100,   774.100,  1432.500,  2819.000,  1607.800,   652.850,b'White IR',25 mA,b'OK Read',10:37:35
2,2,64,50,  5605.550,  1704.700,  3426.600,   733.250,  1854.300,  4035.300,  1139.300,   976.950,  3934.800,   349.700,   793.250,   322.750,  1280.100,   709.950,   267.250,   114.150,    71.600,    73.100,b'White UV',25 mA,b'OK Read',10:37:35
2,2,64,50,  5562.850,   737.800,    79.300,    84.950,    87.050,    48.450,    64.500,    91.450,    51.550,    97.000,    88.700,    60.800,    99.500,   124.050,  1187.200,  2716.300,  1552.450,   604.150,b'UV IR',25 mA,b'OK Read',10:37:36
2,2,64,50,  5283.050,  1695.550,  3451.650,   773.500,  1911.050,  4057.950,  1179.600,  1042.300,  3980.650,   406.100,   908.100,   358.350,  1343.450,   808.300,  1428.100,  2807.600,  1611.050,   667.500,b'White UV IR',25 mA,b'OK Read',10:37:37
2,2,64,50,   170.750,  2149.200,  5897.450,  1229.500,  3451.300,  7569.850,  2109.300,  1799.850,  7354.150,   588.900,  1570.850,   578.400,  2524.050,  1402.750,   495.000,   205.450,   123.700,   116.950,b'White',50 mA,b'OK Read',10:37:39
2,2,64,50,    80.600,    73.300,    70.950,    84.950,   136.250,    67.850,    83.300,   141.050,    85.900,   119.600,   156.550,    73.350,   135.700,   201.000,  2264.850,  5227.150,  3196.050,  1286.250,b'IR',50 mA,b'OK Read',10:37:40
2,2,64,50,  7421.900,   921.100,    58.450,    62.600,    30.250,    22.600,    32.250,    28.750,    11.450,    54.150,    36.550,    33.550,    49.750,    34.200,    17.500,    11.400,    13.000,    14.600,b'UV',50 mA,b'OK Read',10:37:40
2,2,64,50,   251.350,  2208.750,  5939.200,  1305.500,  3568.600,  7608.650,  2192.600,  1940.900,  7445.800,   703.950,  1722.200,   653.850,  2668.800,  1599.500,  2746.750,  5409.750,  3310.000,  1398.300,b'White IR',50 mA,b'OK Read',10:37:41
2,2,64,50,  6644.150,  2937.400,  5909.950,  1265.300,  3424.800,  7495.550,  2136.150,  1823.350,  7354.150,   629.500,  1560.450,   628.700,  2668.800,  1484.050,   516.950,   216.850,   130.200,   131.550,b'White UV',50 mA,b'OK Read',10:37:42
2,2,64,50,  6549.300,   889.000,   121.050,   138.600,   158.950,    87.250,   110.150,   164.550,    97.350,   162.450,   172.200,   102.700,   171.900,   222.400,  2260.450,  5204.300,  3196.050,  1291.100,b'UV IR',50 mA,b'OK Read',10:37:43
2,2,64,50,  5776.250,  2882.400,  5914.150,  1318.950,  3511.850,  7489.100,  2219.450,  1961.800,  7422.900,   737.800,  1701.350,   697.850,  2772.850,  1663.650,  2707.300,  5352.650,  3293.700,  1408.050,b'White UV IR',50 mA,b'OK Read',10:37:44
2,2,64,50,   232.400,  2914.450,  7287.300,  1520.150,  4359.500,  9692.550,  2794.500,  2371.900,  9593.600,   762.600,  2108.400,   802.650,  3573.500,  2001.500,   679.000,   285.300,   162.750,   155.900,b'White',100 mA,b'OK Read',10:37:45
2,2,64,50,   151.750,   137.500,   133.550,   160.950,   257.350,   126.000,   158.550,   271.650,   160.350,   227.900,   297.450,   138.300,   244.250,   346.400,  3929.550,  9016.250,  6336.800,  2782.000,b'IR',100 mA,b'OK Read',10:37:46
2,2,64,50,  8626.450,  1090.650,    70.950,    71.550,    34.050,    29.100,    40.300,    36.550,    17.200,    65.450,    26.100,    44.000,    63.350,    42.750,    17.500,    11.400,    16.250,    19.500,b'UV',100 mA,b'OK Read',10:37:47
2,2,64,50,   336.700,  2474.550,  6394.150,  1399.400,  3860.000,  8319.400,  2617.150,  2340.550,  8522.550,   882.200,  2071.900,   825.700,  3247.800,  2018.600,  4464.000,  9198.850,  6401.900,  2889.150,b'White IR',100 mA,b'OK Read',10:37:48
