,Model,y transform,x transform,r2 train,mae train,r2 test,mae test
461,Ridge alpha 0.0001,Exponential minus one,Quantile Transform,0.11454419486163114,0.1280397587380825,-0.3231163748449306,0.12267771396333656
462,Ridge alpha 0.0001,Quantile Transform,None,0.6788443112468694,0.09023860863509989,0.49157878133734634,0.09951555306164747
463,Ridge alpha 0.0001,Quantile Transform,Exponential,0.48560512787829313,0.10860786181434286,0.4369301482774942,0.11208662998551638
464,Ridge alpha 0.0001,Quantile Transform,Logarithm plus 1,0.10814409955382775,0.15357929893161854,-0.30530878478402546,0.1611027853860275
465,Ridge alpha 0.0001,Quantile Transform,Quantile Transform,0.485605127878293,0.10860786181434287,0.4340026982726768,0.1537015962123001
466,Ridge alpha 0.0001,Normal Quantile Transform,None,0.6301998473511784,0.08886971060986078,0.6533955477501392,0.0848475777607817
467,Ridge alpha 0.0001,Normal Quantile Transform,Exponential,0.3953336747829411,0.10931615682190811,0.6660215299713058,0.08445737083490551
468,Ridge alpha 0.0001,Normal Quantile Transform,Logarithm plus 1,0.08955507376819527,0.15648034683340495,-0.10475395282332434,0.18172895138969214
469,Ridge alpha 0.0001,Normal Quantile Transform,Quantile Transform,0.3953336747829411,0.10931615682190811,-0.9703920683956142,0.18196876878707488
470,Ridge alpha 0.0001,Power Transform,None,0.6811810013468746,0.08930467351512414,0.6261917344563175,0.11837931133873966
471,Ridge alpha 0.0001,Power Transform,Exponential,0.4874836771418658,0.10734338177531935,-0.05205328377033047,0.1347425023646674
472,Ridge alpha 0.0001,Power Transform,Logarithm plus 1,0.10383206751523766,0.1542337598044782,-1.0603649785449512,0.20468814277038389
473,Ridge alpha 0.0001,Power Transform,Quantile Transform,0.4874836771418658,0.10734338177531935,-6.51828516159977,0.22930258499563203
474,Ridge alpha 0.00001,None,None,0.6798092342541706,0.08941479447283084,0.6599665704291087,0.1052532364106626
475,Ridge alpha 0.00001,None,Exponential,0.4860735116361329,0.10737331124289548,-2.916557503837828,0.2328223102344097
476,Ridge alpha 0.00001,None,Logarithm plus 1,0.1039731524841726,0.15424142586794493,-7.019850795419449,0.31512407261159026
477,Ridge alpha 0.00001,None,Quantile Transform,0.4860735116361329,0.10737331124289545,-1.1043195974860565,0.17468611028179276
478,Ridge alpha 0.00001,Exponential,None,0.6951026562934368,0.08801438497016682,0.5942456539896522,0.10810615080711271
479,Ridge alpha 0.00001,Exponential,Exponential,0.49930071585965863,0.10801430864014819,-0.2190662580646967,0.15915607427490588
480,Ridge alpha 0.00001,Exponential,Quantile Transform,0.49930071585965874,0.10801430864014815,0.3250076442913029,0.10821152223850644
481,Ridge alpha 0.00001,LogarithmReciprocol,None,0.6088439350137964,0.09645493625724995,-0.08622913824028178,0.16023746536160735
482,Ridge alpha 0.00001,LogarithmReciprocol,Exponential,0.407935694126652,0.1107984630138937,-0.09079321203333279,0.12578438131876737
483,Ridge alpha 0.00001,LogarithmReciprocol,Logarithm plus 1,0.07139589156426751,0.1566137395539892,-0.7439851064185361,0.18188307710793955
484,Ridge alpha 0.00001,LogarithmReciprocol,Quantile Transform,0.40793569412665187,0.11079846301389369,0.195421466842434,0.1183341165437685
485,Ridge alpha 0.00001,Logarithm plus 1,None,0.6632683786328759,0.09070417378049529,0.34749630331787584,0.14348708408782093
486,Ridge alpha 0.00001,Logarithm plus 1,Exponential,0.4681306913804528,0.10810882555304421,-0.040062726635125,0.15630406826505083
487,Ridge alpha 0.00001,Logarithm plus 1,Logarithm plus 1,0.101214129040052,0.15458620387766445,-3.493297733590415,0.2798788034182363
488,Ridge alpha 0.00001,Logarithm plus 1,Quantile Transform,0.4681306913804527,0.1081088255530442,-0.08761737154254812,0.169290762601881
489,Ridge alpha 0.00001,Exponential minus one,None,0.26072680113598856,0.12064881850082398,0.1606525484721978,0.13222779897449252
490,Ridge alpha 0.00001,Exponential minus one,Exponential,0.11453680309774472,0.12803997876928466,-0.5164705905791589,0.16838647083206834
491,Ridge alpha 0.00001,Exponential minus one,Logarithm plus 1,-0.05097231894145282,0.16850910994284865,-0.40108908879401617,0.1578032327218004
492,Ridge alpha 0.00001,Exponential minus one,Quantile Transform,0.11453680309774472,0.12803997876928463,-1.5845834924101085,0.14053954446712363
493,Ridge alpha 0.00001,Quantile Transform,None,0.6788443730121176,0.09023857307434459,0.32783679241680164,0.10735997724661756
494,Ridge alpha 0.00001,Quantile Transform,Exponential,0.48560538162511724,0.10860781959008067,-0.4708934571578669,0.13816432721066937
495,Ridge alpha 0.00001,Quantile Transform,Logarithm plus 1,0.10814409967051986,0.15357929892175862,-1.653954987923242,0.242962791953213
496,Ridge alpha 0.00001,Quantile Transform,Quantile Transform,0.48560538162511724,0.10860781959008067,-0.6173474985007403,0.15292083027608314
497,Ridge alpha 0.00001,Normal Quantile Transform,None,0.6301994213664146,0.08886975083853474,0.7256239358888545,0.08595548654211572
498,Ridge alpha 0.00001,Normal Quantile Transform,Exponential,0.3953336190171567,0.109316132968008,0.48175551602837496,0.09356453806343719
499,Ridge alpha 0.00001,Normal Quantile Transform,Logarithm plus 1,0.08955507356569326,0.1564803468982633,-0.2177259129126865,0.17030704388180773
500,Ridge alpha 0.00001,Normal Quantile Transform,Quantile Transform,0.3953336190171567,0.10931613296800802,-0.1844405054226026,0.15074707382266608
501,Ridge alpha 0.00001,Power Transform,None,0.6811810080852152,0.08930464127170934,0.37526298733344965,0.1025438343447893
502,Ridge alpha 0.00001,Power Transform,Exponential,0.4874836987882405,0.10734334732251026,-0.33077720606224137,0.15459108860518186
503,Ridge alpha 0.00001,Power Transform,Logarithm plus 1,0.10383206751710883,0.1542337598001805,-0.25823118962557934,0.15552044772126558
