Leaf number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
1,1,64,50,37.95,527,2224.6,527.55,1305.6,2151.75,260.65,316.1,2159.3,151.15,307.9,73.35,438.75,213.85,100.75,39.95,22.8,24.35,b'White',12.5 mA,b'OK Read',10:17:10
1,1,64,50,9.5,9.15,8.35,13.4,15.15,6.45,13.45,20.9,17.2,27.05,31.3,12.55,22.6,34.2,420.55,924.45,377.55,170.5,b'IR',12.5 mA,b'OK Read',10:17:11
1,1,64,50,2978.25,449.1,29.2,22.35,11.35,9.7,13.45,10.45,5.75,22.55,15.65,10.5,13.55,4.3,4.4,0,3.25,4.85,b'UV',12.5 mA,b'OK Read',10:17:12
1,1,64,50,47.4,531.55,2149.45,541,1320.7,2158.2,274.05,337,2170.75,176,313.15,83.85,456.85,243.75,521.3,964.4,397.05,199.75,b'White IR',12.5 mA,b'OK Read',10:17:13
1,1,64,50,2812.25,948.6,2170.35,549.95,1309.35,2154.95,271.4,326.55,2153.55,169.2,302.7,81.75,443.3,218.1,105.15,39.95,26.05,29.25,b'White UV',12.5 mA,b'OK Read',10:17:14
1,1,64,50,2788.55,430.75,33.4,31.3,26.5,12.9,26.85,31.35,17.2,45.1,36.55,20.95,31.65,38.5,420.55,924.45,380.8,175.4,b'UV IR',12.5 mA,b'OK Read',10:17:15
1,1,64,50,2627.3,930.25,2174.5,558.85,1328.3,2161.45,284.8,344.8,2170.75,191.8,334,92.2,465.9,248.05,521.3,964.4,400.3,204.65,b'White UV IR',12.5 mA,b'OK Read',10:17:16
1,1,64,50,80.6,1141.05,3902.4,974.65,2527.9,4180.7,505.15,613.85,4152.45,288.8,537.55,140.4,836.85,406.3,192.75,79.9,42.3,48.7,b'White',25 mA,b'OK Read',10:17:18
1,1,64,50,18.95,13.75,12.5,22.35,34.05,12.9,26.85,44.4,34.35,54.15,67.85,25.15,49.75,68.45,858.65,1900.25,807.15,375.15,b'IR',25 mA,b'OK Read',10:17:19
1,1,64,50,3988.4,591.15,41.75,31.3,15.15,12.9,18.8,15.65,5.75,29.35,5.2,12.55,13.55,8.55,4.4,0,6.5,9.75,b'UV',25 mA,b'OK Read',10:17:20
1,1,64,50,94.85,1150.2,3906.6,997,2558.2,4183.95,532.05,655.65,4181.1,340.7,600.15,165.55,882.05,474.7,1051.4,1980.15,846.2,428.75,b'White IR',25 mA,b'OK Read',10:17:21
1,1,64,50,3533.1,1658.85,3935.8,1001.5,2535.5,4180.7,521.3,624.3,4152.45,311.35,574.05,150.9,845.85,414.85,197.15,79.9,45.55,58.45,b'White UV',25 mA,b'OK Read',10:17:22
1,1,64,50,3476.2,531.55,45.9,49.2,49.2,22.6,43,54.85,34.35,74.45,83.5,37.7,63.35,72.7,858.65,1900.25,810.4,380.05,b'UV IR',25 mA,b'OK Read',10:17:23
1,1,64,50,3016.2,1603.9,3965.05,1019.4,2577.1,4206.55,545.45,663.5,4186.8,356.5,631.5,173.95,891.1,479,1042.6,1974.45,849.45,433.6,b'White UV IR',25 mA,b'OK Read',10:17:24
1,1,64,50,166,2465.4,6828.2,1743.7,4779.55,7902.65,951.2,1149.4,7743.6,539.25,1049,261.95,1578.65,769.8,368,154.05,78.1,92.55,b'White',50 mA,b'OK Read',10:17:25
1,1,64,50,33.2,27.5,29.2,49.2,68.1,25.85,56.45,86.2,68.75,103.8,146.15,50.3,95,132.6,1642.8,3674.95,1676.15,813.65,b'IR',50 mA,b'OK Read',10:17:26
1,1,64,50,4927.4,719.45,50.1,40.25,18.9,12.9,24.2,18.3,5.75,36.1,5.2,16.75,18.1,8.55,4.4,0,6.5,9.75,b'UV',50 mA,b'OK Read',10:17:27
1,1,64,50,175.45,2126.3,6127,1596.15,4253.55,6965.7,886.7,1091.9,6867.3,573.1,1054.2,280.8,1474.65,804.05,1953.8,3794.8,1741.25,896.45,b'White IR',50 mA,b'OK Read',10:17:28
1,1,64,50,3756,2932.8,6736.35,1739.2,4662.25,7728.15,945.8,1133.7,7554.6,546,986.35,268.25,1556.05,761.25,359.2,148.35,78.1,97.45,b'White UV',50 mA,b'OK Read',10:17:29
1,1,64,50,3542.6,554.5,62.6,71.55,83.25,35.55,72.55,99.25,68.75,126.35,151.35,62.85,108.55,136.85,1638.4,3669.25,1679.4,818.5,b'UV IR',50 mA,b'OK Read',10:17:30
1,1,64,50,2565.65,2424.15,5989.3,1573.8,4128.65,6762.15,873.3,1073.65,6684.05,570.85,991.6,280.8,1447.5,786.9,1914.4,3760.55,1741.25,901.35,b'White UV IR',50 mA,b'OK Read',10:17:31
1,1,64,50,203.9,2978.65,7779.8,2016.4,5547.8,9217.6,1109.75,1342.7,9020.85,622.7,1221.2,308.05,1859.1,910.95,424.95,176.9,87.9,112.05,b'White',100 mA,b'OK Read',10:17:33
1,1,64,50,66.4,55,54.25,89.4,132.45,45.25,104.8,167.2,126,198.55,255.7,96.4,180.95,230.95,2860.65,6391.25,3371.8,1773.45,b'IR',100 mA,b'OK Read',10:17:34
1,1,64,50,5567.6,801.95,54.25,44.7,22.7,16.15,29.55,20.9,5.75,42.85,20.9,18.85,18.1,12.85,4.4,0,6.5,9.75,b'UV',100 mA,b'OK Read',10:17:35
1,1,64,50,194.45,1956.75,5884.95,1529.05,4105.95,6439.05,873.3,1094.55,6426.3,643.05,1090.75,308.05,1456.55,851.05,3132.25,6471.15,3430.4,1846.55,b'White IR',100 mA,b'OK Read',10:17:36
1,1,64,50,3746.5,3308.55,7450.05,1940.4,5248.8,8710.35,1064.05,1280,8522.55,611.45,1163.8,303.9,1777.7,868.2,407.4,171.2,87.9,112.05,b'White UV',100 mA,b'OK Read',10:17:37
1,1,64,50,2053.45,371.2,70.95,102.85,140,51.7,112.85,172.4,126,207.55,276.6,102.7,185.45,235.2,2838.75,6351.3,3368.55,1778.35,b'UV IR',100 mA,b'OK Read',10:17:38
1,1,64,50,957.95,1924.65,5467.55,1444.1,3761.6,5990,816.85,1029.2,5973.8,606.95,1064.65,295.5,1370.6,804.05,3000.8,6328.5,3401.1,1856.3,b'White UV IR',100 mA,b'OK Read',10:17:39
1,1,64,100,40.3,524.7,2151.55,532.05,1296.125,2142.05,257.95,314.775,2142.1,151.175,274,72.3,429.725,209.55,100.75,42.8,22.775,26.8,b'White',12.5 mA,b'OK Read',10:17:41
1,1,64,100,9.475,6.875,6.25,11.175,17.025,6.45,13.425,20.9,17.175,27.075,31.325,12.575,22.625,32.075,407.4,904.475,377.55,175.4,b'IR',12.5 mA,b'OK Read',10:17:42
1,1,64,100,2923.7,446.8,29.225,22.35,11.35,8.075,13.425,10.45,2.875,21.425,5.225,9.425,11.3,6.425,2.2,2.85,4.875,4.875,b'UV',12.5 mA,b'OK Read',10:17:43
1,1,64,100,47.425,531.575,2157.8,540.975,1318.825,2156.575,271.375,335.675,2165,174.85,326.175,83.825,452.35,241.625,512.55,952.975,398.7,199.75,b'White IR',12.5 mA,b'OK Read',10:17:44
1,1,64,100,2736.375,939.425,2182.85,549.925,1313.15,2161.425,271.375,325.225,2150.7,168.1,281.825,80.675,441.025,215.975,102.95,42.8,24.4,31.675,b'White UV',12.5 mA,b'OK Read',10:17:45
1,1,64,100,2703.175,421.6,33.4,31.3,26.5,12.925,25.525,30.05,20.05,42.875,36.525,20.95,33.925,36.35,413.975,913.025,380.8,177.825,b'UV IR',12.5 mA,b'OK Read',10:17:46
1,1,64,100,2511.125,914.2,2182.85,558.875,1328.3,2164.675,283.475,344.825,2167.875,189.525,331.4,92.2,463.65,245.925,512.55,952.975,400.325,204.625,b'White UV IR',12.5 mA,b'OK Read',10:17:47
1,1,64,100,80.625,1141.05,3925.375,979.15,2531.7,4180.7,503.825,611.25,4143.875,289.925,537.55,139.375,839.1,408.425,194.95,82.75,40.675,51.15,b'White',25 mA,b'OK Read',10:17:49
1,1,64,100,16.6,13.75,14.6,24.6,34.05,12.925,28.225,43.1,34.375,53.025,78.275,25.15,49.75,66.3,841.1,1877.425,807.15,380.025,b'IR',25 mA,b'OK Read',10:17:50
1,1,64,100,3917.25,584.275,39.65,29.05,15.125,11.3,18.8,14.375,2.875,28.2,7.825,13.625,15.825,8.55,4.375,2.85,6.5,7.3,b'UV',25 mA,b'OK Read',10:17:51
1,1,64,100,97.225,1157.075,3939.975,1001.5,2567.65,4198.475,530.675,654.375,4181.1,339.575,602.775,165.55,888.85,474.725,1033.85,1954.475,846.2,428.75,b'White IR',25 mA,b'OK Read',10:17:51
1,1,64,100,3357.625,1635.95,3956.675,1003.725,2539.25,4180.7,517.25,621.7,4141,310.225,542.75,150.9,852.65,414.85,197.125,82.75,45.575,56.025,b'White UV',25 mA,b'OK Read',10:17:52
1,1,64,100,3295.975,510.95,45.9,49.175,47.3,21,43,54.85,37.225,73.325,70.45,36.675,61.075,72.7,843.3,1874.575,810.4,384.9,b'UV IR',25 mA,b'OK Read',10:17:53
1,1,64,100,2750.6,1567.225,3983.8,1021.625,2580.9,4208.175,541.425,660.9,4175.375,354.225,605.375,173.95,895.625,479,1025.1,1945.9,847.825,433.625,b'White UV IR',25 mA,b'OK Read',10:17:54
1,1,64,100,165.975,2424.15,6759.325,1732.5,4688.75,7783.1,935.075,1132.4,7620.475,527.95,996.8,259.875,1578.675,769.825,361.4,151.225,74.85,92.575,b'White',50 mA,b'OK Read',10:17:56
1,1,64,100,35.575,29.775,27.125,46.95,68.125,24.225,55.075,86.2,65.875,103.775,146.125,51.35,95,128.3,1596.775,3583.675,1674.525,823.4,b'IR',50 mA,b'OK Read',10:17:57
1,1,64,100,4780.375,701.125,48,38,18.925,14.55,24.175,18.275,5.725,34.975,18.275,16.775,18.1,10.7,4.375,2.85,6.5,9.75,b'UV',50 mA,b'OK Read',10:17:58
1,1,64,100,168.35,1997.975,5849.45,1526.825,4017.025,6600.6,841.025,1038.35,6506.475,544.875,1012.45,269.3,1420.35,774.1,1890.3,3700.65,1734.725,901.35,b'White IR',50 mA,b'OK Read',10:17:59
1,1,64,100,3471.45,2815.95,6615.325,1705.675,4529.8,7508.475,914.925,1099.75,7334.1,529.075,970.7,263,1537.95,752.7,350.45,148.375,76.475,95,b'White UV',50 mA,b'OK Read',10:18:00
1,1,64,100,3186.9,508.65,58.425,69.3,81.35,32.3,69.85,97.95,68.725,122.975,135.7,60.775,106.3,132.575,1588.025,3575.1,1677.775,830.7,b'UV IR',50 mA,b'OK Read',10:18:01
1,1,64,100,2105.625,2227.1,5728.425,1500,3897.825,6385.75,823.575,1012.25,6300.275,541.5,983.75,268.25,1381.9,754.85,1839.925,3655,1733.1,906.225,b'White UV IR',50 mA,b'OK Read',10:18:02
1,1,64,100,196.8,2880.1,7671.275,1982.875,5392.625,8954.275,1073.45,1296.975,8728.75,603.55,1202.95,302.825,1850.075,908.8,416.175,176.9,86.25,107.175,b'White',100 mA,b'OK Read',10:18:03
1,1,64,100,64.025,55,52.175,87.175,132.45,43.625,102.1,164.575,123.15,194.025,250.5,94.3,174.15,220.25,2705.125,6057.425,3344.15,1800.25,b'IR',100 mA,b'OK Read',10:18:04
1,1,64,100,5368.425,781.325,54.25,42.475,20.825,16.15,28.225,20.9,5.725,40.6,20.875,18.85,22.625,12.825,4.375,2.85,6.5,9.75,b'UV',100 mA,b'OK Read',10:18:05
1,1,64,100,173.1,1654.275,5194.175,1356.925,3559.125,5590.975,765.8,969.15,5592.925,577.6,991.575,280.825,1318.575,778.375,2939.475,6131.6,3388.075,1866.025,b'White IR',100 mA,b'OK Read',10:18:06
1,1,64,100,3333.925,3134.425,7272.7,1888.975,5069.075,8392.1,1022.4,1230.35,8213.275,588.875,1166.425,295.5,1759.6,863.9,396.45,168.35,84.625,104.75,b'White UV',100 mA,b'OK Read',10:18:07
1,1,64,100,1233.025,247.45,64.7,93.9,136.225,46.85,107.475,167.175,123.15,199.675,274,97.45,178.675,220.25,2676.65,6020.325,3336.025,1805.125,b'UV IR',100 mA,b'OK Read',10:18:08
1,1,64,100,358.05,1404.55,4728.825,1182.575,3193.95,4746.1,663.7,845.05,4765.3,535.85,902.85,251.475,1126.325,677.875,2770.825,5957.55,3350.65,1870.9,b'White UV IR',100 mA,b'OK Read',10:18:09
1,1,64,150,39.517,523.933,2156.417,532.05,1298.017,2143.133,257.95,314.333,2145.917,151.167,300.95,72.65,438.767,213.833,102.217,43.75,21.7,25.983,b'White',12.5 mA,b'OK Read',10:18:10
1,1,64,150,7.9,7.633,6.95,11.917,16.4,6.467,13.433,20.9,17.183,27.067,31.317,12.567,24.117,31.367,401.567,899.717,377.533,177.017,b'IR',12.5 mA,b'OK Read',10:18:11
1,1,64,150,2742.7,421.583,27.817,20.867,11.35,7.533,12.533,9.583,3.817,20.3,15.65,9.083,12.067,7.133,2.917,1.9,4.333,4.867,b'UV',12.5 mA,b'OK Read',10:18:12
1,1,64,150,47.417,531.567,2159.2,542.483,1319.45,2154.967,271.383,335.233,2166.917,175.233,314.867,85.233,462.9,245.2,508.167,947.267,398.15,201.383,b'White IR',12.5 mA,b'OK Read',10:18:13
1,1,64,150,2456.583,901.233,2178.683,548.433,1310.633,2156.05,269.6,323.917,2151.65,166.217,306.167,81.033,449.317,219.533,103.683,43.75,24.95,30.85,b'White UV',12.5 mA,b'OK Read',10:18:14
1,1,64,150,2415.467,381.883,30.6,29.8,25.233,12.917,24.183,28.733,19.1,41.367,36.533,20.267,33.167,37.067,410.333,907.333,380.8,178.65,b'UV IR',12.5 mA,b'OK Read',10:18:15
1,1,64,150,2119.867,859.983,2180.067,557.383,1327.033,2161.433,281.233,342.2,2168.817,187.267,337.483,91.517,470.433,249.483,509.633,947.267,400.317,204.633,b'White UV IR',12.5 mA,b'OK Read',10:18:16
1,1,64,150,80.617,1141.05,3930.25,980.633,2530.433,4174.25,502.467,610.383,4141,289.55,570.6,141.817,860.95,420.55,197.133,83.7,41.233,50.35,b'White',25 mA,b'OK Read',10:18:17
1,1,64,150,17.383,13.75,13.917,23.85,34.067,12.917,27.767,43.533,34.367,52.65,78.283,25.85,48.25,65.583,830.883,1858.4,807.15,383.267,b'IR',25 mA,b'OK Read',10:18:19
1,1,64,150,3556.817,536.15,34.783,26.833,13.883,9.7,17.017,13.067,3.817,26.317,19.133,12.567,16.583,8.55,4.383,1.9,5.417,6.5,b'UV',25 mA,b'OK Read',10:18:20
1,1,64,150,98.017,1153.267,3931.633,1001.5,2560.7,4182.867,528.45,652.183,4173.467,338.433,614.083,166.267,898.65,480.417,1025.1,1938.3,846.2,432,b'White IR',25 mA,b'OK Read',10:18:21
1,1,64,150,2788.55,1555,3959.467,1001.5,2532.95,4175.317,513.217,619.1,4135.283,304.583,551.45,149.5,863.967,421.967,198.6,83.7,44.483,55.217,b'White UV',25 mA,b'OK Read',10:18:23
1,1,64,150,2695.283,427.7,40.35,43.217,44.15,19.383,39.417,52.25,36.267,69.183,69.583,34.233,58.8,71.283,830.883,1858.4,809.317,386.517,b'UV IR',25 mA,b'OK Read',10:18:24
1,1,64,150,1849.55,1434.317,3958.067,1016.4,2565.75,4189.333,535.617,656.533,4169.65,347.467,612.35,171.15,898.65,479,1013.417,1928.783,847.3,435.25,b'White UV IR',25 mA,b'OK Read',10:18:26
1,1,64,150,147.017,2147.667,6228.567,1593.15,4249.767,7052.933,848.2,1027.483,6932.217,479.833,908.083,236.817,1432.4,699.967,328.55,138.85,68.35,84.45,b'White',50 mA,b'OK Read',10:18:28
1,1,64,150,34.783,29.017,27.817,46.2,68.117,23.7,54.633,86.2,66.817,103.033,146.133,50.3,93.483,125.45,1562.467,3526.6,1670.717,828.267,b'IR',50 mA,b'OK Read',10:18:29
1,1,64,150,4230.25,627.8,41.733,32.783,16.4,11.85,20.6,15.667,3.817,30.833,6.967,14.667,16.583,8.55,4.383,1.9,6.517,8.117,b'UV',50 mA,b'OK Read',10:18:30
1,1,64,150,135.95,1493.9,4755.25,1235.483,3182.6,5173.65,672.65,835.05,5150.967,452.75,796.75,222.85,1132.35,631.533,1793.183,3614.1,1717.367,889.983,b'White IR',50 mA,b'OK Read',10:18:32
1,1,64,150,2458.15,2375.267,5978.15,1535.033,4036.583,6692.15,813.267,981.333,6580.933,469.3,862.85,231.917,1360.033,665.75,313.95,133.15,67.267,84.45,b'White UV',50 mA,b'OK Read',10:18:33
1,1,64,150,1925.417,329.933,45.917,59.617,75.683,29.083,62.7,92.3,66.817,113.567,146.133,56.583,101.017,128.3,1553.7,3515.183,1669.633,833.133,b'UV IR',50 mA,b'OK Read',10:18:34
1,1,64,150,842.567,1574.85,4642.55,1217.6,3081.683,5054.117,660.1,819.367,5036.417,444.483,803.7,220.05,1105.217,615.85,1737.7,3570.35,1711.95,894.85,b'White UV IR',50 mA,b'OK Read',10:18:36
1,1,64,150,167.567,2425.667,6883.833,1751.133,4760.65,7785.25,936.867,1133.717,7646.25,536.233,1055.95,261.267,1580.167,774.083,367.983,154.067,77.033,92.567,b'White',100 mA,b'OK Read',10:18:38
1,1,64,150,61.65,53.467,51.483,84.95,129.933,43.083,100.317,161.967,120.283,191.783,247.033,92.917,170.383,212.417,2600.7,5858.65,3311.067,1812.433,b'IR',100 mA,b'OK Read',10:18:39
1,1,64,150,4755.067,699.6,45.917,37.25,18.917,14,24.183,17.417,5.733,34.6,8.7,16.767,18.1,9.983,4.383,1.9,6.517,8.117,b'UV',100 mA,b'OK Read',10:18:40
1,1,64,150,126.467,942.467,3130.283,891.217,2054.867,3421.467,504.267,653.05,3480.433,408.383,655.833,206.083,850.4,541.717,2729.2,5898.583,3336.017,1854.65,b'White IR',100 mA,b'OK Read',10:18:42
1,1,64,150,2649.433,2822.817,6829.583,1770.5,4712.717,7824.017,949.4,1144.15,7667.25,544.5,1057.683,270.35,1599.767,782.65,366.517,154.067,78.117,97.45,b'White UV',100 mA,b'OK Read',10:18:43
1,1,64,150,518.5,134.417,55.65,87.933,131.183,44.15,102.1,162.833,120.283,193.283,247.033,93.6,171.883,210.983,2572.967,5813,3308.883,1820.55,b'UV IR',100 mA,b'OK Read',10:18:45
1,1,64,150,270.317,1275.467,4054.067,1107.3,2694.417,4401.483,619.8,793.25,4431.2,476.067,817.617,237.517,1043.4,631.533,2602.167,5740.717,3303.467,1883.883,b'White UV IR',100 mA,b'OK Read',10:18:46
1,2,64,50,37.95,527,2174.5,527.55,1316.95,2171.15,255.25,300.4,2107.75,146.65,297.45,71.25,443.3,213.85,100.75,39.95,22.8,24.35,b'White',12.5 mA,b'OK Read',10:19:54
1,2,64,50,9.5,9.15,8.35,13.4,15.15,6.45,13.45,20.9,17.2,27.05,31.3,12.55,22.6,34.2,420.55,924.45,367.8,170.5,b'IR',12.5 mA,b'OK Read',10:19:55
1,2,64,50,2390.2,375.75,25.05,17.9,11.35,6.45,13.45,10.45,5.75,22.55,20.9,8.4,13.55,8.55,4.4,0,3.25,4.85,b'UV',12.5 mA,b'OK Read',10:19:55
1,2,64,50,47.4,531.55,2149.45,541,1320.7,2174.35,268.7,318.7,2124.9,169.2,307.9,81.75,461.4,243.75,516.95,964.4,387.3,194.9,b'White IR',12.5 mA,b'OK Read',10:19:56
1,2,64,50,2186.25,870.7,2166.15,545.45,1313.15,2174.35,266,308.25,2107.75,162.45,276.6,77.55,447.8,218.1,100.75,45.65,22.8,29.25,b'White UV',12.5 mA,b'OK Read',10:19:57
1,2,64,50,2153.05,348.25,29.2,26.85,26.5,12.9,24.2,28.75,17.2,45.1,46.95,20.95,31.65,38.5,420.55,924.45,371.05,175.4,b'UV IR',12.5 mA,b'OK Read',10:19:58
1,2,64,50,1949.15,838.6,2174.5,554.4,1328.3,2180.8,279.45,326.55,2124.9,185,328.8,90.1,465.9,248.05,516.95,964.4,390.55,199.75,b'White UV IR',12.5 mA,b'OK Read',10:19:59
1,2,64,50,80.6,1145.65,3914.95,979.15,2539.25,4222.7,497.1,579.9,4066.55,277.5,563.65,136.2,845.85,410.55,192.75,79.9,39.05,48.7,b'White',25 mA,b'OK Read',10:20:01
1,2,64,50,18.95,13.75,12.5,26.85,34.05,12.9,26.85,41.8,34.35,51.9,78.3,25.15,49.75,68.45,858.65,1911.65,784.35,370.3,b'IR',25 mA,b'OK Read',10:20:01
1,2,64,50,3172.7,490.35,33.4,26.85,15.15,9.7,18.8,15.65,5.75,31.6,15.65,12.55,13.55,8.55,4.4,0,6.5,9.75,b'UV',25 mA,b'OK Read',10:20:02
1,2,64,50,99.6,1154.8,3923.3,1001.5,2573.3,4229.15,523.95,621.7,4095.2,327.15,600.15,161.35,891.1,479,1047,1985.85,823.45,414.15,b'White IR',25 mA,b'OK Read',10:20:03
1,2,64,50,2589.35,1535.15,3940,997,2543.05,4219.5,510.55,590.35,4060.8,297.8,568.85,144.6,859.45,419.1,197.15,79.9,42.3,53.6,b'White UV',25 mA,b'OK Read',10:20:04
1,2,64,50,2518.25,407.85,41.75,44.7,45.4,19.4,40.3,54.85,34.35,74.45,83.5,35.65,58.8,72.7,858.65,1905.95,787.6,375.15,b'UV IR',25 mA,b'OK Read',10:20:05
1,2,64,50,1925.4,1452.65,3948.35,1014.9,2577.1,4235.65,532.05,626.95,4095.2,340.7,605.4,167.65,900.15,483.25,1042.6,1974.45,826.7,423.9,b'White UV IR',25 mA,b'OK Read',10:20:05
1,2,64,50,156.5,2259.2,6394.15,1636.35,4442.75,7424.5,873.3,1013.55,7073.5,480.6,975.9,236.8,1501.75,735.6,337.3,142.65,68.35,82.85,b'White',50 mA,b'OK Read',10:20:07
1,2,64,50,37.95,32.1,29.2,49.2,71.9,25.85,56.45,86.2,68.75,103.8,151.35,50.3,99.5,132.6,1647.15,3686.4,1630.6,794.15,b'IR',50 mA,b'OK Read',10:20:08
1,2,64,50,3841.35,586.55,41.75,31.3,15.15,12.9,24.2,18.3,5.75,38.35,20.9,14.65,18.1,8.55,4.4,0,6.5,9.75,b'UV',50 mA,b'OK Read',10:20:09
1,2,64,50,156.5,1713.85,5217.15,1363.65,3561,5860.75,738.95,882.95,5647.35,478.3,902.85,236.8,1266.55,701.4,1901.25,3789.1,1682.65,862.35,b'White IR',50 mA,b'OK Read',10:20:09
1,2,64,50,2522.95,2515.8,6189.6,1591.65,4253.55,7101.4,846.4,979.6,6769.95,478.3,902.85,236.8,1447.5,705.65,324.2,136.95,68.35,87.7,b'White UV',50 mA,b'OK Read',10:20:10
1,2,64,50,2167.3,371.2,50.1,67.05,79.45,32.3,67.2,96.65,68.75,119.6,151.35,58.7,108.55,136.85,1638.4,3674.95,1633.85,799.05,b'UV IR',50 mA,b'OK Read',10:20:11
1,2,64,50,1204.6,1842.15,5125.3,1341.3,3470.2,5712.15,725.5,864.65,5498.45,476.05,882,234.7,1234.9,688.55,1866.2,3749.15,1679.4,862.35,b'White UV IR',50 mA,b'OK Read',10:20:12
1,2,64,50,184.95,2657.85,7182.95,1851,5063.4,8464.8,991.5,1152,8041.45,543.75,1111.6,270.35,1714.35,838.25,381.15,159.8,78.1,97.45,b'White',100 mA,b'OK Read',10:20:14
1,2,64,50,71.15,59.55,54.25,93.9,136.25,48.45,104.8,164.55,126,196.3,255.7,96.4,185.45,235.2,2865,6408.35,3270.9,1724.75,b'IR',100 mA,b'OK Read',10:20:14
1,2,64,50,4249.2,641.55,45.9,35.75,18.9,12.9,26.85,20.9,5.75,42.85,20.9,16.75,18.1,8.55,4.4,0,6.5,9.75,b'UV',100 mA,b'OK Read',10:20:15
1,2,64,50,142.25,1099.8,3827.3,1005.95,2565.75,3951.3,561.6,697.45,3889,458,798.5,220.05,958.95,611.55,3022.7,6448.3,3300.2,1768.6,b'White IR',100 mA,b'OK Read',10:20:16
1,2,64,50,1892.25,2529.55,6744.7,1645.3,4703.9,7379.25,875.95,1016.15,7033.4,523.45,1043.75,243.1,1501.75,735.6,359.2,142.65,74.85,92.55,b'White UV',100 mA,b'OK Read',10:20:17
1,2,64,50,265.6,96.25,58.45,93.9,136.25,48.45,104.8,164.55,126,196.3,255.7,96.4,185.45,235.2,2829.95,6368.4,3264.4,1724.75,b'UV IR',100 mA,b'OK Read',10:20:18
1,2,64,50,275.05,1296.85,3493.4,1117.75,2327.35,4490.85,623.4,770.6,4393,430.95,741.1,236.8,1063,658.6,2891.3,6317.05,3277.45,1788.05,b'White UV IR',100 mA,b'OK Read',10:20:18
1,2,64,100,40.3,524.7,2149.45,532.05,1301.8,2163.05,253.925,297.8,2099.15,145.525,292.25,70.2,431.975,211.7,98.575,42.8,21.15,26.8,b'White',12.5 mA,b'OK Read',10:20:20
1,2,64,100,9.475,6.875,6.25,11.175,17.025,6.45,13.425,20.9,17.175,25.95,41.75,12.575,24.875,32.075,407.4,910.175,366.15,170.525,b'IR',12.5 mA,b'OK Read',10:20:21
1,2,64,100,2458.95,389.525,27.125,20.125,11.35,8.075,13.425,10.45,2.875,23.7,15.65,9.425,11.3,6.425,2.2,2.85,4.875,7.3,b'UV',12.5 mA,b'OK Read',10:20:22
1,2,64,100,49.8,531.575,2149.45,540.975,1318.825,2169.5,267.35,318.7,2119.175,168.1,307.9,81.725,456.875,243.775,512.55,955.825,387.3,194.875,b'White IR',12.5 mA,b'OK Read',10:20:23
1,2,64,100,2271.625,879.85,2166.15,547.7,1311.25,2167.9,266.025,308.25,2104.875,163.575,300.075,78.6,443.3,215.975,100.75,42.8,24.4,29.225,b'White UV',12.5 mA,b'OK Read',10:20:23
1,2,64,100,2238.425,364.3,31.3,29.05,26.5,12.925,25.525,30.05,20.05,45.125,46.975,20.95,33.925,38.5,416.175,918.75,369.4,175.4,b'UV IR',12.5 mA,b'OK Read',10:20:24
1,2,64,100,2051.1,854.65,2168.25,556.625,1326.4,2174.35,278.1,326.525,2122.05,185,334,89.075,465.9,248.05,512.55,955.825,388.925,199.75,b'White UV IR',12.5 mA,b'OK Read',10:20:25
1,2,64,100,83,1138.75,3910.775,976.9,2529.8,4204.95,494.4,577.3,4055.1,277.525,563.625,135.175,845.875,412.7,192.75,82.75,40.675,48.725,b'White',25 mA,b'OK Read',10:20:27
1,2,64,100,18.975,16.05,14.6,24.6,35.95,12.925,28.225,43.1,34.375,53.025,78.275,25.15,49.75,66.3,843.3,1883.125,784.375,372.725,b'IR',25 mA,b'OK Read',10:20:28
1,2,64,100,3265.15,504.075,35.475,24.6,13.25,9.7,18.8,14.375,5.725,31.575,18.275,12.575,15.825,8.55,4.375,2.85,6.5,7.3,b'UV',25 mA,b'OK Read',10:20:29
1,2,64,100,99.6,1152.5,3923.3,1001.5,2567.65,4217.875,521.275,617.8,4089.45,326.025,631.475,160.325,895.625,479,1033.85,1963.025,823.425,419,b'White IR',25 mA,b'OK Read',10:20:30
1,2,64,100,2551.425,1528.275,3939.975,997.025,2535.475,4206.55,507.85,586.45,4046.5,296.7,542.75,144.6,857.175,419.125,194.95,82.75,43.95,53.6,b'White UV',25 mA,b'OK Read',10:20:31
1,2,64,100,2461.325,403.25,39.65,42.475,45.4,19.375,41.65,53.55,37.225,72.2,70.45,34.575,58.8,72.7,843.3,1880.275,787.625,377.6,b'UV IR',25 mA,b'OK Read',10:20:32
1,2,64,100,1313.65,1358.725,3950.425,1012.675,2571.425,4224.325,526.65,623.025,4083.725,336.175,634.1,164.525,897.9,479,1025.1,1951.625,823.425,421.45,b'White UV IR',25 mA,b'OK Read',10:20:34
1,2,64,100,49.8,673.625,2827.7,625.925,1761.6,2625.05,307.65,360.5,2540.15,194.025,373.15,83.825,522.45,254.475,133.625,48.5,27.675,29.225,b'White',50 mA,b'OK Read',10:20:35
1,2,64,100,35.575,29.775,27.125,49.175,70,25.85,55.075,86.2,65.875,102.65,146.125,50.3,97.25,128.3,1601.175,3597.925,1627.325,803.9,b'IR',50 mA,b'OK Read',10:20:36
