Leaf number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
1,1,64,50,47.4,412.45,1485.85,505.2,976.35,1867.45,986.15,882.95,2468.55,302.35,370.55,150.9,479.5,256.6,122.65,51.35,35.8,34.1,b'White',12.5 mA,b'OK Read',9:42:11
1,1,64,50,14.25,13.75,12.5,17.9,26.5,12.9,18.8,31.35,17.2,33.85,36.55,16.75,27.15,42.75,464.35,1038.6,589.1,224.1,b'IR',12.5 mA,b'OK Read',9:42:12
1,1,64,50,2537.2,412.45,29.2,22.35,15.15,9.7,16.1,13.05,5.75,22.55,5.2,12.55,18.1,8.55,4.4,0,6.5,4.85,b'UV',12.5 mA,b'OK Read',9:42:14
1,1,64,50,61.65,426.15,1510.9,523.1,999.05,1880.35,1002.25,914.3,2480,327.15,407.05,167.65,506.6,299.35,587,1089.95,621.65,258.2,b'White IR',12.5 mA,b'OK Read',9:42:15
1,1,64,50,2409.15,801.95,1523.4,527.55,987.7,1873.9,996.9,893.4,2468.55,313.6,354.9,165.55,502.1,273.7,127.05,51.35,39.05,39,b'White UV',12.5 mA,b'OK Read',9:42:16
1,1,64,50,2375.95,398.7,41.75,40.25,37.85,19.4,32.25,41.8,22.9,47.4,52.2,29.35,45.25,51.3,464.35,1038.6,592.35,233.85,b'UV IR',12.5 mA,b'OK Read',9:42:17
1,1,64,50,2252.65,788.2,1531.75,541,1010.4,1883.6,1013,922.1,2485.75,338.45,391.4,180.25,533.75,312.2,587,1084.25,624.9,263.1,b'White UV IR',12.5 mA,b'OK Read',9:42:18
1,1,64,50,94.85,898.15,2737.95,934.45,1892.15,3631.45,1910.45,1711,4748.1,573.1,720.2,299.7,968,521.75,240.95,102.7,68.35,68.2,b'White',25 mA,b'OK Read',9:42:20
1,1,64,50,33.2,27.5,29.2,35.75,53,25.85,40.3,62.7,40.1,63.15,73.05,33.55,58.8,85.55,946.25,2139.95,1259.55,496.95,b'IR',25 mA,b'OK Read',9:42:21
1,1,64,50,3414.55,540.75,37.55,31.3,18.9,12.9,18.8,15.65,5.75,29.35,10.45,18.85,27.15,17.1,8.75,5.7,6.5,9.75,b'UV',25 mA,b'OK Read',9:42:22
1,1,64,50,128.05,921.1,2758.8,970.2,1945.15,3654.1,1945.4,1768.5,4788.2,625,793.25,331.1,1017.75,603,1182.8,2231.25,1324.65,560.3,b'White IR',25 mA,b'OK Read',9:42:24
1,1,64,50,3025.65,1365.6,2771.35,961.25,1903.5,3634.7,1923.9,1721.45,4748.1,588.9,704.55,318.55,1017.75,551.7,249.7,102.7,71.6,73.1,b'White UV',25 mA,b'OK Read',9:42:25
1,1,64,50,2954.55,499.5,58.45,62.6,68.1,35.55,53.75,75.75,40.1,81.2,93.95,50.3,81.4,98.35,950.6,2134.2,1262.8,501.85,b'UV IR',25 mA,b'OK Read',9:42:26
1,1,64,50,2575.15,1319.75,2788.05,992.55,1956.5,3657.3,1956.15,1778.95,4782.5,640.75,808.9,350,1063,628.7,1182.8,2225.5,1327.9,570.05,b'White UV IR',25 mA,b'OK Read',9:42:27
1,1,64,50,194.45,1915.5,4753.85,1663.2,3553.45,6830,3592.5,3200,8843.3,1058.15,1372.55,574.2,1931.5,1052.1,460,188.3,126.95,126.7,b'White',50 mA,b'OK Read',9:42:29
1,1,64,50,66.4,55,54.25,76,105.95,51.7,77.9,128,74.45,119.6,146.15,67.05,113.1,162.5,1818,4131.5,2620,1076.75,b'IR',50 mA,b'OK Read',9:42:30
1,1,64,50,4182.8,650.7,45.9,35.75,22.7,12.9,24.2,20.9,5.75,36.1,26.1,25.15,36.2,21.4,8.75,5.7,9.75,9.75,b'UV',50 mA,b'OK Read',9:42:31
1,1,64,50,232.4,1668.05,4248.85,1538,3186.4,5986.75,3189.45,2904.8,7772.25,1026.6,1268.2,559.55,1755.1,1056.35,2199.15,4274.15,2724.15,1183.95,b'White IR',50 mA,b'OK Read',9:42:32
1,1,64,50,3220.1,2332.5,4666.2,1649.8,3451.3,6629.7,3498.5,3119,8585.55,1042.4,1356.9,584.7,1954.1,1069.2,455.6,188.3,126.95,126.7,b'White UV',50 mA,b'OK Read',9:42:33
1,1,64,50,3020.9,531.55,87.65,98.35,124.9,61.4,94.05,141.05,80.2,137.65,172.2,83.85,140.25,179.6,1813.65,4120.05,2623.25,1081.6,b'UV IR',50 mA,b'OK Read',9:42:34
1,1,64,50,2233.7,1952.15,4186.25,1524.6,3114.5,5834.9,3116.9,2839.5,7577.5,1015.3,1262.95,567.95,1777.7,1073.45,2168.45,4239.9,2720.9,1188.8,b'White UV IR',50 mA,b'OK Read',9:42:35
1,1,64,50,232.4,2309.6,5413.3,1922.5,4117.3,7938.2,4175.6,3717.2,10258,1220.6,1617.85,681.1,2329.55,1274.45,543.2,222.55,146.45,146.15,b'White',100 mA,b'OK Read',9:42:37
1,1,64,50,128.05,105.4,104.35,138.6,208.15,100.15,145.1,245.55,137.45,223.35,297.45,123.65,208.1,295.1,3167.3,7167.35,5279.05,2367.85,b'IR',100 mA,b'OK Read',9:42:38
1,1,64,50,4751.9,733.2,54.25,44.7,26.5,16.15,29.55,23.5,5.75,40.6,15.65,29.35,40.7,25.65,8.75,5.7,9.75,9.75,b'UV',100 mA,b'OK Read',9:42:39
1,1,64,50,284.55,1663.45,4194.6,1564.85,3193.95,5864,3162.6,2933.55,7623.35,1103.3,1435.2,607.75,1822.95,1171.85,3522.1,7287.15,5376.7,2470.15,b'White IR',100 mA,b'OK Read',9:42:40
1,1,64,50,3414.55,2703.7,5271.4,1882.25,3973.5,7640.95,4030.5,3589.2,9874.25,1195.8,1565.65,674.8,2275.25,1244.55,530.05,216.85,146.45,146.15,b'White UV',100 mA,b'OK Read',9:42:41
1,1,64,50,2105.65,439.9,129.4,156.5,219.5,106.6,155.85,253.4,143.2,234.65,302.7,136.2,230.7,303.65,3141,7127.4,5275.8,2377.6,b'UV IR',100 mA,b'OK Read',9:42:42
1,1,64,50,1351.6,1823.85,4161.2,1555.9,3148.55,5773.5,3114.25,2894.35,7514.5,1092,1424.75,609.85,1841,1180.4,3412.6,7144.5,5347.4,2494.55,b'White UV IR',100 mA,b'OK Read',9:42:43
1,1,64,100,47.425,412.425,1498.35,509.7,968.775,1856.125,979.4,880.325,2454.25,298.95,370.55,160.325,531.5,290.825,129.225,54.2,37.425,36.55,b'White',12.5 mA,b'OK Read',9:42:45
1,1,64,100,16.6,13.75,12.525,17.875,24.6,12.925,20.15,31.35,17.175,33.85,46.975,16.775,27.15,40.625,449.025,1018.6,589.1,229,b'IR',12.5 mA,b'OK Read',9:42:46
1,1,64,100,2549.05,417,29.225,22.35,15.125,8.075,14.775,13.05,5.725,23.7,7.825,14.675,20.35,12.825,6.575,2.85,6.5,7.3,b'UV',12.5 mA,b'OK Read',9:42:47
1,1,64,100,64.025,426.175,1508.8,525.35,997.15,1873.9,999.575,911.675,2477.15,326.025,412.3,170.8,529.225,312.2,578.25,1078.525,623.275,263.1,b'White IR',12.5 mA,b'OK Read',9:42:48
1,1,64,100,2423.375,801.95,1521.325,527.575,983.925,1867.425,994.2,892.075,2462.85,314.75,388.8,170.8,531.5,288.675,131.425,54.2,40.675,41.425,b'White UV',12.5 mA,b'OK Read',9:42:49
1,1,64,100,2387.8,403.25,39.65,38,37.85,21,32.25,41.8,22.9,48.5,41.75,29.35,45.225,51.325,459.975,1030.025,592.35,233.85,b'UV IR',12.5 mA,b'OK Read',9:42:50
1,1,64,100,2259.775,790.475,1531.75,543.225,1008.525,1881.975,1011.65,919.5,2482.875,339.575,420.125,184.425,554.125,325.025,582.65,1075.675,626.525,267.975,b'White UV IR',12.5 mA,b'OK Read',9:42:51
1,1,64,100,97.225,893.6,2735.875,936.675,1888.375,3620.15,1906.425,1707.1,4739.525,570.825,735.85,305.975,1017.775,553.85,245.325,102.725,68.35,68.2,b'White',25 mA,b'OK Read',9:42:54
1,1,64,100,33.2,27.5,27.125,38,52.975,27.45,38.95,64,37.225,63.175,73.075,33.525,56.55,83.4,928.725,2108.55,1261.175,499.4,b'IR',25 mA,b'OK Read',9:42:55
1,1,64,100,3428.775,545.325,39.65,31.3,18.925,11.3,20.15,16.975,5.725,29.325,23.475,19.9,27.15,14.975,6.575,5.7,8.125,7.3,b'UV',25 mA,b'OK Read',9:42:56
1,1,64,100,130.425,918.8,2758.825,972.425,1941.35,3644.4,1941.35,1765.875,4776.75,624.975,761.95,336.35,1063,628.675,1169.65,2208.4,1326.275,565.175,b'White IR',25 mA,b'OK Read',9:42:57
1,1,64,100,3044.625,1367.875,2769.25,963.5,1901.6,3621.775,1918.525,1716.225,4739.525,588.875,754.125,327.975,1067.525,583.775,254.075,105.575,73.225,75.525,b'White UV',25 mA,b'OK Read',9:42:58
1,1,64,100,2973.5,501.775,60.525,62.6,70,35.55,55.075,77.05,42.95,81.225,96.55,51.35,83.675,98.375,933.1,2108.55,1264.425,506.7,b'UV IR',25 mA,b'OK Read',9:42:59
1,1,64,100,2591.725,1324.35,2788.05,992.55,1952.7,3649.225,1952.1,1776.325,4776.75,639.65,814.15,355.225,1105.975,654.35,1165.275,2199.85,1329.525,572.475,b'White UV IR',25 mA,b'OK Read',9:43:00
1,1,64,100,196.8,1908.625,4768.475,1672.15,3547.775,6797.7,3577.75,3192.15,8814.675,1055.925,1343.85,586.8,2012.9,1105.55,468.75,194.025,126.925,126.675,b'White',50 mA,b'OK Read',9:43:02
1,1,64,100,66.4,55,54.25,73.775,107.85,51.7,76.575,126.7,71.6,118.45,159.175,66.025,110.825,160.375,1765.45,4025.925,2618.375,1091.35,b'IR',50 mA,b'OK Read',9:43:03
1,1,64,100,4213.65,659.875,48,38,24.6,14.55,25.525,20.9,8.6,34.975,15.65,26.2,33.925,21.375,8.75,5.7,9.775,9.75,b'UV',50 mA,b'OK Read',9:43:04
1,1,64,100,234.75,1672.625,4263.45,1549.2,3188.275,5998.05,3197.525,2910.025,7798.025,1027.725,1328.2,572.125,1836.5,1103.4,2153.15,4180,2724.15,1198.55,b'White IR',50 mA,b'OK Read',9:43:05
1,1,64,100,3239.075,2341.65,4693.35,1665.425,3455.05,6632.925,3505.2,3124.225,8605.625,1044.625,1325.6,598.325,2021.95,1111.95,466.55,194.025,128.55,131.55,b'White UV',50 mA,b'OK Read',9:43:06
1,1,64,100,3047,536.15,87.65,98.35,123,61.375,92.7,139.75,77.325,137.625,153.95,84.875,140.225,175.35,1758.875,4014.5,2623.25,1101.1,b'UV IR',50 mA,b'OK Read',9:43:07
1,1,64,100,2250.275,1959.025,4205.025,1533.55,3116.375,5841.35,3122.3,2846.025,7600.425,1016.425,1330.8,576.325,1829.7,1101.25,2107.15,4131.475,2719.25,1208.3,b'White UV IR',50 mA,b'OK Read',9:43:08
1,1,64,100,237.125,2311.875,5457.125,1944.875,4123,7943.025,4183.65,3726.35,10280.925,1224,1630.9,693.675,2397.4,1319.375,551.975,228.25,148.075,148.6,b'White',100 mA,b'OK Read',9:43:11
1,1,64,100,120.925,105.4,102.25,134.125,204.35,96.925,141.075,240.325,134.6,218.85,271.375,121.55,203.55,278,2992.05,6787.85,5236.725,2416.575,b'IR',100 mA,b'OK Read',9:43:12
1,1,64,100,4789.85,742.375,54.25,44.7,28.375,16.15,28.225,23.5,8.6,39.475,18.275,30.4,40.7,23.525,10.95,5.7,9.775,12.175,b'UV',100 mA,b'OK Read',9:43:13
1,1,64,100,284.55,1668.025,4211.275,1573.775,3195.825,5878.525,3167.975,2942.675,7654.85,1101.05,1429.975,615.1,1881.725,1195.35,3355.65,6913.4,5331.1,2523.75,b'White IR',100 mA,b'OK Read',9:43:14
1,1,64,100,3433.525,2715.125,5313.125,1902.4,3981.075,7647.4,4039.9,3598.35,9902.9,1198.05,1526.525,689.475,2336.325,1285.15,536.65,222.55,146.45,148.6,b'White UV',100 mA,b'OK Read',9:43:15
1,1,64,100,2126.975,439.925,125.2,152.025,213.825,101.775,151.825,248.15,137.45,230.125,279.2,134.125,221.65,286.55,2961.375,6739.35,5231.85,2428.75,b'UV IR',100 mA,b'OK Read',9:43:16
1,1,64,100,1363.45,1830.7,4182.05,1564.825,3150.425,5786.45,3123.65,2903.5,7540.3,1089.75,1424.75,615.1,1874.95,1186.8,3195.75,6727.925,5283.925,2548.125,b'White UV IR',100 mA,b'OK Read',9:43:18
1,1,64,150,49,410.9,1498.367,509.683,966.25,1852.35,978.067,878.583,2451.383,298.567,393.15,159.967,530.75,290.817,129.967,55.167,36.883,35.733,b'White',12.5 mA,b'OK Read',9:43:20
1,1,64,150,15.8,13.75,13.917,17.883,25.233,12.917,19.7,31.35,19.1,33.85,46.967,16.067,27.133,39.917,442.45,1011.95,590.183,232.233,b'IR',12.5 mA,b'OK Read',9:43:21
1,1,64,150,2556.167,418.533,29.217,22.35,15.133,8.617,15.233,12.183,3.817,23.317,8.7,14.667,19.6,11.4,5.833,3.8,6.517,6.5,b'UV',12.5 mA,b'OK Read',9:43:22
1,1,64,150,63.233,426.167,1506.717,526.083,996.533,1872.817,999.567,909.933,2478.117,325.65,387.933,171.85,530.75,312.2,573.883,1069.017,623.8,264.717,b'White IR',12.5 mA,b'OK Read',9:43:23
1,1,64,150,2426.533,803.467,1522.017,529.067,982.65,1866.35,995.083,890.767,2462.833,314.367,367.067,171.15,533.767,290.817,131.417,55.167,40.133,40.6,b'White UV',12.5 mA,b'OK Read',9:43:25
1,1,64,150,2396.5,406.317,40.35,38.75,39.1,20.467,32.25,40.917,21,48.133,41.75,29.333,45.233,49.9,455.6,1021.467,593.433,235.483,b'UV IR',12.5 mA,b'OK Read',9:43:26
1,1,64,150,2266.883,792.767,1531.75,543.967,1007.883,1878.2,1010.317,920.383,2480.017,339.183,419.25,185.117,551.85,323.6,576.8,1070.917,627.067,269.583,b'White UV IR',12.5 mA,b'OK Read',9:43:27
1,1,64,150,96.433,890.533,2733.783,937.417,1884.583,3611,1903.3,1704.917,4734.767,570.067,735.85,306.667,1020.783,555.983,245.317,102.717,69.433,68.217,b'White',25 mA,b'OK Read',9:43:29
1,1,64,150,33.2,27.5,27.817,37.25,52.983,26.917,39.417,63.567,36.267,62.417,71.317,33.533,55.783,82.683,917.033,2088.567,1261.717,505.083,b'IR',25 mA,b'OK Read',9:43:31
1,1,64,150,3443,549.9,38.95,31.3,18.917,11.85,20.6,16.55,5.733,29.333,10.433,19.567,25.633,15.683,7.3,5.7,7.6,8.117,b'UV',25 mA,b'OK Read',9:43:32
1,1,64,150,129.633,918.033,2758.817,973.183,1938.817,3640.083,1940.017,1765,4772.95,624.217,758.467,337.417,1061.483,628.683,1156.517,2187.483,1326.817,570.033,b'White IR',25 mA,b'OK Read',9:43:33
1,1,64,150,3055.7,1368.65,2768.567,964.233,1895.933,3615.317,1916.733,1717.1,4732.85,587.367,714.983,328.333,1061.483,580.217,252.617,106.517,73.767,74.7,b'White UV',25 mA,b'OK Read',9:43:34
1,1,64,150,2987.733,507.133,61.217,62.6,69.383,35.533,54.633,76.633,42,81.217,81.767,50.3,79.917,95.517,919.95,2088.567,1264.967,511.567,b'UV IR',25 mA,b'OK Read',9:43:35
1,1,64,150,2605.167,1324.35,2786.65,994.05,1948.917,3643.317,1950.767,1773.7,4771.033,639.267,807.183,355.567,1099.183,650.067,1149.217,2177.967,1328.983,576.533,b'White UV IR',25 mA,b'OK Read',9:43:36
1,1,64,150,197.6,1900.217,4776.117,1678.1,3540.833,6775.083,3568.333,3182.567,8791.767,1054.417,1386.467,586.8,2003.867,1100.55,468.733,194.017,126.933,126.683,b'White',50 mA,b'OK Read',9:43:38
1,1,64,150,66.4,54.983,54.25,73.033,105.967,51.7,76.133,126.25,72.55,118.083,142.65,64.967,110.067,156.817,1726.017,3958.383,2617.817,1104.35,b'IR',50 mA,b'OK Read',9:43:39
1,1,64,150,4233.4,664.467,48.7,38.75,23.967,15.083,25.083,20.9,7.633,35.35,13.917,25.15,31.667,18.533,8.767,5.7,8.683,9.75,b'UV',50 mA,b'OK Read',9:43:40
1,1,64,150,233.967,1675.667,4273.883,1555.9,3188.9,6001.833,3202.017,2915.25,7812.35,1028.083,1325.583,574.217,1836.5,1101.967,2115.9,4112.467,2723.05,1213.167,b'White IR',50 mA,b'OK Read',9:43:41
1,1,64,150,3251.717,2344.717,4713.517,1676.617,3456.317,6631.833,3507.433,3131.2,8612.3,1045.383,1365.6,598.667,2003.867,1100.55,465.817,194.017,129.1,129.917,b'White UV',50 mA,b'OK Read',9:43:43
1,1,64,150,3063.6,540.733,87.65,98.367,122.367,61.383,92.25,139.317,76.367,136.883,168.75,83.133,135.7,171.067,1723.1,3948.883,2621.083,1110.85,b'UV IR',50 mA,b'OK Read',9:43:44
1,1,64,150,2263.717,1964.367,4214.05,1540.983,3117,5846.75,3128.567,2850.817,7611.883,1016.05,1309.933,577.017,1818.4,1092,2060.417,4063.017,2717.633,1221.283,b'White UV IR',50 mA,b'OK Read',9:43:45
1,1,64,150,240.283,2314.167,5485.65,1958.283,4124.883,7943.567,4189.033,3733.75,10294.283,1225.133,1617.85,693.683,2377.8,1308.683,551.967,228.267,148.633,147.783,b'White',100 mA,b'OK Read',9:43:47
1,1,64,150,120.133,103.867,101.567,131.15,201.833,94.767,139.717,238.583,131.733,216.6,267.9,120.15,199.033,268.017,2882.533,6560.533,5210.683,2447.433,b'IR',100 mA,b'OK Read',9:43:49
1,1,64,150,4821.467,750,55.65,44.717,27.75,17.233,28.667,23.517,9.55,39.867,15.65,29.333,36.183,21.383,10.217,5.7,9.767,11.367,b'UV',100 mA,b'OK Read',9:43:50
1,1,64,150,282.967,1671.083,4222.4,1581.233,3195.2,5886.6,3173.35,2949.217,7671.067,1099.533,1369.083,614.05,1869.667,1181.8,3240.3,6684.183,5299.65,2553,b'White IR',100 mA,b'OK Read',9:43:51
1,1,64,150,3446.167,2722.017,5336.783,1916.55,3981.083,7647.4,4044.833,3605.75,9912.45,1199.567,1567.4,690.183,2314.467,1273.05,535.917,222.55,147.55,149.417,b'White UV',100 mA,b'OK Read',9:43:52
1,1,64,150,2142,442.983,123.817,149.033,211.917,100.15,149.583,246.417,133.65,227.883,297.467,131.333,215.617,276.567,2853.333,6514.883,5206.35,2458.8,b'UV IR',100 mA,b'OK Read',9:43:53
1,1,64,150,1367.4,1833,4193.183,1572.283,3149.8,5793.983,3129.467,2906.55,7554.617,1087.5,1412.567,614.05,1854.583,1166.117,3059.217,6497.767,5245.4,2578.983,b'White UV IR',100 mA,b'OK Read',9:43:55
1,2,64,50,47.4,430.75,1556.8,509.7,999.05,1893.25,953.9,849,2468.55,288.8,360.1,153,479.5,252.35,118.3,51.35,35.8,34.1,b'White',12.5 mA,b'OK Read',9:44:06
1,2,64,50,14.25,13.75,12.5,17.9,26.5,12.9,18.8,31.35,17.2,33.85,36.55,16.75,27.15,42.75,451.2,1010.05,592.35,229,b'IR',12.5 mA,b'OK Read',9:44:07
1,2,64,50,2641.55,426.15,29.2,22.35,15.15,9.7,13.45,10.45,5.75,22.55,20.9,12.55,18.1,8.55,4.4,5.7,6.5,4.85,b'UV',12.5 mA,b'OK Read',9:44:08
1,2,64,50,61.65,444.5,1573.5,527.55,1021.75,1906.2,970,877.7,2480,313.6,370.55,167.65,506.6,295.1,569.5,1055.7,628.15,263.1,b'White IR',12.5 mA,b'OK Read',9:44:09
1,2,64,50,2508.75,829.45,1586,532.05,1010.4,1899.75,964.65,859.4,2468.55,302.35,349.65,165.55,502.1,269.45,127.05,51.35,42.3,39,b'White UV',12.5 mA,b'OK Read',9:44:11
1,2,64,50,2470.8,412.45,41.75,40.25,37.85,19.4,32.25,39.2,22.9,47.4,52.2,27.25,45.25,51.3,455.6,1015.75,595.6,233.85,b'UV IR',12.5 mA,b'OK Read',9:44:12
1,2,64,50,2338,815.7,1598.55,549.95,1033.1,1912.65,980.75,888.15,2485.75,327.15,407.05,180.25,533.75,312.2,573.9,1055.7,631.4,267.95,b'White UV IR',12.5 mA,b'OK Read',9:44:13
1,2,64,50,94.85,930.25,2850.65,943.35,1937.55,3679.95,1848.65,1645.7,4748.1,550.5,668,297.6,963.5,517.5,236.55,97,71.6,68.2,b'White',25 mA,b'OK Read',9:44:15
1,2,64,50,33.2,27.5,25.05,35.75,53,25.85,37.6,62.7,40.1,60.9,73.05,33.55,58.8,85.55,928.7,2082.85,1269.3,501.85,b'IR',25 mA,b'OK Read',9:44:16
1,2,64,50,3552.1,559.05,41.75,31.3,18.9,12.9,18.8,15.65,5.75,29.35,20.9,18.85,27.15,17.1,8.75,5.7,6.5,9.75,b'UV',25 mA,b'OK Read',9:44:17
1,2,64,50,128.05,957.75,2875.7,979.15,1990.55,3705.8,1883.6,1703.2,4788.2,604.65,767.15,329.05,1013.25,594.45,1160.9,2179.85,1334.4,570.05,b'White IR',25 mA,b'OK Read',9:44:18
1,2,64,50,3148.95,1416,2884.05,970.2,1948.9,3683.15,1859.4,1653.55,4748.1,566.3,720.2,316.45,1008.7,547.4,245.3,97,74.85,73.1,b'White UV',25 mA,b'OK Read',9:44:19
1,2,64,50,3077.85,513.25,62.6,62.6,68.1,35.55,53.75,75.75,40.1,81.2,83.5,48.2,81.4,98.35,928.7,2088.55,1272.55,506.7,b'UV IR',25 mA,b'OK Read',9:44:20
1,2,64,50,2679.45,1365.6,2900.75,1001.5,1998.1,3709,1891.65,1711,4782.5,618.2,751.5,345.8,1053.95,620.15,1156.5,2174.15,1337.65,574.9,b'White UV IR',25 mA,b'OK Read',9:44:21
1,2,64,50,194.45,1993.4,4958.35,1681.1,3640.5,6930.15,3474.3,3074.6,8843.3,1017.55,1283.85,567.95,1913.4,1043.55,455.6,182.6,130.2,126.7,b'White',50 mA,b'OK Read',9:44:23
1,2,64,50,66.4,55,54.25,71.55,105.95,51.7,77.9,125.4,74.45,119.6,161.8,67.05,113.1,162.5,1782.95,4028.75,2642.75,1086.5,b'IR',50 mA,b'OK Read',9:44:24
1,2,64,50,4358.3,673.65,50.1,40.25,22.7,16.15,24.2,20.9,5.75,36.1,15.65,25.15,31.65,21.4,8.75,5.7,9.75,9.75,b'UV',50 mA,b'OK Read',9:44:25
1,2,64,50,232.4,1732.2,4428.3,1551.4,3258.3,6077.2,3090.05,2795.1,7783.7,992.75,1283.85,557.45,1737,1039.25,2159.7,4177.15,2750.2,1193.65,b'White IR',50 mA,b'OK Read',9:44:26
1,2,64,50,3348.15,2419.55,4866.55,1667.65,3534.55,6726.6,3388.3,2998.85,8591.3,1004,1273.4,576.3,1931.5,1056.35,451.2,182.6,130.2,126.7,b'White UV',50 mA,b'OK Read',9:44:27
1,2,64,50,3148.95,545.3,87.65,98.35,124.9,61.4,91.35,138.45,80.2,137.65,172.2,83.85,140.25,179.6,1778.6,4017.35,2646.05,1096.25,b'UV IR',50 mA,b'OK Read',9:44:28
1,2,64,50,2319.05,2025.45,4365.7,1538,3186.4,5918.9,3020.2,2735,7589,981.45,1231.65,561.65,1755.1,1056.35,2124.65,4137.2,2743.65,1203.4,b'White UV IR',50 mA,b'OK Read',9:44:29
1,2,64,50,232.4,2396.65,5651.2,1940.4,4219.5,8057.7,4043.95,3576.15,10269.45,1175.5,1576.1,672.7,2297.9,1261.65,534.45,216.85,149.7,146.15,b'White',100 mA,b'OK Read',9:44:31
1,2,64,50,123.3,105.4,104.35,138.6,208.15,96.95,142.4,242.95,137.45,221.1,276.6,123.65,208.1,286.55,3101.55,6990.45,5314.85,2392.2,b'IR',100 mA,b'OK Read',9:44:32
1,2,64,50,4955.85,756.1,54.25,44.7,26.5,16.15,26.85,23.5,11.45,40.6,31.3,29.35,40.7,25.65,8.75,5.7,9.75,9.75,b'UV',100 mA,b'OK Read',9:44:33
1,2,64,50,284.55,1723,4369.9,1578.25,3262.05,5948,3063.2,2831.65,7629.05,1067.2,1393.45,603.55,1804.85,1150.45,3456.4,7110.25,5412.5,2499.4,b'White IR',100 mA,b'OK Read',9:44:34
1,2,64,50,3547.35,2809.1,5496.8,1900.15,4068.1,7754,3904.2,3453.35,9885.7,1150.7,1523.9,666.45,2234.55,1223.15,516.95,211.15,149.7,146.15,b'White UV',100 mA,b'OK Read',9:44:35
1,2,64,50,2191,449.1,125.2,156.5,215.7,103.4,153.15,250.75,137.45,232.4,302.7,136.2,226.15,299.35,3079.65,6950.5,5308.35,2401.95,b'UV IR',100 mA,b'OK Read',9:44:36
1,2,64,50,1399,1888,4336.5,1569.3,3216.65,5854.3,3020.2,2792.5,7508.8,1058.15,1336.05,603.55,1818.4,1159,3333.75,6950.5,5379.95,2518.9,b'White UV IR',100 mA,b'OK Read',9:44:37
1,2,64,100,47.425,428.475,1563.05,514.15,991.475,1881.975,948.5,845.05,2457.1,287.675,380.975,157.175,522.45,284.4,127.05,51.35,37.425,36.55,b'White',12.5 mA,b'OK Read',9:44:39
1,2,64,100,16.6,13.75,12.525,17.875,24.6,12.925,18.8,30.05,20.05,32.725,46.975,15.725,27.15,40.625,440.275,995.775,593.975,231.425,b'IR',12.5 mA,b'OK Read',9:44:40
1,2,64,100,2651.025,428.475,29.225,24.6,15.125,8.075,14.775,11.75,5.725,22.55,20.875,14.675,20.35,12.825,6.575,5.7,6.5,7.3,b'UV',12.5 mA,b'OK Read',9:44:41
1,2,64,100,64.025,442.2,1571.4,529.8,1019.875,1899.725,967.325,876.4,2480.025,313.625,399.25,170.8,524.725,305.775,569.5,1052.85,628.15,265.525,b'White IR',12.5 mA,b'OK Read',9:44:42
1,2,64,100,2515.85,829.425,1586,534.275,1006.625,1893.275,961.95,856.8,2462.85,302.325,354.875,168.7,524.725,284.4,129.225,54.2,40.675,41.425,b'White UV',12.5 mA,b'OK Read',9:44:43
1,2,64,100,2485.025,414.725,39.65,38,37.85,21,30.9,40.5,22.9,47.375,54.8,29.35,45.225,51.325,451.225,1004.35,597.225,236.3,b'UV IR',12.5 mA,b'OK Read',9:44:44
1,2,64,100,2347.5,815.675,1596.45,549.925,1031.225,1906.2,979.4,885.55,2482.875,327.15,407.075,183.375,545.075,318.625,571.7,1052.85,631.4,270.4,b'White UV IR',12.5 mA,b'OK Read',9:44:45
1,2,64,100,94.85,925.675,2852.725,943.375,1931.875,3667,1844.625,1639.175,4739.525,549.4,675.85,302.825,999.675,541,240.95,99.875,69.975,68.2,b'White',25 mA,b'OK Read',9:44:47
1,2,64,100,33.2,27.5,27.125,38,52.975,25.85,38.95,62.7,37.225,62.05,86.1,33.525,56.55,83.4,913.375,2062.9,1270.95,506.7,b'IR',25 mA,b'OK Read',9:44:48
1,2,64,100,3573.425,561.35,39.65,31.3,18.925,11.3,20.15,16.975,5.725,29.325,13.05,19.9,24.875,17.1,6.575,5.7,8.125,7.3,b'UV',25 mA,b'OK Read',9:44:49
1,2,64,100,128.05,955.45,2875.675,979.15,1984.875,3696.075,1879.55,1699.25,4776.75,603.55,735.85,334.275,1044.9,615.85,1147.75,2154.2,1337.65,572.475,b'White IR',25 mA,b'OK Read',9:44:50
1,2,64,100,3165.575,1416,2886.125,970.2,1943.225,3671.85,1856.725,1650.925,4739.525,566.325,730.65,322.75,1047.175,570.95,249.7,102.725,74.85,73.075,b'White UV',25 mA,b'OK Read',9:44:51
1,2,64,100,3094.425,515.525,60.525,64.825,70,35.55,53.75,75.75,42.95,80.1,83.5,50.3,81.425,96.225,917.775,2062.9,1274.2,511.575,b'UV IR',25 mA,b'OK Read',9:44:52
1,2,64,100,2691.325,1370.175,2904.9,1001.5,1994.325,3699.325,1890.3,1709.7,4776.75,617.075,790.65,352.075,1085.625,639.375,1143.375,2148.475,1339.275,579.775,b'White UV IR',25 mA,b'OK Read',9:44:53
