Fruit number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,LED current,saturation check,time
3B,1,64,50,8121.744,5255.644,12162.765,13045.511,14083.958,5222.239,White LED,12.5 mA,b'OK Read',12:39:51
3B,1,64,50,15673.85,10316.407,24137.666,25701.037,27412.744,10054.759,White LED,25 mA,b'OK Read',12:39:52
3B,1,64,50,29444.993,19402.641,45811.65,48596.079,51691.524,18908.264,White LED,50 mA,b'OK Read',12:39:53
3B,1,64,50,37449.284,24640.015,58441.386,61993.531,65789.644,24066.314,White LED,100 mA,b'OK Read',12:39:55
3B,1,64,100,8101.19,5289.138,12329.158,13126.362,14145.316,5247.456,White LED,12.5 mA,b'OK Read',12:39:56
3B,1,64,100,15682.659,10243.329,24121.565,25639.211,27459.942,10091.438,White LED,25 mA,b'OK Read',12:39:57
3B,1,64,100,29530.144,19317.383,45572.798,48396.328,51498.013,18837.198,White LED,50 mA,b'OK Read',12:39:58
3B,1,64,100,38391.831,24731.365,59225.044,62723.565,66509.414,24210.74,White LED,100 mA,b'OK Read',12:39:59
3B,1,64,150,8319.453,5296.243,12509.863,13276.967,14293.203,5271.145,White LED,12.5 mA,b'OK Read',12:40:00
3B,1,64,150,16182.804,10340.768,24584.959,26124.315,27868.994,10232.043,White LED,25 mA,b'OK Read',12:40:01
3B,1,64,150,30823.086,19680.75,46416.39,49504.46,52314.541,19201.701,White LED,50 mA,b'OK Read',12:40:02
3B,1,64,150,39815.925,25194.202,59779.688,63765.905,67265.371,24665.412,White LED,100 mA,b'OK Read',12:40:03
3B,1,64,200,8538.696,5378.966,12612.294,13477.113,14435.585,5359.787,White LED,12.5 mA,b'OK Read',12:40:05
3B,1,64,200,16589.969,10505.196,24662.341,26351.411,28020.422,10335.586,White LED,25 mA,b'OK Read',12:40:06
3B,1,64,200,31123.076,19714.753,46273.257,49464.033,52260.264,19239.526,White LED,50 mA,b'OK Read',12:40:07
3B,1,64,200,40088.999,25302.3,59689.331,63800.781,67240.986,24736.86,White LED,100 mA,b'OK Read',12:40:08
3B,1,64,250,8566.884,5400.585,12587.871,13484.009,14427.561,5376.292,White LED,12.5 mA,b'OK Read',12:40:09
3B,1,64,250,16572.352,10508.851,24633.625,26341.185,27997.059,10336.273,White LED,25 mA,b'OK Read',12:40:11
3B,1,64,250,31055.248,19701.051,46145.508,49362.734,52126.691,19197.115,White LED,50 mA,b'OK Read',12:40:13
3B,1,64,250,39976.832,25256.32,59612.578,62335.953,61862.746,24703.621,White LED,100 mA,b'Saturated Read',12:40:15
3B,2,64,50,8685.51,5499.243,12554.593,13573.421,14423.785,5401.052,White LED,12.5 mA,b'OK Read',12:40:18
3B,2,64,50,16772.018,10687.896,24754.929,26590.395,28191.516,10499.497,White LED,25 mA,b'OK Read',12:40:19
3B,2,64,50,31230.249,20029.908,46568.467,50070.415,52748.765,19573.08,White LED,50 mA,b'OK Read',12:40:20
3B,2,64,50,39721.966,25468.252,59697.383,64052.846,67384.942,24905.356,White LED,100 mA,b'OK Read',12:40:21
3B,2,64,100,8559.249,5462.703,12527.755,13516.349,14426.145,5426.268,White LED,12.5 mA,b'OK Read',12:40:22
3B,2,64,100,16619.332,10630.041,24577.803,26450.098,28021.602,10446.77,White LED,25 mA,b'OK Read',12:40:23
3B,2,64,100,31142.161,19962.919,46254.468,49766.035,52392.417,19456.164,White LED,50 mA,b'OK Read',12:40:25
3B,2,64,100,39839.417,25492.612,59480,63986.265,67184.351,24928.281,White LED,100 mA,b'OK Read',12:40:26
3B,2,64,150,8554.355,5456.613,12531.334,13503.666,14395.467,5408.693,White LED,12.5 mA,b'OK Read',12:40:27
3B,2,64,150,16435.325,10580.307,24372.048,26259.067,27779.316,10363.477,White LED,25 mA,b'OK Read',12:40:28
3B,2,64,150,30521.628,19824.879,45446.66,49081.182,51562.516,19229.211,White LED,50 mA,b'OK Read',12:40:29
3B,2,64,150,39038.789,25362.692,58586.309,63249.095,66286.797,24692.922,White LED,100 mA,b'OK Read',12:40:30
3B,2,64,200,8356.646,5413.983,12338.551,13346.324,14205.493,5362.079,White LED,12.5 mA,b'OK Read',12:40:31
3B,2,64,200,16174.486,10553.917,24096.069,26076.755,27533.101,10339.025,White LED,25 mA,b'OK Read',12:40:32
3B,2,64,200,30299.448,19783.265,45273.56,48925.425,51367.036,19185.653,White LED,50 mA,b'OK Read',12:40:33
3B,2,64,200,38955.596,25343.408,58403.813,63107.603,66107.051,24664.648,White LED,100 mA,b'OK Read',12:40:35
3B,2,64,250,8322.586,5406.675,12293.732,13320.404,14166.083,5361.621,White LED,12.5 mA,b'OK Read',12:40:36
3B,2,64,250,16100.198,10534.429,24023.877,26012.076,27467.494,10317.934,White LED,25 mA,b'OK Read',12:40:38
3B,2,64,250,30183.76,19736.373,45033.363,48739.707,51174.23,19146.682,White LED,50 mA,b'OK Read',12:40:40
3B,2,64,250,39111.219,25423.185,58273.922,62335.953,61862.746,24762.307,White LED,100 mA,b'Saturated Read',12:40:41
3B,3,64,50,8010.166,5389.623,11915.859,13097.827,13810.209,5286.428,White LED,12.5 mA,b'OK Read',12:40:45
3B,3,64,50,15538.781,10480.837,23370.115,25615.432,26936.042,10297.76,White LED,25 mA,b'OK Read',12:40:46
3B,3,64,50,29086.768,19682.781,44185.298,48344.013,50525.728,19201.7,White LED,50 mA,b'OK Read',12:40:47
3B,3,64,50,37096.931,25078.494,56686.216,61955.478,64619.126,24506.467,White LED,100 mA,b'OK Read',12:40:48
3B,3,64,100,8010.166,5368.308,11956.116,13081.182,13866.846,5332.277,White LED,12.5 mA,b'OK Read',12:40:49
3B,3,64,100,15482.992,10432.118,23407.685,25582.139,26895.923,10249.618,White LED,25 mA,b'OK Read',12:40:50
3B,3,64,100,29010.422,19585.342,44051.108,48122.861,50294.458,19082.493,White LED,50 mA,b'OK Read',12:40:52
3B,3,64,100,37070.505,24971.919,56645.957,61831.826,64508.208,24423.94,White LED,100 mA,b'OK Read',12:40:53
3B,3,64,150,7969.058,5336.843,11921.227,13043.927,13824.369,5306.296,White LED,12.5 mA,b'OK Read',12:40:54
3B,3,64,150,15415.457,10375.278,23334.331,25485.436,26805.461,10203.005,White LED,25 mA,b'OK Read',12:40:55
3B,3,64,150,28889.056,19471.662,43902.607,47900.127,50083.636,18967.869,White LED,50 mA,b'OK Read',12:40:56
3B,3,64,150,37143.913,24962.785,56598.542,61766.829,64427.188,24390.316,White LED,100 mA,b'OK Read',12:40:57
3B,3,64,200,7976.398,5336.336,11918.544,13046.701,13818.468,5310.499,White LED,12.5 mA,b'OK Read',12:40:58
3B,3,64,200,15346.455,10343.812,23335.225,25433.516,26754.329,10156.773,White LED,25 mA,b'OK Read',12:40:59
3B,3,64,200,28649.26,19343.265,43712.954,47685.317,49814.214,18878.463,White LED,50 mA,b'OK Read',12:41:00
3B,3,64,200,37088.122,24949.082,56293.042,61577.383,64118.823,24396.431,White LED,100 mA,b'OK Read',12:41:02
3B,3,64,250,7936.171,5327.505,11911.565,13039.805,13775.281,5310.27,White LED,12.5 mA,b'OK Read',12:41:03
3B,3,64,250,15275.691,10367.564,22983.654,25307.246,26481.994,10238.156,White LED,25 mA,b'OK Read',12:41:05
3B,3,64,250,28510.082,19408.732,43079.59,47351.926,49145.652,18945.861,White LED,50 mA,b'OK Read',12:41:07
3B,3,64,250,36479.141,24823.934,55771.59,61187.875,61862.746,24357.916,White LED,100 mA,b'Saturated Read',12:41:08
3B,4,64,50,7698.921,5298.273,11727.997,12921.858,13541.178,5268.088,White LED,12.5 mA,b'OK Read',12:41:14
3B,4,64,50,14945.653,10310.318,22854.834,25201.665,26270.547,10196.891,White LED,25 mA,b'OK Read',12:41:15
3B,4,64,50,28194.138,19676.691,42542.842,47311.978,48812.432,19146.681,White LED,50 mA,b'OK Read',12:41:16
3B,4,64,50,35323.421,24713.095,55312.134,60752.231,62599.038,24194.693,White LED,100 mA,b'OK Read',12:41:17
3B,4,64,100,7452.273,5258.688,11140.255,12308.344,12741.168,5031.964,White LED,12.5 mA,b'OK Read',12:41:18
3B,4,64,100,13054.691,9829.21,21464.651,23870.005,24561.97,9733.814,White LED,25 mA,b'OK Read',12:41:19
3B,4,64,100,24685.286,18501.327,40468.298,45052.91,46112.69,18222.818,White LED,50 mA,b'OK Read',12:41:20
3B,4,64,100,31870.359,23717.385,52298.276,58105.557,59396.641,23380.867,White LED,100 mA,b'OK Read',12:41:21
3B,4,64,150,6872.847,5062.795,11033.8,12279.807,12768.7,5090.804,White LED,12.5 mA,b'OK Read',12:41:22
3B,4,64,150,13334.616,9859.661,21611.362,24006.341,24766.496,9788.832,White LED,25 mA,b'OK Read',12:41:23
3B,4,64,150,24942.7,18485.086,40737.568,45144.86,46298.337,18180.788,White LED,50 mA,b'OK Read',12:41:25
3B,4,64,150,32091.556,23681.86,52615.856,58242.689,59614.538,23352.593,White LED,100 mA,b'OK Read',12:41:26
3B,4,64,200,6889.976,5047.062,11112.076,12310.721,12814.325,5081.252,White LED,12.5 mA,b'OK Read',12:41:27
3B,4,64,200,13398.235,9856.615,21817.564,24107.803,24902.976,9777.37,White LED,25 mA,b'OK Read',12:41:28
3B,4,64,200,25166.836,18480.012,41133.872,45353.726,46595.293,18182.699,White LED,50 mA,b'OK Read',12:41:29
3B,4,64,200,32510.466,23693.025,53209.414,58651.299,60119.951,23434.739,White LED,100 mA,b'OK Read',12:41:30
3B,4,64,250,7011.831,5074.163,11061.353,12359.707,12882.291,5162.635,White LED,12.5 mA,b'OK Read',12:41:32
3B,4,64,250,13648.993,9940.048,21741.613,24160.117,24960.322,9880.531,White LED,25 mA,b'OK Read',12:41:34
3B,4,64,250,25506.857,18620.69,40854.223,45306.879,46493.109,18303.971,White LED,50 mA,b'OK Read',12:41:35
3B,4,64,250,32868.691,23904.348,52788.332,58557.844,59953.105,23588.565,White LED,100 mA,b'OK Read',12:41:37
3C,1,64,50,3875.886,3404.293,8153.239,9060.044,11606.05,5405.636,White LED,12.5 mA,b'OK Read',12:41:55
3C,1,64,50,7487.508,6625.887,15962.958,17715.834,22598.523,10513.252,White LED,25 mA,b'OK Read',12:41:56
3C,1,64,50,13941.446,12460.077,30160.007,33429.421,42317.954,19490.551,White LED,50 mA,b'OK Read',12:41:57
3C,1,64,50,17717.5,15876.551,38710.442,42879.453,54169.433,24905.356,White LED,100 mA,b'OK Read',12:41:59
3C,1,64,100,3878.823,3398.203,8145.188,9055.288,11709.886,5570.694,White LED,12.5 mA,b'OK Read',12:42:00
3C,1,64,100,7431.719,6558.897,15930.753,17675.409,22605.603,10529.299,White LED,25 mA,b'OK Read',12:42:01
3C,1,64,100,13856.294,12253.017,30066.077,33255.83,42235.356,19385.098,White LED,50 mA,b'OK Read',12:42:03
3C,1,64,100,17814.397,15754.751,38651.399,42836.65,54164.712,24884.724,White LED,100 mA,b'OK Read',12:42:04
3C,1,64,150,3879.802,3371.813,8103.142,9017.24,11675.274,5547.769,White LED,12.5 mA,b'OK Read',12:42:05
3C,1,64,150,7467.933,6530.477,15848.45,17608.032,22534.018,10502.554,White LED,25 mA,b'OK Read',12:42:07
3C,1,64,150,13937.531,12299.708,29904.157,33140.895,42059.935,19331.607,White LED,50 mA,b'OK Read',12:42:08
3C,1,64,150,17883.888,15742.57,38821.371,42944.45,54366.09,24861.037,White LED,100 mA,b'OK Read',12:42:09
3C,1,64,200,3947.825,3405.815,8206.914,9098.091,11773.603,5556.939,White LED,12.5 mA,b'OK Read',12:42:10
3C,1,64,200,7631.386,6589.347,16101.171,17793.118,22774.336,10507.521,White LED,25 mA,b'OK Read',12:42:12
3C,1,64,200,14299.673,12333.71,30421.672,33456.768,42520.903,19285.375,White LED,50 mA,b'OK Read',12:42:13
3C,1,64,200,18621.873,15803.471,39476.653,43377.637,54982.422,24844.607,White LED,100 mA,b'OK Read',12:42:14
3C,1,64,250,4060.285,3392.113,8308.897,9169.431,11881.688,5556.939,White LED,12.5 mA,b'OK Read',12:42:16
3C,1,64,250,7832.815,6595.436,16249.583,17899.412,22924.191,10510.501,White LED,25 mA,b'OK Read',12:42:17
3C,1,64,250,14543.971,12267.634,30478.836,33494.102,42582.262,19283.312,White LED,50 mA,b'OK Read',12:42:18
3C,1,64,250,18791.002,15796.162,39532.742,43433.992,55057.703,24865.928,White LED,100 mA,b'OK Read',12:42:20
3C,2,64,50,4005.082,3373.843,8298.162,9174.186,11860.921,5538.599,White LED,12.5 mA,b'OK Read',12:42:23
3C,2,64,50,7740.028,6558.897,16236.701,17910.827,22961.948,10527.007,White LED,25 mA,b'OK Read',12:42:25
3C,2,64,50,14440.614,12295.648,30723.594,33795.628,43007.046,19513.476,White LED,50 mA,b'OK Read',12:42:26
3C,2,64,50,18410.461,15657.311,39451.157,43364.555,55066.201,24873.262,White LED,100 mA,b'OK Read',12:42:27
3C,2,64,100,4022.701,3349.483,8298.162,9152.785,11893.959,5566.109,White LED,12.5 mA,b'OK Read',12:42:29
3C,2,64,100,7748.837,6504.087,16223.282,17863.268,22945.43,10517.837,White LED,25 mA,b'OK Read',12:42:30
3C,2,64,100,14437.677,12201.254,30565.254,33595.879,42797.012,19398.853,White LED,50 mA,b'OK Read',12:42:31
3C,2,64,100,18516.167,15632.952,39421.636,43336.021,55061.479,24870.969,White LED,100 mA,b'OK Read',12:42:33
3C,2,64,150,4030.531,3345.423,8273.114,9131.383,11867.213,5552.354,White LED,12.5 mA,b'OK Read',12:42:34
3C,2,64,150,7749.815,6495.967,16177.658,17825.22,22889.578,10510.195,White LED,25 mA,b'OK Read',12:42:35
3C,2,64,150,14442.572,12179.938,30457.008,33464.297,42654.632,19342.305,White LED,50 mA,b'OK Read',12:42:36
3C,2,64,150,18592.51,15667.461,39461.891,43340.778,55006.413,24744.885,White LED,100 mA,b'OK Read',12:42:38
3C,2,64,200,4027.105,3334.258,8287.427,9136.139,11876.26,5538.599,White LED,12.5 mA,b'OK Read',12:42:39
3C,2,64,200,7747.369,6473.637,16203.154,17827.598,22915.93,10481.157,White LED,25 mA,b'OK Read',12:42:40
3C,2,64,200,14422.996,12108.381,30424.356,33411.587,42610.581,19269.329,White LED,50 mA,b'OK Read',12:42:42
3C,2,64,200,18614.533,15565.962,39503.491,43341.968,55082.72,24771.248,White LED,100 mA,b'OK Read',12:42:43
3C,2,64,250,4025.05,3314.161,8283.133,9122.822,11860.921,5499.169,White LED,12.5 mA,b'OK Read',12:42:44
3C,2,64,250,7740.028,6449.277,16210.936,17820.465,22914.75,10454.565,White LED,25 mA,b'OK Read',12:42:46
3C,2,64,250,14444.137,12084.935,30414.426,33379.008,42577.543,19234.711,White LED,50 mA,b'OK Read',12:42:47
3C,2,64,250,18661.807,15565.962,39473.699,43299.875,55026.555,24741.217,White LED,100 mA,b'OK Read',12:42:48
3C,3,64,50,4016.828,3343.393,8341.102,9178.942,11837.322,5410.221,White LED,12.5 mA,b'OK Read',12:42:52
3C,3,64,50,7751.773,6497.998,16322.58,17929.851,22990.269,10426.138,White LED,25 mA,b'OK Read',12:42:53
3C,3,64,50,14452.359,12216.479,30857.783,33833.675,43120.323,19398.853,White LED,50 mA,b'OK Read',12:42:54
3C,3,64,50,18492.677,15651.221,39730.266,43526.26,55339.951,24896.186,White LED,100 mA,b'OK Read',12:42:56
3C,3,64,100,4052.063,3355.573,8354.52,9188.454,11948.237,5566.109,White LED,12.5 mA,b'OK Read',12:42:57
3C,3,64,100,7810.499,6519.312,16346.734,17948.874,23068.144,10529.299,White LED,25 mA,b'OK Read',12:42:58
3C,3,64,100,14575.682,12259.108,30814.841,33783.738,43040.083,19424.07,White LED,50 mA,b'OK Read',12:43:00
3C,3,64,100,18715.834,15718.211,39821.514,43626.133,55431.987,24919.111,White LED,100 mA,b'OK Read',12:43:01
3C,3,64,150,4063.808,3349.483,8346.469,9183.698,11939.584,5556.939,White LED,12.5 mA,b'OK Read',12:43:02
3C,3,64,150,7826.159,6512.207,16335.104,17940.947,23048.48,10519.365,White LED,25 mA,b'OK Read',12:43:03
3C,3,64,150,14579.598,12208.359,30723.594,33679.899,42923.662,19362.173,White LED,50 mA,b'OK Read',12:43:05
3C,3,64,150,18790.22,15720.241,39753.525,43605.524,55398.158,24923.696,White LED,100 mA,b'OK Read',12:43:06
3C,3,64,200,4071.149,3352.528,8342.444,9181.32,11934.077,5556.939,White LED,12.5 mA,b'OK Read',12:43:07
3C,3,64,200,7836.925,6514.745,16326.607,17928.662,23041.006,10516.691,White LED,25 mA,b'OK Read',12:43:09
3C,3,64,200,14602.109,12231.703,30643.083,33618.469,42827.69,19356.442,White LED,50 mA,b'OK Read',12:43:10
3C,3,64,200,18836.222,15722.778,39758.447,43569.062,55370.63,24904.211,White LED,100 mA,b'OK Read',12:43:11
3C,3,64,250,4077.902,3353.137,8367.94,9197.966,11962.869,5561.524,White LED,12.5 mA,b'OK Read',12:43:13
3C,3,64,250,7870.399,6519.921,16362.3,17961.24,23073.338,10540.762,White LED,25 mA,b'OK Read',12:43:14
3C,3,64,250,14800.014,12265.198,30867.443,33773.75,43037.254,19366.758,White LED,50 mA,b'OK Read',12:43:15
3C,3,64,250,19294.867,15860.716,40205.828,43946.684,55796.828,25018.146,White LED,100 mA,b'OK Read',12:43:17
3C,4,64,50,4245.858,3507.823,8566.537,9383.448,12054.434,5488.166,White LED,12.5 mA,b'OK Read',12:43:20
3C,4,64,50,8168.724,6711.146,16762.716,18324.592,23457.531,10627.875,White LED,25 mA,b'OK Read',12:43:22
3C,4,64,50,15198.174,12624.507,31673.643,34570.844,43861.333,19683.119,White LED,50 mA,b'OK Read',12:43:23
3C,4,64,50,19479.267,16120.149,40760.827,44439.395,56250.874,25143.775,White LED,100 mA,b'OK Read',12:43:24
3C,4,64,100,4260.539,3446.923,8555.802,9369.179,12139.39,5598.204,White LED,12.5 mA,b'OK Read',12:43:25
3C,4,64,100,8215.705,6702.011,16738.562,18293.679,23424.492,10611.827,White LED,25 mA,b'OK Read',12:43:27
3C,4,64,100,15312.688,12557.517,31544.824,34406.765,43717.378,19575.372,White LED,50 mA,b'OK Read',12:43:28
3C,4,64,100,19634.889,16092.744,40731.306,44401.348,56272.114,25111.68,White LED,100 mA,b'OK Read',12:43:29
3C,4,64,150,4259.56,3432.713,8543.278,9350.156,12123.657,5587.505,White LED,12.5 mA,b'OK Read',12:43:31
3C,4,64,150,8219.62,6682.726,16712.619,18261.18,23399.32,10595.781,White LED,25 mA,b'OK Read',12:43:32
3C,4,64,150,15319.539,12523.007,31439.261,34295,43587.585,19522.645,White LED,50 mA,b'OK Read',12:43:33
3C,4,64,150,19718.083,16089.699,40708.942,44382.324,56239.863,25117.793,White LED,100 mA,b'OK Read',12:43:34
3C,4,64,200,4262.007,3424.085,8534.332,9341.833,12111.072,5587.888,White LED,12.5 mA,b'OK Read',12:43:36
3C,4,64,200,8212.769,6660.904,16696.964,18242.553,23378.474,10587.758,White LED,25 mA,b'OK Read',12:43:37
3C,4,64,200,15306.815,12473.779,31348.909,34226.04,43492.007,19489.404,White LED,50 mA,b'OK Read',12:43:38
3C,4,64,200,19759.68,16063.816,40678.975,44356.167,56210.757,25118.557,White LED,100 mA,b'OK Read',12:43:40
3C,4,64,250,4264.65,3420.127,8530.038,9336.839,12106.352,5584.449,White LED,12.5 mA,b'OK Read',12:43:41
3C,4,64,250,8208.658,6649.028,16681.131,18224.719,23367.854,10580.192,White LED,25 mA,b'OK Read',12:43:42
3C,4,64,250,15300.355,12435.717,31293.623,34133.301,43412.008,19445.619,White LED,50 mA,b'OK Read',12:43:44
3C,4,64,250,19768.195,16022.709,40638.449,44310.984,56181.965,25094.256,White LED,100 mA,b'OK Read',12:43:45
3D,1,64,50,5314.663,3891.49,9012.04,10234.759,10836.719,4493.234,White LED,12.5 mA,b'OK Read',12:43:57
3D,1,64,50,10300.463,7722.082,17589.311,20046.239,21116.496,8835.166,White LED,25 mA,b'OK Read',12:43:58
3D,1,64,50,19414.668,14707.275,33240.954,37866.701,39585.174,16501.175,White LED,50 mA,b'OK Read',12:44:00
3D,1,64,50,24917.254,18744.926,42698.496,48596.079,50700.362,21072.354,White LED,100 mA,b'OK Read',12:44:01
3D,1,64,100,5385.133,4016.335,8963.732,10237.136,10890.996,4617.028,White LED,12.5 mA,b'OK Read',12:44:02
3D,1,64,100,10321.016,7856.06,17328.988,19898.805,20911.184,8862.676,White LED,25 mA,b'OK Read',12:44:03
3D,1,64,100,19244.364,14780.355,32392.888,37312.637,38832.361,16480.542,White LED,50 mA,b'OK Read',12:44:05
3D,1,64,100,24823.291,19347.832,41673.306,48270.298,49999.468,21345.156,White LED,100 mA,b'OK Read',12:44:06
3D,1,64,150,5365.558,4169.599,8713.249,10149.151,10714.003,4672.047,White LED,12.5 mA,b'OK Read',12:44:07
3D,1,64,150,10372.891,8111.839,17061.507,19838.563,20746.777,8948.262,White LED,25 mA,b'OK Read',12:44:08
3D,1,64,150,19428.371,15196.504,32042.21,37248.431,38645.928,16602.043,White LED,50 mA,b'OK Read',12:44:10
3D,1,64,150,25416.419,19459.482,42415.807,48759.365,50640.576,21379.544,White LED,100 mA,b'OK Read',12:44:11
3D,1,64,200,5551.033,4195.989,8773.186,10218.112,10781.261,4698.41,White LED,12.5 mA,b'OK Read',12:44:12
3D,1,64,200,10500.129,8299.106,16913.007,19842.922,20669.294,9017.418,White LED,25 mA,b'OK Read',12:44:14
3D,1,64,200,19523.31,15596.411,31445.525,37070.086,38251.821,16708.643,White LED,50 mA,b'OK Read',12:44:15
3D,1,64,200,25115.452,20106.034,40880.254,48075.303,49534.565,21559.502,White LED,100 mA,b'OK Read',12:44:16
3D,1,64,250,5400.402,4261.761,8605.183,10130.128,10662.085,4705.059,White LED,12.5 mA,b'OK Read',12:44:18
3D,1,64,250,10443.753,8365.182,16750.908,19766.59,20567.109,9029.567,White LED,25 mA,b'OK Read',12:44:19
3D,1,64,250,19500.408,15724.301,31075.703,36945.957,38010.641,16764.35,White LED,50 mA,b'OK Read',12:44:20
3D,1,64,250,25647.799,20744.871,40358.266,48220.359,49349.547,21857.293,White LED,100 mA,b'OK Read',12:44:22
3D,2,64,50,5637.653,4579.657,8571.905,10310.854,10709.283,4814.18,White LED,12.5 mA,b'OK Read',12:44:26
3D,2,64,50,10958.189,8915.715,16811.024,20160.381,20790.83,9289.075,White LED,25 mA,b'OK Read',12:44:27
3D,2,64,50,20518.708,16625.617,31947.385,38085.476,39042.393,17262.274,White LED,50 mA,b'OK Read',12:44:28
3D,2,64,50,26226.833,21272.263,40921.853,48900.459,49921.592,22085.623,White LED,100 mA,b'OK Read',12:44:29
3D,2,64,100,5669.953,4555.297,8550.434,10270.427,10680.964,4791.255,White LED,12.5 mA,b'OK Read',12:44:31
3D,2,64,100,10855.419,8842.636,16566.802,19967.766,20547.759,9197.376,White LED,25 mA,b'OK Read',12:44:32
3D,2,64,100,20454.11,16567.761,31590.447,37795.364,38669.526,17143.065,White LED,50 mA,b'OK Read',12:44:33
3D,2,64,100,26100.571,21427.556,40513.923,48679.307,49633.682,22099.377,White LED,100 mA,b'OK Read',12:44:34
3D,2,64,150,5594.588,4559.357,8441.296,10195.125,10616.46,4805.01,White LED,12.5 mA,b'OK Read',12:44:36
3D,2,64,150,10817.247,8800.006,16589.167,19927.341,20565.851,9197.376,White LED,25 mA,b'OK Read',12:44:37
3D,2,64,150,20084.139,16556.597,31029.544,37387.94,38219.57,17071.235,White LED,50 mA,b'OK Read',12:44:39
3D,2,64,150,26099.593,21199.183,40581.911,48599.248,49643.122,22016.849,White LED,100 mA,b'OK Read',12:44:40
3D,2,64,200,5606.823,4537.027,8502.127,10225.247,10623.146,4769.477,White LED,12.5 mA,b'OK Read',12:44:41
3D,2,64,200,10859.823,8743.673,16902.272,20097.365,20740.09,9149.234,White LED,25 mA,b'OK Read',12:44:42
3D,2,64,200,20272.06,16508.384,31177.148,37504.062,38283.682,17051.367,White LED,50 mA,b'OK Read',12:44:44
3D,2,64,200,26298.772,21313.369,40834.631,48869.546,49820.112,22064.99,White LED,100 mA,b'OK Read',12:44:45
3D,2,64,250,5665.841,4518.757,8628.8,10310.853,10737.603,4810.512,White LED,12.5 mA,b'OK Read',12:44:46
3D,2,64,250,10951.142,8796.352,16816.391,20119.481,20721.92,9227.637,White LED,25 mA,b'OK Read',12:44:48
3D,2,64,250,20384.815,16545.229,31359.107,37595.613,38409.938,17069.707,White LED,50 mA,b'OK Read',12:44:49
3D,2,64,250,26427.674,21285.66,40855.297,48863.359,49824.363,22066.367,White LED,100 mA,b'OK Read',12:44:50
3D,3,64,50,5708.124,4604.017,8625.579,10372.68,10709.283,4805.01,White LED,12.5 mA,b'OK Read',12:44:55
3D,3,64,50,10969.933,8940.075,16751.981,20174.648,20715.312,9284.489,White LED,25 mA,b'OK Read',12:44:56
3D,3,64,50,20283.806,16716.965,31577.029,37961.821,38697.846,17248.519,White LED,50 mA,b'OK Read',12:44:57
3D,3,64,50,25821.626,21290.532,40744.727,48833.872,49685.601,22062.698,White LED,100 mA,b'OK Read',12:44:58
3D,3,64,100,5573.055,4540.072,8593.375,10289.452,10706.923,4809.595,White LED,12.5 mA,b'OK Read',12:45:00
3D,3,64,100,10723.286,8757.376,16875.433,20103.309,20715.312,9195.084,White LED,25 mA,b'OK Read',12:45:01
3D,3,64,100,20069.458,16366.792,31990.327,37866.702,38794.602,17035.32,White LED,50 mA,b'OK Read',12:45:02
3D,3,64,100,25395.867,20300.913,42668.975,49245.264,50752.28,21556.065,White LED,100 mA,b'OK Read',12:45:03
3D,3,64,150,5641.568,4057.95,9096.13,10502.676,11052.257,4768.331,White LED,12.5 mA,b'OK Read',12:45:05
3D,3,64,150,11247.901,8785.796,17113.393,20158.795,20891.518,9160.697,White LED,25 mA,b'OK Read',12:45:06
3D,3,64,150,20313.169,16130.298,31412.425,37628.906,38493.32,17104.857,White LED,50 mA,b'OK Read',12:45:07
3D,3,64,150,26340.368,21456.992,40352.897,48461.325,49457.474,22003.094,White LED,100 mA,b'OK Read',12:45:09
3D,3,64,200,5639.121,4488.307,8563.853,10234.758,10683.324,4794.694,White LED,12.5 mA,b'OK Read',12:45:10
3D,3,64,200,10801.097,8781.736,16374.913,19783.474,20380.205,9166.428,White LED,25 mA,b'OK Read',12:45:11
3D,3,64,200,19733.254,16589.076,30491.45,36979.722,37738.543,16960.814,White LED,50 mA,b'OK Read',12:45:13
3D,3,64,200,25616.086,21159.597,39957.043,48124.053,49086.182,21898.787,White LED,100 mA,b'OK Read',12:45:14
3D,3,64,250,5483.792,4493.179,8323.926,10087.324,10494.06,4765.58,White LED,12.5 mA,b'OK Read',12:45:15
3D,3,64,250,8996.755,8301.846,14694.08,18417.809,18717.883,8741.634,White LED,25 mA,b'OK Read',12:45:16
3D,3,64,250,16364.463,15322.362,27851.981,34517.578,34928.594,16110.538,White LED,50 mA,b'OK Read',12:45:18
3D,3,64,250,20889.854,19416.041,37276.246,45102.371,45836.109,20714.729,White LED,100 mA,b'OK Read',12:45:19
3D,4,64,50,4181.26,3099.794,8625.579,9288.328,10520.49,3906.363,White LED,12.5 mA,b'OK Read',12:45:24
3D,4,64,50,8051.273,6077.789,16730.512,18153.379,20238.609,7555.97,White LED,25 mA,b'OK Read',12:45:25
3D,4,64,50,15045.487,11485.683,31582.395,34271.22,37886.035,14048.235,White LED,50 mA,b'OK Read',12:45:26
3D,4,64,50,19209.128,14749.906,40551.497,44044.654,48515.083,18000.448,White LED,100 mA,b'OK Read',12:45:28
3D,4,64,100,4181.26,3160.694,8523.597,9293.084,10430.813,3995.769,White LED,12.5 mA,b'OK Read',12:45:29
3D,4,64,100,8074.764,6156.959,16647.315,18120.088,20158.373,7581.187,White LED,25 mA,b'OK Read',12:45:30
